movement_id,product_id,warehouse_id,movement_date,movement_type,reference_type,reference_id,quantity_in,quantity_out,unit_cost,running_balance
220,PRD-00000036,WH-001,2023-12-03,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000220,4,0,25.46,3
221,PRD-00000036,WH-003,2023-12-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000221,5,0,25.46,-24
222,PRD-00000304,WH-001,2023-10-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000222,19,0,199.33,9
223,PRD-00000304,WH-003,2023-10-16,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000223,7,0,199.33,-43
224,PRD-00000304,WH-002,2023-10-11,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000224,24,0,199.33,-1
225,PRD-00000085,WH-003,2024-01-28,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000225,50,0,37.58,145
226,PRD-00000185,WH-002,2024-10-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000226,56,0,115.74,-2
227,PRD-00000185,WH-001,2024-10-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000227,94,0,115.74,245
228,PRD-00000389,WH-003,2024-01-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000228,25,0,104.88,8
229,PRD-00000233,WH-002,2024-11-21,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000229,150,0,10.26,124
230,PRD-00000101,WH-002,2025-01-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000230,50,0,46.27,4
231,PRD-00000208,WH-002,2024-07-30,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000231,59,0,14.39,332
232,PRD-00000208,WH-002,2024-08-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000232,6,0,14.39,423
233,PRD-00000208,WH-002,2024-08-03,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000233,85,0,14.39,417
234,PRD-00000210,WH-003,2025-02-19,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000234,20,0,26.59,-47
235,PRD-00000491,WH-001,2024-12-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000235,100,0,5.48,85
236,PRD-00000334,WH-003,2024-03-30,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000236,150,0,7.84,175
237,PRD-00000324,WH-002,2024-11-11,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000237,4,0,24.24,66
238,PRD-00000324,WH-002,2024-11-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000238,21,0,24.24,62
239,PRD-00000309,WH-001,2023-11-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000239,10,0,89.17,10
240,PRD-00000204,WH-003,2024-02-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000240,20,0,27.96,-32
241,PRD-00000056,WH-001,2024-03-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000241,2,0,1.54,34
242,PRD-00000056,WH-001,2024-03-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000242,23,0,1.54,32
243,PRD-00000004,WH-001,2023-10-17,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000243,1,0,22.93,1
244,PRD-00000004,WH-003,2023-10-17,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000244,199,0,22.93,199
245,PRD-00000336,WH-001,2024-07-29,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000245,150,0,1.5,249
246,PRD-00000250,WH-002,2024-02-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000246,7,0,25.67,-28
247,PRD-00000250,WH-001,2024-02-16,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000247,13,0,25.67,3
248,PRD-00000415,WH-002,2024-09-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000248,11,0,19.92,398
249,PRD-00000415,WH-001,2024-09-13,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000249,64,0,19.92,85
250,PRD-00000445,WH-003,2024-08-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000250,20,0,46.26,4
251,PRD-00000016,WH-001,2023-10-11,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000251,94,0,1.81,44
252,PRD-00000016,WH-003,2023-10-13,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000252,22,0,1.81,22
253,PRD-00000016,WH-003,2023-10-13,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000253,84,0,1.81,106
254,PRD-00000341,WH-003,2023-08-01,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000254,20,0,50.81,20
255,PRD-00000478,WH-002,2025-04-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000255,200,0,13.44,37
256,PRD-00000162,WH-002,2024-08-25,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000256,100,0,6.01,282
257,PRD-00000448,WH-003,2024-09-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000257,20,0,9.81,169
258,PRD-00000014,WH-001,2024-04-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000258,75,0,8.16,174
259,PRD-00000264,WH-002,2025-05-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000259,50,0,171.84,429
260,PRD-00000448,WH-001,2024-03-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000260,100,0,12.45,103
261,PRD-00000179,WH-003,2023-11-12,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000261,79,0,33.33,136
262,PRD-00000179,WH-002,2023-11-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000262,121,0,33.33,154
263,PRD-00000365,WH-002,2023-10-25,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000263,10,0,39.41,0
264,PRD-00000087,WH-003,2025-01-17,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000264,20,0,49.48,-44
265,PRD-00000168,WH-002,2024-04-17,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000265,75,0,11.32,138
266,PRD-00000393,WH-002,2024-08-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000266,20,0,8.83,221
267,PRD-00000335,WH-003,2023-11-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000267,19,0,15.57,-33
268,PRD-00000335,WH-003,2023-11-12,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000268,31,0,15.57,-2
269,PRD-00000296,WH-003,2025-01-23,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000269,75,0,1.69,-55
270,PRD-00000164,WH-001,2025-04-12,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000270,25,0,33.86,53
271,PRD-00000005,WH-001,2024-05-25,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000271,100,0,45.31,180
272,PRD-00000076,WH-003,2023-08-27,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000272,25,0,23.31,25
273,PRD-00000171,WH-002,2024-03-13,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000273,50,0,5.45,259
274,PRD-00000281,WH-001,2024-11-19,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000274,100,0,8.17,98
275,PRD-00000202,WH-001,2025-02-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000275,9,0,4.98,92
276,PRD-00000202,WH-001,2025-02-23,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000276,16,0,4.98,83
277,PRD-00000108,WH-003,2023-07-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000277,50,0,53.74,0
278,PRD-00000348,WH-003,2024-10-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000278,150,0,60.25,565
279,PRD-00000333,WH-001,2025-04-28,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000279,14,0,3.14,-59
280,PRD-00000333,WH-002,2025-04-30,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000280,48,0,3.14,178
281,PRD-00000333,WH-002,2025-04-29,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000281,88,0,3.14,130
282,PRD-00000061,WH-001,2025-03-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000282,150,0,49.7,322
283,PRD-00000398,WH-001,2025-05-21,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000283,9,0,14.54,203
284,PRD-00000398,WH-002,2025-05-21,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000284,1,0,14.54,213
285,PRD-00000398,WH-002,2025-05-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000285,10,0,14.54,223
286,PRD-00000189,WH-003,2023-11-23,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000286,20,0,104.32,29
287,PRD-00000012,WH-002,2023-11-12,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000287,200,0,3.33,178
288,PRD-00000331,WH-002,2023-11-13,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000288,150,0,4.11,260
289,PRD-00000208,WH-003,2025-01-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000289,150,0,12.67,337
290,PRD-00000386,WH-002,2025-04-11,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000290,20,0,28.33,-6
291,PRD-00000410,WH-003,2025-02-20,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000291,20,0,23.09,-6
292,PRD-00000288,WH-003,2023-11-25,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000292,10,0,10.66,30
293,PRD-00000217,WH-002,2025-01-08,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000293,4,0,2.11,98
294,PRD-00000217,WH-003,2025-01-08,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000294,46,0,2.11,61
295,PRD-00000072,WH-002,2024-07-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000295,16,0,50.97,-71
296,PRD-00000072,WH-002,2024-07-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000296,84,0,50.97,13
297,PRD-00000353,WH-001,2024-01-19,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000297,10,0,8.47,10
298,PRD-00000491,WH-003,2024-04-28,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000298,19,0,5.63,519
299,PRD-00000491,WH-002,2024-05-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000299,31,0,5.63,21
300,PRD-00000039,WH-001,2024-01-03,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000300,75,0,15.97,60
301,PRD-00000347,WH-001,2023-10-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000301,25,0,42.95,-6
302,PRD-00000223,WH-002,2024-03-19,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000302,2,0,90.47,-19
303,PRD-00000223,WH-001,2024-03-16,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000303,4,0,90.47,4
304,PRD-00000223,WH-003,2024-03-16,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000304,4,0,90.47,-12
305,PRD-00000399,WH-003,2024-03-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000305,25,0,17.63,14
306,PRD-00000497,WH-003,2023-11-17,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000306,150,0,3.14,150
307,PRD-00000302,WH-002,2025-02-17,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000307,6,0,46.5,69
308,PRD-00000302,WH-001,2025-02-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000308,6,0,46.5,76
309,PRD-00000302,WH-002,2025-02-17,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000309,8,0,46.5,77
310,PRD-00000460,WH-003,2024-08-23,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000310,5,0,4.66,100
311,PRD-00000460,WH-003,2024-08-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000311,20,0,4.66,120
312,PRD-00000245,WH-001,2025-01-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000312,75,0,44.24,-18
313,PRD-00000074,WH-002,2025-05-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000313,75,0,19.3,317
314,PRD-00000348,WH-003,2024-07-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000314,200,0,46.85,365
315,PRD-00000488,WH-003,2023-10-16,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000315,50,0,11.32,50
316,PRD-00000433,WH-002,2024-03-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000316,3,0,7.71,86
317,PRD-00000433,WH-003,2024-03-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000317,17,0,7.71,42
318,PRD-00000044,WH-002,2023-08-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000318,87,0,31.89,87
319,PRD-00000044,WH-003,2023-08-01,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000319,113,0,31.89,113
320,PRD-00000392,WH-003,2023-11-30,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000320,25,0,40.1,125
321,PRD-00000128,WH-003,2024-11-20,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000321,20,0,10.43,136
322,PRD-00000378,WH-002,2025-05-11,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000322,50,0,13.43,410
323,PRD-00000479,WH-003,2023-08-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000323,200,0,11.7,200
324,PRD-00000182,WH-002,2024-01-25,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000324,10,0,44.26,65
325,PRD-00000221,WH-003,2024-12-30,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000325,13,0,50.62,-152
326,PRD-00000221,WH-001,2024-12-31,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000326,37,0,50.62,-9
327,PRD-00000004,WH-001,2024-08-31,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000327,75,0,24.99,186
328,PRD-00000457,WH-003,2024-10-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000328,75,0,2.15,28
329,PRD-00000072,WH-003,2024-01-29,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000329,150,0,42.26,145
330,PRD-00000069,WH-001,2023-08-25,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000330,150,0,120.15,100
331,PRD-00000492,WH-001,2024-12-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000331,35,0,3.37,67
332,PRD-00000492,WH-002,2024-12-03,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000332,40,0,3.37,54
333,PRD-00000167,WH-002,2023-10-29,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000333,20,0,40.31,20
334,PRD-00000167,WH-003,2023-11-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000334,130,0,40.31,114
335,PRD-00000378,WH-003,2024-05-13,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000335,150,0,11.69,393
336,PRD-00000127,WH-002,2024-01-20,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000336,25,0,54.03,76
337,PRD-00000443,WH-001,2024-09-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000337,3,0,17.98,46
338,PRD-00000443,WH-003,2024-09-25,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000338,1,0,17.98,31
339,PRD-00000443,WH-001,2024-09-25,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000339,46,0,17.98,43
340,PRD-00000359,WH-003,2025-03-23,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000340,50,0,19.8,238
341,PRD-00000062,WH-003,2024-01-27,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000341,150,0,38.17,219
342,PRD-00000047,WH-001,2024-06-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000342,150,0,47.77,-50
343,PRD-00000114,WH-002,2024-12-31,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000343,150,0,18.1,88
344,PRD-00000057,WH-003,2024-07-30,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000344,100,0,2.49,24
345,PRD-00000459,WH-003,2023-09-20,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000345,25,0,25.39,48
346,PRD-00000147,WH-003,2023-11-13,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000346,75,0,46.51,223
347,PRD-00000187,WH-002,2025-05-21,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000347,75,0,38.85,411
348,PRD-00000170,WH-001,2025-03-20,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000348,100,0,30.29,152
349,PRD-00000333,WH-002,2023-10-03,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000349,50,0,2.79,40
350,PRD-00000317,WH-002,2024-02-13,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000350,37,0,21.07,306
351,PRD-00000317,WH-001,2024-02-13,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000351,2,0,21.07,41
352,PRD-00000317,WH-002,2024-02-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000352,36,0,21.07,269
353,PRD-00000459,WH-002,2023-11-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000353,200,0,31.27,135
354,PRD-00000149,WH-002,2024-02-23,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000354,10,0,118.8,5
355,PRD-00000351,WH-003,2024-12-28,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000355,25,0,77.16,-36
356,PRD-00000206,WH-001,2023-12-30,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000356,50,0,18.02,5
357,PRD-00000451,WH-001,2024-02-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000357,75,0,5.02,230
358,PRD-00000088,WH-003,2024-05-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000358,4,0,13.51,-40
359,PRD-00000088,WH-003,2024-05-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000359,6,0,13.51,-44
360,PRD-00000422,WH-001,2024-07-20,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000360,20,0,37.39,-51
361,PRD-00000167,WH-001,2024-09-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000361,75,0,49.36,91
362,PRD-00000321,WH-002,2024-04-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000362,100,0,7.04,272
363,PRD-00000276,WH-003,2024-08-23,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000363,20,0,23.86,350
364,PRD-00000419,WH-003,2024-02-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000364,50,0,30.55,107
365,PRD-00000080,WH-003,2024-10-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000365,7,0,6.45,200
366,PRD-00000080,WH-001,2024-10-14,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000366,43,0,6.45,233
367,PRD-00000048,WH-001,2024-01-08,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000367,25,0,12.55,-32
368,PRD-00000332,WH-002,2024-01-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000368,10,0,3.18,59
369,PRD-00000052,WH-001,2024-08-03,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000369,10,0,3.46,92
370,PRD-00000391,WH-003,2023-10-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000370,12,0,91.29,12
371,PRD-00000391,WH-002,2023-10-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000371,6,0,91.29,6
372,PRD-00000391,WH-003,2023-10-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000372,7,0,91.29,19
373,PRD-00000406,WH-001,2024-07-11,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000373,20,0,18.87,109
374,PRD-00000246,WH-002,2024-11-14,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000374,25,0,21.21,344
375,PRD-00000322,WH-001,2023-11-12,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000375,10,0,6.32,101
376,PRD-00000073,WH-002,2024-10-03,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000376,50,0,7.98,255
377,PRD-00000116,WH-002,2023-11-10,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000377,150,0,23.56,85
378,PRD-00000115,WH-002,2025-04-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000378,23,0,31.14,196
379,PRD-00000115,WH-003,2025-04-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000379,19,0,31.14,170
380,PRD-00000115,WH-002,2025-04-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000380,33,0,31.14,173
381,PRD-00000459,WH-003,2025-01-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000381,25,0,26.76,296
382,PRD-00000077,WH-003,2024-09-01,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000382,6,0,19.22,-15
383,PRD-00000077,WH-002,2024-09-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000383,4,0,19.22,300
384,PRD-00000077,WH-002,2024-08-31,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000384,15,0,19.22,296
385,PRD-00000418,WH-002,2024-04-19,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000385,20,0,13.65,185
386,PRD-00000094,WH-003,2024-10-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000386,100,0,8.35,291
387,PRD-00000309,WH-001,2025-05-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000387,25,0,112.53,179
388,PRD-00000276,WH-003,2024-03-16,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000388,200,0,22.45,180
389,PRD-00000185,WH-001,2025-02-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000389,25,0,128.44,328
390,PRD-00000185,WH-002,2025-02-08,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000390,8,0,128.44,6
391,PRD-00000185,WH-003,2025-02-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000391,42,0,128.44,-98
392,PRD-00000029,WH-001,2023-12-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000392,25,0,104.04,124
393,PRD-00000191,WH-002,2023-10-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000393,20,0,90.6,10
394,PRD-00000016,WH-002,2024-03-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000394,9,0,1.6,8
395,PRD-00000016,WH-001,2024-03-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000395,91,0,1.6,144
396,PRD-00000241,WH-001,2025-05-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000396,100,0,7.91,391
397,PRD-00000080,WH-001,2024-01-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000397,10,0,6.2,165
398,PRD-00000427,WH-001,2024-04-16,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000398,200,0,54.28,241
399,PRD-00000065,WH-002,2024-02-28,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000399,150,0,125.11,100
400,PRD-00000419,WH-002,2025-06-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000400,4,0,32.2,130
401,PRD-00000419,WH-001,2025-06-03,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000401,196,0,32.2,493
402,PRD-00000085,WH-003,2024-01-25,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000402,31,0,43.08,26
403,PRD-00000085,WH-003,2024-01-25,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000403,69,0,43.08,95
404,PRD-00000186,WH-003,2024-01-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000404,10,0,27.48,80
405,PRD-00000124,WH-002,2025-02-17,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000405,20,0,34.56,400
406,PRD-00000385,WH-003,2024-06-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000406,150,0,134.98,192
407,PRD-00000360,WH-001,2024-12-03,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000407,5,0,5.42,103
408,PRD-00000360,WH-002,2024-12-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000408,95,0,5.42,105
409,PRD-00000013,WH-002,2023-09-03,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000409,80,0,2.64,99
410,PRD-00000013,WH-002,2023-09-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000410,120,0,2.64,219
411,PRD-00000041,WH-002,2024-03-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000411,20,0,7.75,227
412,PRD-00000394,WH-001,2023-12-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000412,29,0,22.57,225
413,PRD-00000394,WH-002,2023-12-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000413,19,0,22.57,19
414,PRD-00000394,WH-002,2023-12-10,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000414,52,0,22.57,71
415,PRD-00000021,WH-001,2025-04-08,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000415,150,0,53.82,335
416,PRD-00000291,WH-001,2023-12-10,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000416,8,0,5.41,12
417,PRD-00000291,WH-001,2023-12-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000417,12,0,5.41,4
418,PRD-00000256,WH-003,2024-05-17,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000418,200,0,1.46,285
419,PRD-00000132,WH-001,2025-02-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000419,25,0,4.43,99
420,PRD-00000192,WH-001,2024-04-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000420,150,0,44.09,173
421,PRD-00000380,WH-002,2023-11-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000421,10,0,4.92,5
422,PRD-00000438,WH-002,2024-11-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000422,20,0,11.24,153
423,PRD-00000438,WH-002,2024-11-21,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000423,30,0,11.24,133
424,PRD-00000240,WH-001,2023-11-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000424,20,0,5.28,-30
425,PRD-00000206,WH-003,2025-04-13,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000425,20,0,18.91,347
426,PRD-00000059,WH-001,2023-12-27,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000426,200,0,24.58,200
427,PRD-00000351,WH-001,2024-01-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000427,75,0,72.28,70
428,PRD-00000208,WH-002,2024-10-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000428,75,0,13.99,548
429,PRD-00000153,WH-002,2024-09-25,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000429,50,0,9.4,30
430,PRD-00000495,WH-001,2025-02-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000430,100,0,18.36,294
431,PRD-00000040,WH-002,2024-06-08,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000431,25,0,5.2,164
432,PRD-00000479,WH-002,2023-11-19,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000432,200,0,15.4,183
433,PRD-00000231,WH-001,2025-02-23,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000433,27,0,94.0,272
434,PRD-00000231,WH-003,2025-02-23,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000434,173,0,94.0,331
435,PRD-00000258,WH-003,2024-11-01,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000435,200,0,13.94,791
436,PRD-00000425,WH-002,2024-01-20,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000436,100,0,99.28,98
437,PRD-00000284,WH-002,2024-08-21,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000437,25,0,27.01,-11
438,PRD-00000325,WH-001,2023-10-31,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000438,20,0,54.32,15
439,PRD-00000054,WH-003,2024-12-29,GOODS_RECEIPT,GOODS_RECEIPT,GR-00000439,5,0,7.48,278
