invoice_id,invoice_number,so_id,invoice_date,due_date,total_amount,amount_paid,status,payment_terms_days
INV-00000277,INV-00000277,SO-00000297,2024-04-02,2024-05-02,112.8,112.8,PAID,30
INV-00000278,INV-00000278,SO-00000298,2024-09-18,2024-10-18,56.2,0.0,OPEN,30
INV-00000279,INV-00000279,SO-00000299,2024-01-30,2024-03-15,27.14,0.0,OPEN,45
INV-00000280,INV-00000280,SO-00000300,2024-07-10,2024-08-24,3253.95,0.0,OPEN,45
INV-00000281,INV-00000281,SO-00000301,2023-09-10,2023-10-10,26.26,0.0,OPEN,30
INV-00000282,INV-00000282,SO-00000302,2024-02-25,2024-04-10,715.3,715.3,PAID,45
INV-00000283,INV-00000283,SO-00000303,2023-10-31,2023-12-15,1735.45,1735.45,PAID,45
INV-00000284,INV-00000284,SO-00000304,2023-10-15,2023-11-29,130.46,0.0,OPEN,45
INV-00000285,INV-00000285,SO-00000305,2025-05-21,2025-07-05,838.0,838.0,PAID,45
INV-00000286,INV-00000286,SO-00000306,2025-05-30,2025-06-29,1026.5,386.46,PARTIAL,30
INV-00000287,INV-00000287,SO-00000307,2024-04-07,2024-06-06,67.25,0.0,OPEN,60
INV-00000288,INV-00000288,SO-00000308,2024-04-04,2024-04-19,208.5,0.0,OPEN,15
INV-00000289,INV-00000289,SO-00000309,2024-09-02,2024-10-17,357.45,0.0,OVERDUE,45
INV-00000290,INV-00000290,SO-00000311,2024-05-15,2024-06-29,2029.6,0.0,OPEN,45
INV-00000291,INV-00000291,SO-00000312,2024-03-02,2024-04-01,958.2,958.2,PAID,30
INV-00000292,INV-00000292,SO-00000313,2024-06-08,2024-06-23,410.45,410.45,PAID,15
INV-00000293,INV-00000293,SO-00000314,2024-02-10,2024-03-26,114.1,0.0,OPEN,45
INV-00000294,INV-00000294,SO-00000315,2023-08-11,2023-09-25,39.5,39.5,PAID,45
INV-00000295,INV-00000295,SO-00000316,2025-03-22,2025-04-21,205.2,0.0,OPEN,30
INV-00000296,INV-00000296,SO-00000317,2025-06-03,2025-08-02,14.68,14.68,PAID,60
INV-00000297,INV-00000297,SO-00000318,2025-02-04,2025-03-06,578.19,0.0,OPEN,30
INV-00000298,INV-00000298,SO-00000319,2023-07-02,2023-07-17,340.78,110.73,PARTIAL,15
INV-00000299,INV-00000299,SO-00000320,2024-11-25,2024-12-10,777.42,777.42,PAID,15
INV-00000300,INV-00000300,SO-00000321,2024-08-14,2024-10-13,22.82,0.0,OPEN,60
INV-00000301,INV-00000301,SO-00000322,2024-12-12,2025-01-26,84.89,42.2,PARTIAL,45
INV-00000302,INV-00000302,SO-00000323,2024-03-27,2024-05-11,16.94,16.94,PAID,45
INV-00000303,INV-00000303,SO-00000324,2023-07-30,2023-08-14,110.5,110.5,PAID,15
INV-00000304,INV-00000304,SO-00000325,2025-05-06,2025-07-05,87.55,87.55,PAID,60
INV-00000305,INV-00000305,SO-00000326,2024-11-02,2024-11-17,4619.0,0.0,OPEN,15
INV-00000306,INV-00000306,SO-00000327,2024-06-14,2024-06-29,73.2,73.2,PAID,15
INV-00000307,INV-00000307,SO-00000328,2024-11-16,2024-12-16,37.84,0.0,OPEN,30
INV-00000308,INV-00000308,SO-00000329,2025-01-14,2025-02-13,43.4,16.72,PARTIAL,30
INV-00000309,INV-00000309,SO-00000331,2024-01-23,2024-02-07,382.8,248.74,PARTIAL,15
INV-00000310,INV-00000310,SO-00000332,2024-02-04,2024-02-19,194.85,194.85,PAID,15
INV-00000311,INV-00000311,SO-00000333,2025-03-09,2025-04-08,20.53,20.53,PAID,30
INV-00000312,INV-00000312,SO-00000334,2025-05-21,2025-07-20,898.2,898.2,PAID,60
INV-00000313,INV-00000313,SO-00000335,2023-11-29,2024-01-13,57.3,24.84,PARTIAL,45
INV-00000314,INV-00000314,SO-00000336,2023-12-20,2024-02-18,372.19,372.19,PAID,60
INV-00000315,INV-00000315,SO-00000337,2025-04-26,2025-06-25,4782.5,4782.5,PAID,60
INV-00000316,INV-00000316,SO-00000338,2025-06-25,2025-07-25,59.1,0.0,OPEN,30
INV-00000317,INV-00000317,SO-00000339,2025-01-25,2025-02-24,992.8,992.8,PAID,30
INV-00000318,INV-00000318,SO-00000341,2023-09-05,2023-10-20,336.59,0.0,OPEN,45
INV-00000319,INV-00000319,SO-00000342,2023-09-13,2023-11-12,56.48,0.0,OPEN,60
INV-00000320,INV-00000320,SO-00000343,2024-03-10,2024-03-25,105.02,105.02,PAID,15
INV-00000321,INV-00000321,SO-00000344,2025-03-17,2025-04-16,270.59,270.59,PAID,30
INV-00000322,INV-00000322,SO-00000345,2025-05-29,2025-06-28,1364.65,515.45,PARTIAL,30
INV-00000323,INV-00000323,SO-00000346,2023-12-09,2024-02-07,302.52,169.08,PARTIAL,60
INV-00000324,INV-00000324,SO-00000348,2025-02-28,2025-04-14,18.02,18.02,PAID,45
INV-00000325,INV-00000325,SO-00000349,2025-01-15,2025-01-30,409.2,218.29,PARTIAL,15
INV-00000326,INV-00000326,SO-00000350,2024-09-21,2024-11-20,4.32,4.32,PAID,60
INV-00000327,INV-00000327,SO-00000351,2024-09-10,2024-11-09,2141.5,0.0,OPEN,60
INV-00000328,INV-00000328,SO-00000352,2024-07-06,2024-08-05,151.5,0.0,OPEN,30
INV-00000329,INV-00000329,SO-00000353,2025-01-23,2025-03-24,1468.8,0.0,OPEN,60
INV-00000330,INV-00000330,SO-00000354,2024-08-25,2024-10-09,567.87,0.0,OPEN,45
INV-00000331,INV-00000331,SO-00000355,2023-08-03,2023-10-02,18.83,18.83,PAID,60
INV-00000332,INV-00000332,SO-00000356,2025-05-21,2025-07-20,456.48,0.0,OVERDUE,60
INV-00000333,INV-00000333,SO-00000357,2023-08-05,2023-10-04,1530.68,1530.68,PAID,60
INV-00000334,INV-00000334,SO-00000358,2025-06-19,2025-08-18,18.8,18.8,PAID,60
INV-00000335,INV-00000335,SO-00000359,2024-04-19,2024-06-03,163.06,63.84,PARTIAL,45
INV-00000336,INV-00000336,SO-00000360,2025-03-22,2025-05-21,7661.5,4880.65,PARTIAL,60
INV-00000337,INV-00000337,SO-00000361,2024-10-07,2024-11-06,1670.6,0.0,OPEN,30
INV-00000338,INV-00000338,SO-00000362,2024-07-24,2024-09-07,1426.82,0.0,OPEN,45
INV-00000339,INV-00000339,SO-00000363,2023-07-09,2023-09-07,374.15,374.15,PAID,60
INV-00000340,INV-00000340,SO-00000364,2023-10-18,2023-11-02,309.4,309.4,PAID,15
INV-00000341,INV-00000341,SO-00000365,2025-05-09,2025-05-24,85.6,0.0,OPEN,15
INV-00000342,INV-00000342,SO-00000366,2024-06-14,2024-07-29,176.57,0.0,OPEN,45
INV-00000343,INV-00000343,SO-00000367,2025-01-17,2025-03-18,145.95,0.0,OPEN,60
INV-00000344,INV-00000344,SO-00000369,2023-11-24,2023-12-24,7.06,2.16,PARTIAL,30
INV-00000345,INV-00000345,SO-00000371,2025-04-29,2025-06-28,428.3,0.0,OPEN,60
INV-00000346,INV-00000346,SO-00000372,2024-03-22,2024-05-21,1076.95,1076.95,PAID,60
INV-00000347,INV-00000347,SO-00000373,2024-03-21,2024-04-05,254.1,0.0,OVERDUE,15
INV-00000348,INV-00000348,SO-00000374,2025-03-18,2025-04-02,4503.0,0.0,OPEN,15
INV-00000349,INV-00000349,SO-00000375,2024-03-12,2024-05-11,135.8,135.8,PAID,60
INV-00000350,INV-00000350,SO-00000376,2023-10-03,2023-12-02,37.34,37.34,PAID,60
INV-00000351,INV-00000351,SO-00000377,2023-12-17,2024-01-01,1846.0,1846.0,PAID,15
INV-00000352,INV-00000352,SO-00000378,2024-03-03,2024-04-02,26.18,26.18,PAID,30
INV-00000353,INV-00000353,SO-00000379,2024-04-12,2024-06-11,5171.0,2780.53,PARTIAL,60
INV-00000354,INV-00000354,SO-00000380,2025-03-09,2025-03-24,584.12,584.12,PAID,15
INV-00000355,INV-00000355,SO-00000381,2024-02-24,2024-04-09,819.1,0.0,OPEN,45
INV-00000356,INV-00000356,SO-00000382,2023-07-05,2023-08-04,4548.4,0.0,OVERDUE,30
INV-00000357,INV-00000357,SO-00000383,2024-06-26,2024-07-11,1350.9,1350.9,PAID,15
INV-00000358,INV-00000358,SO-00000384,2024-07-13,2024-08-12,182.2,0.0,OPEN,30
INV-00000359,INV-00000359,SO-00000385,2025-03-15,2025-05-14,292.63,0.0,OVERDUE,60
INV-00000360,INV-00000360,SO-00000386,2024-07-21,2024-08-20,130.59,130.59,PAID,30
INV-00000361,INV-00000361,SO-00000387,2024-08-30,2024-09-29,1116.6,0.0,OPEN,30
INV-00000362,INV-00000362,SO-00000388,2025-05-15,2025-06-29,4548.4,0.0,OPEN,45
INV-00000363,INV-00000363,SO-00000389,2024-12-06,2025-01-05,89.27,0.0,OVERDUE,30
INV-00000364,INV-00000364,SO-00000390,2024-04-14,2024-05-29,1009.8,0.0,OVERDUE,45
INV-00000365,INV-00000365,SO-00000391,2025-01-26,2025-03-12,127.39,127.39,PAID,45
INV-00000366,INV-00000366,SO-00000392,2025-06-21,2025-07-06,65.8,0.0,OVERDUE,15
INV-00000367,INV-00000367,SO-00000393,2025-04-03,2025-06-02,1002.8,1002.8,PAID,60
INV-00000368,INV-00000368,SO-00000394,2023-10-05,2023-11-04,94.14,0.0,OPEN,30
INV-00000369,INV-00000369,SO-00000395,2025-04-10,2025-06-09,44.02,0.0,OVERDUE,60
INV-00000370,INV-00000370,SO-00000396,2024-12-25,2025-01-24,5623.75,0.0,OPEN,30
INV-00000371,INV-00000371,SO-00000397,2025-03-13,2025-04-12,1403.75,1403.75,PAID,30
INV-00000372,INV-00000372,SO-00000398,2023-10-12,2023-11-11,2.91,2.91,PAID,30
INV-00000373,INV-00000373,SO-00000399,2024-02-22,2024-03-08,29.95,0.0,OVERDUE,15
INV-00000374,INV-00000374,SO-00000400,2023-10-14,2023-11-13,6146.0,0.0,OPEN,30
INV-00000375,INV-00000375,SO-00000401,2023-11-12,2024-01-11,126.6,66.43,PARTIAL,60
INV-00000376,INV-00000376,SO-00000402,2025-05-13,2025-05-28,276.5,276.5,PAID,15
INV-00000377,INV-00000377,SO-00000403,2024-09-14,2024-10-14,9255.9,9255.9,PAID,30
INV-00000378,INV-00000378,SO-00000404,2024-07-13,2024-08-12,1415.8,0.0,OPEN,30
INV-00000379,INV-00000379,SO-00000405,2024-04-01,2024-05-01,791.2,791.2,PAID,30
INV-00000380,INV-00000380,SO-00000406,2025-03-18,2025-05-02,273.22,137.95,PARTIAL,45
INV-00000381,INV-00000381,SO-00000407,2023-09-05,2023-11-04,2884.6,2884.6,PAID,60
INV-00000382,INV-00000382,SO-00000408,2024-08-27,2024-10-26,205.92,0.0,OPEN,60
INV-00000383,INV-00000383,SO-00000409,2023-11-17,2024-01-16,959.86,0.0,OPEN,60
INV-00000384,INV-00000384,SO-00000410,2024-07-22,2024-09-20,250.8,250.8,PAID,60
INV-00000385,INV-00000385,SO-00000411,2025-02-01,2025-03-03,2611.8,2611.8,PAID,30
INV-00000386,INV-00000386,SO-00000412,2023-09-16,2023-10-31,43.98,0.0,OPEN,45
INV-00000387,INV-00000387,SO-00000413,2023-07-14,2023-09-12,2466.0,2466.0,PAID,60
INV-00000388,INV-00000388,SO-00000414,2024-09-14,2024-10-14,366.9,366.9,PAID,30
INV-00000389,INV-00000389,SO-00000415,2025-02-21,2025-04-07,882.56,420.05,PARTIAL,45
INV-00000390,INV-00000390,SO-00000416,2024-08-04,2024-10-03,89.85,0.0,OPEN,60
INV-00000391,INV-00000391,SO-00000418,2025-03-08,2025-03-23,45.05,0.0,OPEN,15
INV-00000392,INV-00000392,SO-00000419,2024-03-06,2024-03-21,278.7,0.0,OVERDUE,15
INV-00000393,INV-00000393,SO-00000420,2025-03-30,2025-04-29,612.57,0.0,OPEN,30
INV-00000394,INV-00000394,SO-00000421,2025-05-14,2025-06-28,171.0,171.0,PAID,45
INV-00000395,INV-00000395,SO-00000422,2025-02-05,2025-03-22,151.3,151.3,PAID,45
INV-00000396,INV-00000396,SO-00000423,2023-09-03,2023-10-18,102.61,0.0,OPEN,45
INV-00000397,INV-00000397,SO-00000424,2023-10-25,2023-12-24,1992.0,0.0,OPEN,60
INV-00000398,INV-00000398,SO-00000425,2023-08-13,2023-10-12,3355.0,1700.08,PARTIAL,60
INV-00000399,INV-00000399,SO-00000426,2024-11-10,2024-12-10,2175.0,2175.0,PAID,30
INV-00000400,INV-00000400,SO-00000427,2024-11-09,2025-01-08,227.8,227.8,PAID,60
INV-00000401,INV-00000401,SO-00000428,2024-07-27,2024-09-25,6.58,6.58,PAID,60
INV-00000402,INV-00000402,SO-00000429,2024-05-03,2024-05-18,110.9,110.9,PAID,15
INV-00000403,INV-00000403,SO-00000430,2024-08-04,2024-10-03,1810.5,0.0,OPEN,60
INV-00000404,INV-00000404,SO-00000431,2024-04-04,2024-05-19,1874.2,0.0,OPEN,45
INV-00000405,INV-00000405,SO-00000432,2024-04-09,2024-04-24,39.5,39.5,PAID,15
INV-00000406,INV-00000406,SO-00000434,2023-07-02,2023-08-16,48.51,0.0,OPEN,45
INV-00000407,INV-00000407,SO-00000435,2023-10-25,2023-12-24,681.9,410.16,PARTIAL,60
INV-00000408,INV-00000408,SO-00000436,2024-03-02,2024-05-01,739.5,739.5,PAID,60
INV-00000409,INV-00000409,SO-00000437,2024-05-04,2024-07-03,418.88,418.88,PAID,60
INV-00000410,INV-00000410,SO-00000438,2024-05-04,2024-06-03,1924.23,0.0,OPEN,30
INV-00000411,INV-00000411,SO-00000439,2023-12-21,2024-02-19,384.15,384.15,PAID,60
INV-00000412,INV-00000412,SO-00000440,2024-01-06,2024-02-20,484.56,0.0,OPEN,45
INV-00000413,INV-00000413,SO-00000441,2025-01-24,2025-02-08,397.51,0.0,OPEN,15
INV-00000414,INV-00000414,SO-00000442,2023-09-24,2023-11-08,490.5,0.0,OPEN,45
INV-00000415,INV-00000415,SO-00000443,2024-11-30,2025-01-14,170.23,0.0,OPEN,45
INV-00000416,INV-00000416,SO-00000444,2025-06-08,2025-08-07,556.25,0.0,OPEN,60
INV-00000417,INV-00000417,SO-00000445,2024-12-16,2025-02-14,63.2,63.2,PAID,60
INV-00000418,INV-00000418,SO-00000446,2025-02-10,2025-03-12,191.47,0.0,OPEN,30
INV-00000419,INV-00000419,SO-00000447,2024-01-12,2024-03-12,752.4,752.4,PAID,60
INV-00000420,INV-00000420,SO-00000448,2024-11-18,2024-12-03,1036.5,1036.5,PAID,15
INV-00000421,INV-00000421,SO-00000449,2024-05-03,2024-06-02,655.4,0.0,OVERDUE,30
INV-00000422,INV-00000422,SO-00000450,2024-06-29,2024-07-14,1242.15,549.67,PARTIAL,15
INV-00000423,INV-00000423,SO-00000451,2023-12-11,2023-12-26,24.16,14.36,PARTIAL,15
INV-00000424,INV-00000424,SO-00000452,2025-06-23,2025-07-08,66.54,0.0,OPEN,15
INV-00000425,INV-00000425,SO-00000453,2025-06-25,2025-07-10,13.0,0.0,OPEN,15
INV-00000426,INV-00000426,SO-00000454,2024-02-17,2024-03-03,310.5,0.0,OPEN,15
INV-00000427,INV-00000427,SO-00000455,2024-09-30,2024-11-14,153.25,0.0,OVERDUE,45
INV-00000428,INV-00000428,SO-00000456,2024-07-30,2024-08-29,461.86,0.0,OVERDUE,30
INV-00000429,INV-00000429,SO-00000457,2023-07-24,2023-08-08,116.1,0.0,OPEN,15
INV-00000430,INV-00000430,SO-00000458,2024-12-01,2024-12-31,92.9,33.94,PARTIAL,30
INV-00000431,INV-00000431,SO-00000459,2025-05-31,2025-07-30,62.9,0.0,OPEN,60
INV-00000432,INV-00000432,SO-00000460,2024-06-11,2024-08-10,134.5,0.0,OPEN,60
INV-00000433,INV-00000433,SO-00000461,2024-04-17,2024-05-17,4076.5,1667.47,PARTIAL,30
INV-00000434,INV-00000434,SO-00000462,2025-03-13,2025-04-27,43.25,0.0,OPEN,45
INV-00000435,INV-00000435,SO-00000463,2024-02-05,2024-03-06,57.18,0.0,OPEN,30
INV-00000436,INV-00000436,SO-00000464,2024-05-24,2024-06-23,219.87,0.0,OPEN,30
INV-00000437,INV-00000437,SO-00000465,2024-08-08,2024-09-07,49.58,49.58,PAID,30
INV-00000438,INV-00000438,SO-00000466,2024-01-10,2024-02-09,701.11,0.0,OPEN,30
INV-00000439,INV-00000439,SO-00000467,2024-12-25,2025-01-24,101.37,0.0,OVERDUE,30
INV-00000440,INV-00000440,SO-00000468,2023-12-17,2024-01-16,5021.0,0.0,OPEN,30
INV-00000441,INV-00000441,SO-00000469,2025-05-15,2025-06-14,69.2,0.0,OPEN,30
INV-00000442,INV-00000442,SO-00000470,2024-07-17,2024-08-31,406.59,406.59,PAID,45
INV-00000443,INV-00000443,SO-00000471,2025-06-21,2025-07-06,167.8,0.0,OVERDUE,15
INV-00000444,INV-00000444,SO-00000472,2024-05-23,2024-06-22,100.06,100.06,PAID,30
INV-00000445,INV-00000445,SO-00000473,2024-10-24,2024-12-08,20.5,0.0,OVERDUE,45
INV-00000446,INV-00000446,SO-00000475,2023-08-27,2023-10-26,23.12,0.0,OPEN,60
INV-00000447,INV-00000447,SO-00000476,2025-01-09,2025-01-24,13.31,13.31,PAID,15
INV-00000448,INV-00000448,SO-00000477,2024-03-31,2024-05-30,465.82,0.0,OPEN,60
INV-00000449,INV-00000449,SO-00000478,2024-11-28,2024-12-28,68.44,0.0,OVERDUE,30
INV-00000450,INV-00000450,SO-00000479,2024-08-25,2024-09-09,142.95,0.0,OPEN,15
INV-00000451,INV-00000451,SO-00000480,2024-12-21,2025-02-04,153.75,153.75,PAID,45
INV-00000452,INV-00000452,SO-00000481,2023-11-28,2024-01-27,9937.5,9937.5,PAID,60
INV-00000453,INV-00000453,SO-00000482,2025-05-21,2025-06-20,367.74,367.74,PAID,30
INV-00000454,INV-00000454,SO-00000483,2025-05-28,2025-07-27,56.4,0.0,OPEN,60
INV-00000455,INV-00000455,SO-00000484,2025-05-02,2025-07-01,2012.0,2012.0,PAID,60
INV-00000456,INV-00000456,SO-00000485,2025-03-07,2025-04-06,472.01,246.07,PARTIAL,30
INV-00000457,INV-00000457,SO-00000486,2024-04-28,2024-05-28,764.43,403.56,PARTIAL,30
INV-00000458,INV-00000458,SO-00000487,2024-06-04,2024-07-19,48.17,0.0,OPEN,45
INV-00000459,INV-00000459,SO-00000488,2025-06-20,2025-07-05,45.21,0.0,OVERDUE,15
INV-00000460,INV-00000460,SO-00000490,2024-02-28,2024-03-14,50.5,0.0,OPEN,15
INV-00000461,INV-00000461,SO-00000491,2024-05-01,2024-05-16,257.35,0.0,OPEN,15
INV-00000462,INV-00000462,SO-00000492,2025-06-08,2025-07-23,7171.5,7171.5,PAID,45
INV-00000463,INV-00000463,SO-00000493,2023-10-13,2023-10-28,745.46,745.46,PAID,15
INV-00000464,INV-00000464,SO-00000494,2023-10-23,2023-12-22,106.87,0.0,OPEN,60
INV-00000465,INV-00000465,SO-00000495,2025-01-07,2025-02-21,49.95,0.0,OVERDUE,45
INV-00000466,INV-00000466,SO-00000496,2024-01-01,2024-01-31,33.62,33.62,PAID,30
INV-00000467,INV-00000467,SO-00000497,2023-11-01,2023-12-01,98.48,40.55,PARTIAL,30
INV-00000468,INV-00000468,SO-00000498,2024-11-07,2024-11-22,153.52,0.0,OPEN,15
INV-00000469,INV-00000469,SO-00000499,2023-07-26,2023-09-09,4860.0,0.0,OPEN,45
INV-00000470,INV-00000470,SO-00000500,2024-08-18,2024-09-17,981.5,981.5,PAID,30
INV-00000471,INV-00000471,SO-00000501,2024-07-16,2024-07-31,702.1,702.1,PAID,15
INV-00000472,INV-00000472,SO-00000502,2024-01-25,2024-03-25,198.14,0.0,OPEN,60
INV-00000473,INV-00000473,SO-00000503,2023-08-29,2023-10-13,256.3,256.3,PAID,45
INV-00000474,INV-00000474,SO-00000504,2025-04-12,2025-04-27,889.0,889.0,PAID,15
INV-00000475,INV-00000475,SO-00000505,2023-12-14,2024-01-28,177.58,0.0,OPEN,45
INV-00000476,INV-00000476,SO-00000506,2023-12-01,2024-01-15,63.88,0.0,OPEN,45
INV-00000477,INV-00000477,SO-00000507,2024-08-18,2024-10-02,60.98,60.98,PAID,45
INV-00000478,INV-00000478,SO-00000508,2025-05-29,2025-06-13,49.24,0.0,OPEN,15
INV-00000479,INV-00000479,SO-00000510,2024-08-16,2024-10-15,85.29,85.29,PAID,60
INV-00000480,INV-00000480,SO-00000511,2024-08-07,2024-09-06,1056.09,1056.09,PAID,30
INV-00000481,INV-00000481,SO-00000512,2024-05-21,2024-06-05,207.6,0.0,OPEN,15
INV-00000482,INV-00000482,SO-00000513,2023-08-20,2023-10-04,276.0,0.0,OVERDUE,45
INV-00000483,INV-00000483,SO-00000514,2024-08-28,2024-09-12,403.2,0.0,OVERDUE,15
INV-00000484,INV-00000484,SO-00000515,2024-11-29,2024-12-29,8.29,8.29,PAID,30
INV-00000485,INV-00000485,SO-00000516,2024-07-26,2024-09-24,80.5,0.0,OPEN,60
INV-00000486,INV-00000486,SO-00000517,2025-03-28,2025-04-12,14.53,0.0,OPEN,15
INV-00000487,INV-00000487,SO-00000518,2023-12-19,2024-02-02,29.6,0.0,OVERDUE,45
INV-00000488,INV-00000488,SO-00000519,2023-07-05,2023-08-04,67.45,0.0,OPEN,30
INV-00000489,INV-00000489,SO-00000520,2024-03-21,2024-04-20,13.0,5.75,PARTIAL,30
INV-00000490,INV-00000490,SO-00000521,2025-05-28,2025-06-12,31.07,0.0,OVERDUE,15
INV-00000491,INV-00000491,SO-00000522,2024-11-04,2024-12-04,67.66,0.0,OPEN,30
INV-00000492,INV-00000492,SO-00000523,2024-09-01,2024-10-01,27.36,11.05,PARTIAL,30
INV-00000493,INV-00000493,SO-00000524,2024-04-26,2024-06-25,986.4,0.0,OPEN,60
INV-00000494,INV-00000494,SO-00000525,2024-10-21,2024-11-05,16.9,7.0,PARTIAL,15
INV-00000495,INV-00000495,SO-00000526,2024-10-09,2024-11-08,67.05,67.05,PAID,30
INV-00000496,INV-00000496,SO-00000527,2023-09-04,2023-11-03,16.76,16.76,PAID,60
INV-00000497,INV-00000497,SO-00000528,2024-09-25,2024-11-24,66.0,0.0,OPEN,60
INV-00000498,INV-00000498,SO-00000529,2024-04-08,2024-05-23,68.89,0.0,OPEN,45
INV-00000499,INV-00000499,SO-00000530,2024-09-06,2024-11-05,183.0,63.66,PARTIAL,60
INV-00000500,INV-00000500,SO-00000531,2024-06-11,2024-08-10,344.19,0.0,OPEN,60
INV-00000501,INV-00000501,SO-00000532,2025-02-24,2025-03-26,128.61,128.61,PAID,30
INV-00000502,INV-00000502,SO-00000533,2025-01-14,2025-02-28,218.0,218.0,PAID,45
INV-00000503,INV-00000503,SO-00000534,2025-03-27,2025-04-26,935.93,415.37,PARTIAL,30
INV-00000504,INV-00000504,SO-00000535,2023-12-14,2024-02-12,443.8,443.8,PAID,60
INV-00000505,INV-00000505,SO-00000536,2024-09-28,2024-10-13,227.25,0.0,OPEN,15
INV-00000506,INV-00000506,SO-00000537,2024-03-09,2024-04-08,56.79,0.0,OPEN,30
INV-00000507,INV-00000507,SO-00000538,2025-06-23,2025-07-23,382.95,382.95,PAID,30
INV-00000508,INV-00000508,SO-00000539,2024-06-20,2024-08-19,708.3,708.3,PAID,60
INV-00000509,INV-00000509,SO-00000540,2025-05-25,2025-07-09,1038.0,0.0,OPEN,45
INV-00000510,INV-00000510,SO-00000541,2023-10-23,2023-12-22,488.0,0.0,OPEN,60
INV-00000511,INV-00000511,SO-00000542,2024-02-14,2024-03-30,1298.58,1298.58,PAID,45
INV-00000512,INV-00000512,SO-00000544,2023-11-12,2023-12-12,1690.0,998.11,PARTIAL,30
INV-00000513,INV-00000513,SO-00000545,2024-12-05,2025-01-04,1818.92,1818.92,PAID,30
INV-00000514,INV-00000514,SO-00000546,2024-09-01,2024-10-31,1991.19,1102.14,PARTIAL,60
INV-00000515,INV-00000515,SO-00000547,2023-10-26,2023-11-25,20.73,0.0,OPEN,30
INV-00000516,INV-00000516,SO-00000548,2024-07-20,2024-09-03,177.5,177.5,PAID,45
INV-00000517,INV-00000517,SO-00000549,2025-04-12,2025-05-27,47.8,0.0,OPEN,45
INV-00000518,INV-00000518,SO-00000550,2024-10-18,2024-11-17,16127.5,8125.37,PARTIAL,30
INV-00000519,INV-00000519,SO-00000551,2023-11-18,2023-12-03,142.95,0.0,OVERDUE,15
INV-00000520,INV-00000520,SO-00000552,2024-05-11,2024-06-10,207.1,207.1,PAID,30
INV-00000521,INV-00000521,SO-00000553,2024-10-18,2024-12-17,155.35,155.35,PAID,60
INV-00000522,INV-00000522,SO-00000554,2024-06-18,2024-07-03,195.76,0.0,OPEN,15
INV-00000523,INV-00000523,SO-00000555,2023-07-08,2023-08-07,9105.75,9105.75,PAID,30
INV-00000524,INV-00000524,SO-00000556,2023-08-03,2023-09-17,465.99,465.99,PAID,45
INV-00000525,INV-00000525,SO-00000557,2024-05-14,2024-05-29,52.19,52.19,PAID,15
INV-00000526,INV-00000526,SO-00000558,2023-11-14,2023-12-29,63.3,63.3,PAID,45
INV-00000527,INV-00000527,SO-00000559,2025-04-04,2025-06-03,255.0,142.5,PARTIAL,60
INV-00000528,INV-00000528,SO-00000560,2024-08-01,2024-09-15,261.2,139.04,PARTIAL,45
INV-00000529,INV-00000529,SO-00000562,2025-06-18,2025-08-17,165.4,0.0,OPEN,60
INV-00000530,INV-00000530,SO-00000563,2025-05-20,2025-06-19,76.76,0.0,OPEN,30
INV-00000531,INV-00000531,SO-00000564,2024-03-20,2024-04-19,88.32,88.32,PAID,30
INV-00000532,INV-00000532,SO-00000565,2025-06-24,2025-07-09,90.34,0.0,OVERDUE,15
INV-00000533,INV-00000533,SO-00000566,2025-06-06,2025-07-06,206.84,206.84,PAID,30
INV-00000534,INV-00000534,SO-00000568,2023-12-12,2024-01-11,2454.95,0.0,OVERDUE,30
INV-00000535,INV-00000535,SO-00000569,2023-07-14,2023-09-12,7.32,7.32,PAID,60
INV-00000536,INV-00000536,SO-00000570,2023-09-15,2023-10-30,31.54,0.0,OPEN,45
INV-00000537,INV-00000537,SO-00000571,2023-08-30,2023-09-29,189.63,0.0,OPEN,30
INV-00000538,INV-00000538,SO-00000572,2024-02-27,2024-04-12,556.25,0.0,OPEN,45
INV-00000539,INV-00000539,SO-00000573,2025-02-12,2025-04-13,2050.09,0.0,OPEN,60
INV-00000540,INV-00000540,SO-00000574,2024-09-06,2024-10-06,138.0,0.0,OPEN,30
INV-00000541,INV-00000541,SO-00000575,2025-06-06,2025-06-21,2430.0,0.0,OVERDUE,15
INV-00000542,INV-00000542,SO-00000576,2024-08-28,2024-10-27,3.81,0.0,OPEN,60
INV-00000543,INV-00000543,SO-00000577,2023-08-06,2023-10-05,1264.8,0.0,OPEN,60
INV-00000544,INV-00000544,SO-00000578,2024-03-31,2024-04-30,6097.24,6097.24,PAID,30
INV-00000545,INV-00000545,SO-00000579,2023-11-09,2024-01-08,3556.8,3556.8,PAID,60
INV-00000546,INV-00000546,SO-00000580,2025-05-06,2025-05-21,1061.85,1061.85,PAID,15
INV-00000547,INV-00000547,SO-00000581,2024-07-24,2024-09-22,809.3,809.3,PAID,60
INV-00000548,INV-00000548,SO-00000582,2025-01-13,2025-02-27,75.9,75.9,PAID,45
INV-00000549,INV-00000549,SO-00000583,2025-05-26,2025-07-10,1003.2,1003.2,PAID,45
INV-00000550,INV-00000550,SO-00000584,2023-08-01,2023-09-15,196.0,0.0,OPEN,45
INV-00000551,INV-00000551,SO-00000585,2025-02-10,2025-02-25,332.18,0.0,OPEN,15
INV-00000552,INV-00000552,SO-00000586,2023-12-28,2024-01-12,153.0,153.0,PAID,15
