profitability_id,so_id,product_id,quantity_sold,revenue,cost_of_goods_sold,gross_profit,gross_margin_pct,calculation_date
306,SO-00000805,PRD-00000286,2,69.24,39.4,29.839999999999996,43.1,2024-08-24
307,SO-00000806,PRD-00000252,2,10.42,7.84,2.58,24.76,2024-05-18
308,SO-00000808,PRD-00000317,25,747.53,431.75,315.78,42.24,2024-03-15
309,SO-00000812,PRD-00000214,50,684.0,391.2,292.8,42.81,2024-11-01
310,SO-00000814,PRD-00000154,10,361.6,246.5,115.10000000000002,31.83,2024-07-03
311,SO-00000815,PRD-00000439,25,481.52,348.7,132.82,27.58,2023-08-31
312,SO-00000817,PRD-00000028,50,3674.15,2334.5,1339.65,36.46,2025-04-10
313,SO-00000818,PRD-00000022,10,741.5,376.8,364.7,49.18,2025-02-26
314,SO-00000820,PRD-00000051,20,143.6,88.4,55.19999999999999,38.44,2023-08-29
315,SO-00000821,PRD-00000330,15,599.81,419.1,180.70999999999992,30.13,2025-03-16
316,SO-00000822,PRD-00000389,15,2576.7,1681.9499999999998,894.75,34.72,2025-02-16
317,SO-00000824,PRD-00000058,10,182.7,103.20999999999998,79.49000000000001,43.51,2025-03-18
318,SO-00000827,PRD-00000393,1,14.04,9.37,4.67,33.26,2024-03-18
319,SO-00000829,PRD-00000257,2,7.72,4.56,3.16,40.93,2023-12-11
320,SO-00000831,PRD-00000015,10,261.1,178.29999999999998,82.80000000000004,31.71,2024-09-04
321,SO-00000833,PRD-00000325,1,77.7,54.32,23.380000000000003,30.09,2024-10-13
322,SO-00000835,PRD-00000227,10,685.8,414.20000000000005,271.5999999999999,39.6,2025-05-30
323,SO-00000836,PRD-00000070,15,187.95,126.44999999999999,61.5,32.72,2024-10-23
324,SO-00000839,PRD-00000424,2,708.08,475.2,232.88000000000005,32.89,2023-12-19
325,SO-00000846,PRD-00000489,20,659.2,362.2,297.00000000000006,45.05,2023-10-23
326,SO-00000847,PRD-00000177,20,77.78,55.599999999999994,22.180000000000007,28.52,2024-04-21
327,SO-00000853,PRD-00000397,1,29.35,22.6,6.75,23.0,2025-03-06
328,SO-00000854,PRD-00000145,15,2667.6,1603.8500000000001,1063.7499999999998,39.88,2025-05-07
329,SO-00000857,PRD-00000380,10,86.18,62.81,23.370000000000005,27.12,2025-03-09
330,SO-00000864,PRD-00000122,50,512.5,285.0,227.5,44.39,2024-08-05
331,SO-00000865,PRD-00000184,2,632.64,317.02,315.62,49.89,2023-09-03
332,SO-00000868,PRD-00000201,25,309.75,187.25,122.5,39.55,2023-12-04
333,SO-00000869,PRD-00000075,10,400.67,265.7,134.97000000000003,33.69,2024-07-12
334,SO-00000874,PRD-00000188,5,434.1,252.75,181.35000000000002,41.78,2025-04-16
335,SO-00000877,PRD-00000354,1,37.88,24.79,13.090000000000003,34.56,2023-12-20
336,SO-00000878,PRD-00000416,50,147.5,74.5,73.0,49.49,2024-11-22
337,SO-00000881,PRD-00000432,2,134.99,83.0,51.99000000000001,38.51,2025-06-30
338,SO-00000882,PRD-00000190,25,295.5,180.52,114.97999999999999,38.91,2024-07-11
339,SO-00000883,PRD-00000253,25,117.89,80.75,37.14,31.5,2024-05-12
340,SO-00000885,PRD-00000160,15,125.7,73.92,51.78,41.19,2023-08-17
341,SO-00000886,PRD-00000320,15,105.62,68.85,36.77000000000001,34.81,2024-07-07
342,SO-00000889,PRD-00000107,5,362.81,256.55,106.25999999999999,29.29,2024-11-06
343,SO-00000890,PRD-00000192,50,3667.0,2009.5,1657.5,45.2,2023-12-08
344,SO-00000892,PRD-00000308,1,89.04,60.99,28.050000000000004,31.5,2025-02-06
345,SO-00000893,PRD-00000215,25,646.5,408.24,238.26,36.85,2023-12-04
346,SO-00000894,PRD-00000088,10,222.6,135.39999999999998,87.20000000000002,39.17,2024-08-19
347,SO-00000896,PRD-00000229,10,1672.3,889.5999999999999,782.7,46.8,2023-10-04
348,SO-00000897,PRD-00000116,5,184.85,117.8,67.05,36.27,2025-04-19
349,SO-00000898,PRD-00000386,10,476.07,272.7,203.37,42.72,2023-12-31
350,SO-00000899,PRD-00000351,5,575.29,361.4,213.89,37.18,2023-08-02
351,SO-00000900,PRD-00000148,15,1177.05,645.75,531.3,45.14,2025-01-02
352,SO-00000901,PRD-00000310,5,71.4,44.3,27.10000000000001,37.96,2023-11-25
353,SO-00000902,PRD-00000424,15,5310.6,3366.56,1944.0400000000004,36.61,2025-01-18
354,SO-00000903,PRD-00000141,5,471.2,322.5,148.7,31.56,2024-02-04
355,SO-00000904,PRD-00000273,10,147.9,81.1,66.80000000000001,45.17,2024-11-07
356,SO-00000908,PRD-00000013,10,42.8,28.2,14.599999999999998,34.11,2024-06-27
357,SO-00000911,PRD-00000087,15,1074.61,792.93,281.67999999999995,26.21,2023-11-09
358,SO-00000915,PRD-00000360,20,186.6,123.80000000000001,62.79999999999998,33.65,2024-09-18
359,SO-00000921,PRD-00000441,25,339.25,194.75,144.5,42.59,2023-12-01
360,SO-00000922,PRD-00000193,10,145.3,81.30000000000001,64.0,44.05,2023-10-27
361,SO-00000923,PRD-00000382,15,1207.2,699.3,507.9000000000001,42.07,2025-05-13
362,SO-00000924,PRD-00000338,5,106.2,69.27000000000001,36.92999999999999,34.77,2025-04-01
363,SO-00000927,PRD-00000441,1,13.57,7.79,5.78,42.59,2024-01-30
364,SO-00000928,PRD-00000484,1,53.47,28.29,25.18,47.09,2025-02-14
365,SO-00000929,PRD-00000229,2,312.39,177.92,134.47,43.05,2025-05-06
366,SO-00000930,PRD-00000369,15,507.0,314.85,192.14999999999998,37.9,2024-09-02
367,SO-00000932,PRD-00000105,15,3012.6,1828.6499999999999,1183.95,39.3,2025-01-07
368,SO-00000934,PRD-00000137,5,20.5,13.799999999999999,6.700000000000001,32.68,2024-10-04
369,SO-00000937,PRD-00000431,50,7214.53,5281.0,1933.5299999999997,26.8,2024-08-20
370,SO-00000943,PRD-00000398,25,554.5,355.25,199.25,35.93,2023-07-03
371,SO-00000944,PRD-00000123,15,337.35,223.95,113.40000000000003,33.61,2024-03-06
372,SO-00000945,PRD-00000152,2,128.48,98.3,30.179999999999993,23.49,2025-02-08
373,SO-00000949,PRD-00000342,1,61.65,40.84,20.809999999999995,33.76,2024-08-22
374,SO-00000951,PRD-00000222,25,1596.23,939.25,656.98,41.16,2025-03-18
375,SO-00000952,PRD-00000326,1,30.35,19.6,10.75,35.42,2023-08-16
376,SO-00000953,PRD-00000162,25,237.5,165.25,72.25,30.42,2024-04-26
377,SO-00000957,PRD-00000245,50,3978.24,2470.7999999999997,1507.44,37.89,2024-09-22
378,SO-00000958,PRD-00000226,10,474.25,272.9,201.35000000000002,42.46,2024-11-26
379,SO-00000962,PRD-00000046,10,314.5,172.5,142.0,45.15,2024-06-10
380,SO-00000966,PRD-00000067,20,1433.2,847.2,586.0,40.89,2024-12-01
381,SO-00000968,PRD-00000037,15,494.25,314.40000000000003,179.84999999999997,36.39,2024-03-25
382,SO-00000970,PRD-00000495,15,403.5,266.09999999999997,137.40000000000003,34.05,2023-10-09
383,SO-00000971,PRD-00000328,2,39.08,25.5,13.579999999999998,34.75,2024-02-13
384,SO-00000972,PRD-00000210,10,460.9,281.8,179.09999999999997,38.86,2023-10-22
385,SO-00000975,PRD-00000342,1,61.65,40.84,20.809999999999995,33.76,2024-09-14
386,SO-00000976,PRD-00000291,2,16.36,10.0,6.359999999999999,38.88,2024-05-15
387,SO-00000977,PRD-00000159,20,536.2,310.2,226.00000000000006,42.15,2025-06-24
388,SO-00000978,PRD-00000475,15,842.25,505.06000000000006,337.18999999999994,40.03,2025-02-14
389,SO-00000979,PRD-00000191,10,1432.3,751.3,681.0,47.55,2025-01-27
390,SO-00000981,PRD-00000470,5,57.3,39.35,17.949999999999996,31.33,2024-12-31
391,SO-00000982,PRD-00000217,5,18.8,10.600000000000001,8.2,43.62,2025-03-08
392,SO-00000983,PRD-00000112,20,1482.46,896.0,586.46,39.56,2024-03-05
393,SO-00000984,PRD-00000303,2,254.8,165.3,89.5,35.13,2025-04-12
394,SO-00000985,PRD-00000197,15,509.1,307.8,201.3,39.54,2024-02-02
395,SO-00000986,PRD-00000063,2,291.0,175.32,115.68,39.75,2024-04-01
396,SO-00000989,PRD-00000140,50,465.5,301.98,163.51999999999998,35.13,2024-11-14
397,SO-00000991,PRD-00000476,15,659.7,442.95000000000005,216.75,32.86,2024-09-18
398,SO-00000995,PRD-00000217,15,49.2,31.8,17.400000000000002,35.37,2025-03-19
399,SO-00000998,PRD-00000071,25,3782.5,2601.75,1180.75,31.22,2024-10-31
400,SO-00001005,PRD-00000396,1,37.02,21.68,15.340000000000003,41.44,2023-08-25
401,SO-00001006,PRD-00000357,1,28.24,14.28,13.959999999999999,49.43,2023-08-13
402,SO-00001007,PRD-00000397,2,68.44,45.2,23.239999999999995,33.96,2025-03-06
403,SO-00001011,PRD-00000391,2,332.18,182.58,149.6,45.04,2025-02-24
404,SO-00001014,PRD-00000303,15,1911.0,1239.75,671.25,35.13,2023-11-03
405,SO-00001015,PRD-00000498,2,35.06,17.54,17.520000000000003,49.97,2023-10-29
406,SO-00001020,PRD-00000496,50,165.5,93.5,72.0,43.5,2023-08-05
407,SO-00001032,PRD-00000413,15,75.0,39.449999999999996,35.550000000000004,47.4,2025-03-12
408,SO-00001033,PRD-00000129,1,26.88,15.58,11.299999999999999,42.04,2023-07-01
409,SO-00001036,PRD-00000134,25,325.0,223.25,101.75,31.31,2024-04-16
410,SO-00001041,PRD-00000097,20,78.4,42.599999999999994,35.80000000000001,45.66,2025-01-06
411,SO-00001044,PRD-00000448,15,275.21,165.29999999999998,109.91,39.94,2024-04-28
412,SO-00001047,PRD-00000159,5,134.05,77.55,56.500000000000014,42.15,2024-06-05
413,SO-00001054,PRD-00000330,2,75.93,55.88,20.050000000000004,26.41,2025-01-13
414,SO-00001058,PRD-00000477,20,649.4,407.0,242.39999999999998,37.33,2025-03-26
415,SO-00001065,PRD-00000094,10,148.0,84.80000000000001,63.19999999999999,42.7,2025-03-22
416,SO-00001066,PRD-00000019,50,2433.64,1698.27,735.3699999999999,30.22,2024-07-18
417,SO-00001072,PRD-00000072,10,723.63,422.59999999999997,301.03000000000003,41.6,2024-07-16
418,SO-00001073,PRD-00000422,25,1868.5,1028.0,840.5,44.98,2024-08-16
419,SO-00001074,PRD-00000037,25,823.75,524.0,299.75,36.39,2024-03-25
420,SO-00001075,PRD-00000091,20,142.0,78.2,63.8,44.93,2024-10-02
421,SO-00001077,PRD-00000078,2,45.64,23.5,22.14,48.51,2024-02-17
422,SO-00001078,PRD-00000195,2,95.52,62.42,33.099999999999994,34.65,2025-06-16
423,SO-00001080,PRD-00000311,5,658.85,356.0,302.85,45.97,2024-09-26
424,SO-00001082,PRD-00000396,20,740.4,433.6,306.79999999999995,41.44,2023-10-30
425,SO-00001083,PRD-00000288,15,309.45,202.5,106.94999999999999,34.56,2024-04-01
426,SO-00001084,PRD-00000001,5,61.58,38.650000000000006,22.929999999999993,37.24,2024-01-25
427,SO-00001085,PRD-00000286,5,160.68,98.5,62.18000000000001,38.7,2024-02-03
428,SO-00001086,PRD-00000462,5,345.83,262.8,83.02999999999997,24.01,2025-02-13
429,SO-00001089,PRD-00000041,15,146.24,115.95,30.290000000000006,20.71,2024-03-27
430,SO-00001091,PRD-00000050,10,431.81,302.8,129.01,29.88,2023-12-31
431,SO-00001093,PRD-00000073,20,316.2,181.0,135.2,42.76,2024-04-14
432,SO-00001105,PRD-00000014,15,159.94,112.8,47.14,29.47,2023-10-01
433,SO-00001106,PRD-00000237,5,168.75,87.55000000000001,81.19999999999999,48.12,2025-03-19
434,SO-00001111,PRD-00000084,25,1286.75,717.75,569.0,44.22,2024-08-21
435,SO-00001123,PRD-00000076,50,1579.7,1036.5,543.2,34.39,2025-03-27
436,SO-00001124,PRD-00000397,1,29.18,22.6,6.579999999999998,22.55,2024-12-08
437,SO-00001127,PRD-00000146,15,644.89,384.45,260.44,40.39,2025-01-09
438,SO-00001129,PRD-00000468,5,496.55,302.9,193.65000000000003,39.0,2024-12-28
439,SO-00001130,PRD-00000458,2,41.42,27.32,14.100000000000001,34.04,2025-02-04
440,SO-00001134,PRD-00000102,5,304.9,163.05,141.84999999999997,46.52,2023-08-08
441,SO-00001135,PRD-00000171,10,81.4,43.4,38.00000000000001,46.68,2024-10-06
442,SO-00001136,PRD-00000297,25,108.5,73.6,34.900000000000006,32.17,2023-09-16
443,SO-00001141,PRD-00000316,10,398.4,254.5,143.89999999999998,36.12,2024-07-21
444,SO-00001144,PRD-00000084,25,1171.05,717.75,453.29999999999995,38.71,2024-03-23
445,SO-00001150,PRD-00000020,1,7.66,5.12,2.54,33.16,2024-07-25
446,SO-00001155,PRD-00000195,50,2388.0,1560.5,827.5,34.65,2025-02-17
447,SO-00001157,PRD-00000068,20,1753.94,1226.6000000000001,527.3399999999999,30.07,2023-07-10
448,SO-00001158,PRD-00000116,20,739.4,471.2,268.2,36.27,2024-08-04
449,SO-00001159,PRD-00000008,5,87.55,57.599999999999994,29.950000000000003,34.21,2024-07-29
450,SO-00001160,PRD-00000317,1,32.67,17.27,15.400000000000002,47.14,2024-05-19
451,SO-00001161,PRD-00000320,25,196.75,114.75,82.0,41.68,2025-04-29
452,SO-00001162,PRD-00000049,15,464.55,309.45,155.10000000000002,33.39,2023-07-18
453,SO-00001164,PRD-00000130,50,1896.22,1250.5,645.72,34.05,2023-09-17
454,SO-00001170,PRD-00000278,25,574.75,380.75,194.0,33.75,2024-09-29
455,SO-00001175,PRD-00000270,25,289.25,176.0,113.25,39.15,2025-03-04
456,SO-00001176,PRD-00000047,50,4107.5,2779.0,1328.5,32.34,2024-05-26
457,SO-00001177,PRD-00000053,2,10.54,5.38,5.159999999999999,48.96,2023-11-25
458,SO-00001178,PRD-00000275,5,233.3,153.8,79.5,34.08,2024-03-22
459,SO-00001182,PRD-00000207,1,102.11,63.76,38.35,37.56,2023-11-21
460,SO-00001184,PRD-00000300,25,225.25,133.59,91.66,40.69,2025-01-28
461,SO-00001185,PRD-00000055,10,254.08,154.60000000000002,99.47999999999999,39.15,2024-02-18
462,SO-00001192,PRD-00000287,15,1458.0,777.0,681.0,46.71,2024-10-02
463,SO-00001196,PRD-00000367,1,95.47,47.95,47.519999999999996,49.77,2025-06-16
464,SO-00001197,PRD-00000330,10,428.3,279.40000000000003,148.89999999999998,34.77,2024-01-16
465,SO-00001199,PRD-00000342,25,1541.25,1021.0000000000001,520.2499999999999,33.76,2025-01-16
466,SO-00001202,PRD-00000045,25,2081.25,1352.25,729.0,35.03,2024-09-29
467,SO-00001208,PRD-00000249,1,27.6,14.78,12.820000000000002,46.45,2023-10-17
468,SO-00001210,PRD-00000174,15,199.65,113.55000000000001,86.1,43.13,2024-06-08
469,SO-00001211,PRD-00000369,5,153.77,104.94999999999999,48.82000000000002,31.75,2024-01-23
470,SO-00001212,PRD-00000112,50,3524.26,2370.0,1154.2600000000002,32.75,2024-08-24
471,SO-00001213,PRD-00000102,5,304.9,163.05,141.84999999999997,46.52,2024-05-13
472,SO-00001218,PRD-00000040,2,18.4,12.26,6.139999999999999,33.37,2023-11-24
473,SO-00001223,PRD-00000122,5,51.25,28.5,22.75,44.39,2024-10-24
474,SO-00001224,PRD-00000273,25,318.47,217.03,101.44000000000003,31.85,2025-05-06
475,SO-00001225,PRD-00000384,15,5203.35,3181.65,2021.7000000000003,38.85,2024-01-21
476,SO-00001226,PRD-00000250,2,87.0,60.7,26.299999999999997,30.23,2024-11-25
477,SO-00001227,PRD-00000452,1,4.98,3.88,1.1000000000000005,22.09,2023-11-24
478,SO-00001228,PRD-00000456,2,5.1,3.3,1.7999999999999998,35.29,2024-03-11
479,SO-00001229,PRD-00000081,1,14.32,9.33,4.99,34.85,2024-03-15
480,SO-00001230,PRD-00000139,20,1023.4,610.6,412.79999999999995,40.34,2025-02-15
481,SO-00001232,PRD-00000164,1,56.07,30.14,25.93,46.25,2024-08-14
482,SO-00001233,PRD-00000488,2,40.36,27.38,12.98,32.16,2024-09-02
483,SO-00001237,PRD-00000375,5,113.02,67.25,45.769999999999996,40.5,2023-09-08
484,SO-00001241,PRD-00000443,2,56.78,37.86,18.92,33.32,2025-05-26
485,SO-00001242,PRD-00000484,50,2673.5,1414.5,1259.0,47.09,2024-07-03
486,SO-00001244,PRD-00000406,15,465.3,300.45000000000005,164.84999999999997,35.43,2024-11-26
487,SO-00001246,PRD-00000314,2,66.54,43.3,23.24000000000001,34.93,2024-03-14
488,SO-00001248,PRD-00000221,50,4896.0,3167.96,1728.04,35.29,2024-11-24
489,SO-00001250,PRD-00000282,1,8.18,5.53,2.6499999999999995,32.4,2024-04-16
490,SO-00001254,PRD-00000063,1,145.5,87.66,57.84,39.75,2024-02-02
491,SO-00001258,PRD-00000295,5,110.05,58.75,51.3,46.62,2023-12-22
492,SO-00001261,PRD-00000076,1,35.89,20.73,15.16,42.24,2025-06-09
493,SO-00001271,PRD-00000481,15,202.35,125.85000000000001,76.49999999999999,37.81,2024-12-28
494,SO-00001272,PRD-00000291,50,409.0,254.5,154.5,37.78,2024-10-14
495,SO-00001277,PRD-00000120,15,122.42,76.19999999999999,46.22000000000001,37.76,2024-08-31
496,SO-00001279,PRD-00000104,10,3877.5,2476.2,1401.3000000000002,36.14,2025-05-21
497,SO-00001282,PRD-00000148,50,3923.5,2152.5,1771.0,45.14,2025-02-02
498,SO-00001287,PRD-00000097,15,51.54,31.95,19.59,38.01,2024-02-14
499,SO-00001290,PRD-00000150,10,146.8,81.89999999999999,64.90000000000002,44.21,2023-08-01
500,SO-00001292,PRD-00000044,1,48.19,31.89,16.299999999999997,33.82,2025-06-14
501,SO-00001294,PRD-00000097,15,58.8,31.95,26.849999999999998,45.66,2024-07-10
502,SO-00001297,PRD-00000415,5,125.38,83.94999999999999,41.43000000000001,33.04,2024-03-14
503,SO-00001298,PRD-00000175,50,1143.6,719.0,424.5999999999999,37.13,2025-04-23
504,SO-00001302,PRD-00000161,20,276.8,171.0,105.80000000000001,38.22,2024-07-07
505,SO-00001306,PRD-00000474,10,326.2,192.60000000000002,133.59999999999997,40.96,2025-04-11
506,SO-00001309,PRD-00000459,1,45.0,31.28,13.719999999999999,30.49,2023-09-24
507,SO-00001310,PRD-00000210,2,80.65,56.36,24.290000000000006,30.12,2024-11-12
508,SO-00001314,PRD-00000192,15,1100.1,602.8499999999999,497.25,45.2,2023-12-16
509,SO-00001316,PRD-00000062,2,150.36,94.78,55.58000000000001,36.96,2024-05-21
510,SO-00001317,PRD-00000240,2,20.4,13.12,7.279999999999999,35.69,2024-06-17
511,SO-00001318,PRD-00000146,1,39.43,25.63,13.8,35.0,2023-08-09
512,SO-00001321,PRD-00000048,5,106.0,61.1,44.9,42.36,2024-10-30
513,SO-00001325,PRD-00000039,20,554.0,319.40000000000003,234.59999999999997,42.35,2023-12-06
514,SO-00001326,PRD-00000267,20,1550.99,1007.5600000000001,543.43,35.04,2024-11-17
515,SO-00001335,PRD-00000293,2,8.65,5.68,2.9700000000000006,34.34,2024-08-18
516,SO-00001336,PRD-00000469,5,1034.75,577.05,457.70000000000005,44.23,2023-08-10
517,SO-00001337,PRD-00000158,1,18.58,12.49,6.089999999999998,32.78,2024-01-12
518,SO-00001340,PRD-00000468,1,99.31,60.58,38.730000000000004,39.0,2025-01-10
519,SO-00001346,PRD-00000242,15,148.2,102.0,46.19999999999999,31.17,2025-05-11
520,SO-00001350,PRD-00000491,25,227.75,136.75,91.0,39.96,2024-02-28
521,SO-00001352,PRD-00000257,1,3.52,2.28,1.2400000000000002,35.23,2024-10-29
522,SO-00001353,PRD-00000113,1,15.77,10.52,5.25,33.29,2025-05-12
523,SO-00001356,PRD-00000181,25,2537.0,1344.25,1192.75,47.01,2024-07-22
524,SO-00001357,PRD-00000370,2,89.92,47.16,42.760000000000005,47.55,2023-08-29
525,SO-00001362,PRD-00000486,2,75.18,39.0,36.18000000000001,48.12,2024-11-02
526,SO-00001365,PRD-00000252,25,144.5,98.0,46.5,32.18,2024-02-14
527,SO-00001375,PRD-00000234,25,843.86,548.0,295.86,35.06,2024-11-18
528,SO-00001377,PRD-00000033,20,260.13,171.1,89.03,34.23,2023-10-15
529,SO-00001378,PRD-00000110,10,114.1,57.1,56.99999999999999,49.96,2024-04-27
530,SO-00001383,PRD-00000322,1,9.5,5.76,3.74,39.37,2024-12-19
531,SO-00001385,PRD-00000332,1,5.66,3.27,2.39,42.23,2023-07-04
532,SO-00001386,PRD-00000393,20,241.13,187.39999999999998,53.73000000000002,22.28,2023-10-20
533,SO-00001392,PRD-00000417,25,85.69,64.75,20.939999999999998,24.44,2025-01-13
534,SO-00001393,PRD-00000159,1,26.81,15.51,11.299999999999999,42.15,2024-01-02
535,SO-00001395,PRD-00000163,50,1165.87,780.0,385.8699999999999,33.1,2024-03-18
536,SO-00001399,PRD-00000081,10,143.2,93.3,49.89999999999999,34.85,2024-08-26
537,SO-00001400,PRD-00000435,5,237.83,170.55,67.28,28.29,2025-05-21
538,SO-00001404,PRD-00000416,25,73.75,37.25,36.5,49.49,2024-03-23
539,SO-00001406,PRD-00000124,1,49.71,33.52,16.189999999999998,32.57,2025-06-05
540,SO-00001407,PRD-00000254,1,12.66,7.3,5.36,42.34,2023-12-18
541,SO-00001413,PRD-00000188,15,1302.3,758.25,544.05,41.78,2023-10-02
542,SO-00001416,PRD-00000469,1,192.77,115.41,77.36000000000001,40.13,2024-12-15
543,SO-00001418,PRD-00000451,10,80.42,50.099999999999994,30.320000000000007,37.7,2024-09-28
544,SO-00001419,PRD-00000488,25,435.83,326.81,109.01999999999998,25.01,2024-01-26
545,SO-00001422,PRD-00000099,10,434.5,221.5,213.0,49.02,2024-03-23
546,SO-00001425,PRD-00000393,25,351.0,234.24999999999997,116.75000000000003,33.26,2023-12-16
547,SO-00001428,PRD-00000143,2,273.22,153.02,120.20000000000002,43.99,2023-09-20
548,SO-00001432,PRD-00000373,5,21.65,11.899999999999999,9.75,45.03,2024-04-24
549,SO-00001434,PRD-00000484,25,1336.75,707.25,629.5,47.09,2024-01-01
550,SO-00001438,PRD-00000069,2,370.4,185.52,184.87999999999997,49.91,2023-07-04
551,SO-00001439,PRD-00000497,20,91.0,61.6,29.4,32.31,2025-05-30
552,SO-00001440,PRD-00000306,2,83.04,53.22,29.820000000000007,35.91,2025-01-16
553,SO-00001441,PRD-00000466,1,47.91,32.4,15.509999999999998,32.37,2024-10-12
554,SO-00001443,PRD-00000254,1,12.66,7.3,5.36,42.34,2025-01-21
555,SO-00001447,PRD-00000128,1,18.7,12.24,6.459999999999999,34.55,2024-08-18
556,SO-00001453,PRD-00000401,10,122.69,82.89999999999999,39.790000000000006,32.43,2024-02-18
557,SO-00001456,PRD-00000337,25,90.25,62.74999999999999,27.500000000000007,30.47,2023-10-19
558,SO-00001460,PRD-00000206,5,167.8,109.75,58.05000000000001,34.59,2025-03-01
559,SO-00001463,PRD-00000463,10,1334.01,730.5,603.51,45.24,2025-01-04
560,SO-00001464,PRD-00000423,1,135.23,83.49,51.739999999999995,38.26,2023-10-27
561,SO-00001465,PRD-00000144,20,5494.57,3536.0,1958.5699999999997,35.65,2024-06-19
562,SO-00001466,PRD-00000479,2,45.76,23.4,22.36,48.86,2023-11-02
563,SO-00001467,PRD-00000136,50,155.77,83.0,72.77000000000001,46.72,2024-03-10
564,SO-00001470,PRD-00000027,10,632.08,487.2,144.88000000000005,22.92,2023-12-24
565,SO-00001472,PRD-00000367,25,2386.75,1255.35,1131.4,47.4,2023-10-24
566,SO-00001474,PRD-00000120,25,221.0,127.0,94.0,42.53,2025-05-14
567,SO-00001478,PRD-00000036,10,406.1,76.38,329.72,81.19,2025-04-24
568,SO-00001482,PRD-00000495,5,116.5,88.69999999999999,27.80000000000001,23.86,2025-03-21
569,SO-00001486,PRD-00000202,25,220.5,152.75,67.75,30.73,2023-11-23
570,SO-00001487,PRD-00000248,20,341.39,244.60000000000002,96.78999999999996,28.35,2024-01-18
571,SO-00001488,PRD-00000201,15,185.85,112.35000000000001,73.49999999999999,39.55,2025-03-23
572,SO-00001489,PRD-00000143,25,3117.02,1912.7500000000002,1204.2699999999998,38.64,2023-08-08
573,SO-00001490,PRD-00000208,2,41.46,23.48,17.98,43.37,2024-07-22
574,SO-00001492,PRD-00000080,10,94.0,50.099999999999994,43.900000000000006,46.7,2025-04-28
575,SO-00001493,PRD-00000350,2,20.7,13.86,6.84,33.04,2024-01-27
576,SO-00001496,PRD-00000148,25,1961.75,1076.25,885.5,45.14,2023-07-13
577,SO-00001498,PRD-00000331,10,65.62,38.3,27.320000000000007,41.63,2024-08-16
578,SO-00001499,PRD-00000261,50,4438.79,3239.0,1199.79,27.03,2023-09-26
579,SO-00001503,PRD-00000132,20,128.8,86.8,42.000000000000014,32.61,2024-01-05
580,SO-00001505,PRD-00000046,10,297.34,172.5,124.83999999999997,41.99,2023-09-20
581,SO-00001510,PRD-00000092,25,144.58,85.25,59.33000000000001,41.04,2023-12-23
582,SO-00001514,PRD-00000028,10,791.0,466.9,324.1,40.97,2023-10-27
583,SO-00001516,PRD-00000052,20,100.53,62.400000000000006,38.129999999999995,37.93,2025-03-30
584,SO-00001517,PRD-00000227,1,68.58,41.42,27.159999999999997,39.6,2025-02-24
585,SO-00001524,PRD-00000232,1,71.53,39.17,32.36,45.24,2024-08-13
586,SO-00001526,PRD-00000104,10,3877.5,2476.2,1401.3000000000002,36.14,2025-03-17
587,SO-00001527,PRD-00000450,10,452.1,284.7,167.40000000000003,37.03,2025-05-15
588,SO-00001528,PRD-00000355,5,222.59,143.95,78.64000000000001,35.33,2023-10-09
