so_id,so_number,customer_id,product_id,quantity,unit_price,total_amount,order_date,expected_delivery_date,actual_delivery_date,status,salesperson_id,warehouse_id,so_type,notes
SO-00000170,SO-00000170,CUST-00000586,PRD-00000074,25,37.81,945.25,2025-03-03,2025-03-12,,CONFIRMED,SP-00000017,WH-003,STANDARD,
SO-00000171,SO-00000171,CUST-00000175,PRD-00000088,20,21.01,420.11,2024-09-24,2024-09-29,,PROCESSING,SP-00000004,WH-001,STANDARD,
SO-00000172,SO-00000172,CUST-00000978,PRD-00000226,25,50.22,1255.5,2023-12-22,2024-01-01,,SHIPPED,SP-00000005,WH-001,STANDARD,
SO-00000173,SO-00000173,CUST-00000346,PRD-00000038,10,20.7,207.0,2023-10-28,2023-11-07,,SHIPPED,SP-00000009,WH-002,STANDARD,
SO-00000174,SO-00000174,CUST-00000158,PRD-00000416,10,2.95,29.5,2025-04-08,2025-04-14,,PROCESSING,SP-00000008,WH-001,STANDARD,
SO-00000175,SO-00000175,CUST-00000654,PRD-00000113,2,15.77,31.54,2023-10-05,2023-10-10,,CONFIRMED,SP-00000020,WH-002,STANDARD,
SO-00000176,SO-00000176,CUST-00000199,PRD-00000305,20,186.01,3720.13,2024-08-17,2024-08-30,,SHIPPED,SP-00000006,WH-001,STANDARD,
SO-00000177,SO-00000177,CUST-00000087,PRD-00000011,10,7.32,73.2,2023-07-04,2023-07-15,,DELIVERED,SP-00000013,WH-002,STANDARD,
SO-00000178,SO-00000178,CUST-00000125,PRD-00000329,20,27.08,541.69,2024-02-01,2024-02-07,,CONFIRMED,SP-00000020,WH-002,STANDARD,
SO-00000179,SO-00000179,CUST-00000724,PRD-00000328,20,18.38,367.62,2024-12-18,2024-12-23,,CANCELLED,SP-00000020,WH-001,STANDARD,
SO-00000180,SO-00000180,CUST-00000547,PRD-00000357,50,28.24,1412.0,2025-04-11,2025-04-15,,CONFIRMED,SP-00000002,WH-001,STANDARD,
SO-00000181,SO-00000181,CUST-00000506,PRD-00000495,20,26.9,538.0,2023-07-14,2023-07-17,,DELIVERED,SP-00000008,WH-001,STANDARD,
SO-00000182,SO-00000182,CUST-00000160,PRD-00000116,10,36.97,369.7,2023-08-19,2023-08-22,,DELIVERED,SP-00000014,WH-003,STANDARD,
SO-00000183,SO-00000183,CUST-00000743,PRD-00000303,1,127.4,127.4,2023-11-24,2023-12-05,,PROCESSING,SP-00000006,WH-001,STANDARD,
SO-00000184,SO-00000184,CUST-00000020,PRD-00000169,1,26.95,26.95,2024-08-08,2024-08-20,,CONFIRMED,SP-00000008,WH-002,STANDARD,
SO-00000185,SO-00000185,CUST-00000694,PRD-00000390,15,12.29,184.35,2024-08-30,2024-09-03,,CONFIRMED,SP-00000012,WH-001,STANDARD,
SO-00000186,SO-00000186,CUST-00000604,PRD-00000271,5,135.67,678.35,2025-05-22,2025-06-02,,CONFIRMED,SP-00000012,WH-001,STANDARD,
SO-00000187,SO-00000187,CUST-00000508,PRD-00000369,1,30.26,30.26,2024-02-27,2024-03-05,,CANCELLED,SP-00000008,WH-002,STANDARD,
SO-00000188,SO-00000188,CUST-00000712,PRD-00000126,15,30.12,451.85,2024-06-04,2024-06-09,,SHIPPED,SP-00000018,WH-002,STANDARD,
SO-00000189,SO-00000189,CUST-00000463,PRD-00000091,25,7.1,177.5,2023-07-19,2023-07-25,,CONFIRMED,SP-00000004,WH-001,STANDARD,
SO-00000190,SO-00000190,CUST-00000918,PRD-00000388,25,102.65,2566.25,2024-06-27,2024-06-30,,CONFIRMED,SP-00000015,WH-003,STANDARD,
SO-00000191,SO-00000191,CUST-00000734,PRD-00000106,20,43.66,873.2,2025-04-24,2025-05-05,,CONFIRMED,SP-00000008,WH-001,STANDARD,
SO-00000192,SO-00000192,CUST-00000123,PRD-00000040,5,9.2,46.0,2023-12-02,2023-12-07,,DELIVERED,SP-00000009,WH-003,STANDARD,
SO-00000193,SO-00000193,CUST-00000114,PRD-00000284,5,44.38,221.9,2024-04-17,2024-05-01,,CONFIRMED,SP-00000020,WH-003,STANDARD,
SO-00000194,SO-00000194,CUST-00000845,PRD-00000144,15,322.55,4838.25,2024-12-20,2024-12-29,,CONFIRMED,SP-00000015,WH-003,STANDARD,
SO-00000195,SO-00000195,CUST-00000727,PRD-00000241,2,13.43,26.86,2024-06-02,2024-06-06,,CONFIRMED,SP-00000015,WH-001,STANDARD,
SO-00000196,SO-00000196,CUST-00000122,PRD-00000002,10,7.71,77.1,2024-10-24,2024-11-07,,SHIPPED,SP-00000017,WH-001,STANDARD,
SO-00000197,SO-00000197,CUST-00000864,PRD-00000143,1,136.61,136.61,2024-02-17,2024-03-02,,PROCESSING,SP-00000002,WH-002,STANDARD,
SO-00000198,SO-00000198,CUST-00000073,PRD-00000208,2,20.73,41.46,2025-05-05,2025-05-11,,SHIPPED,SP-00000017,WH-002,STANDARD,
SO-00000199,SO-00000199,CUST-00000897,PRD-00000355,25,49.25,1231.25,2024-10-18,2024-10-28,,CONFIRMED,SP-00000020,WH-002,STANDARD,
SO-00000200,SO-00000200,CUST-00000864,PRD-00000449,20,32.33,646.6,2023-12-06,2023-12-13,,DELIVERED,SP-00000002,WH-003,STANDARD,
SO-00000201,SO-00000201,CUST-00000803,PRD-00000037,10,32.95,329.5,2024-10-28,2024-11-02,,DELIVERED,SP-00000017,WH-002,STANDARD,
SO-00000202,SO-00000202,CUST-00000503,PRD-00000023,5,123.76,618.8,2023-12-10,2023-12-16,,PROCESSING,SP-00000001,WH-001,STANDARD,
SO-00000203,SO-00000203,CUST-00000607,PRD-00000096,25,3.43,85.75,2025-04-30,2025-05-06,,PROCESSING,SP-00000013,WH-003,STANDARD,
SO-00000204,SO-00000204,CUST-00000694,PRD-00000400,15,8.76,131.4,2024-09-29,2024-10-05,,CONFIRMED,SP-00000017,WH-002,STANDARD,
SO-00000205,SO-00000205,CUST-00000195,PRD-00000146,5,45.4,227.0,2025-05-03,2025-05-08,,PROCESSING,SP-00000020,WH-002,STANDARD,
SO-00000206,SO-00000206,CUST-00000001,PRD-00000133,50,4.32,216.0,2024-02-09,2024-02-14,,PROCESSING,SP-00000013,WH-002,STANDARD,
SO-00000207,SO-00000207,CUST-00000472,PRD-00000285,5,76.0,380.01,2025-02-24,2025-03-10,,CONFIRMED,SP-00000007,WH-002,STANDARD,
SO-00000208,SO-00000208,CUST-00000166,PRD-00000433,20,14.97,299.4,2025-04-16,2025-04-24,,CONFIRMED,SP-00000013,WH-002,STANDARD,
SO-00000209,SO-00000209,CUST-00000166,PRD-00000203,10,20.66,206.55,2025-04-24,2025-05-04,,SHIPPED,SP-00000002,WH-001,STANDARD,
SO-00000210,SO-00000210,CUST-00000883,PRD-00000287,20,97.2,1944.0,2024-11-09,2024-11-21,,CANCELLED,SP-00000006,WH-002,STANDARD,
SO-00000211,SO-00000211,CUST-00000845,PRD-00000405,2,89.13,178.26,2024-08-14,2024-08-19,,DELIVERED,SP-00000015,WH-001,STANDARD,
SO-00000212,SO-00000212,CUST-00000453,PRD-00000275,1,46.66,46.66,2024-02-22,2024-03-01,,PROCESSING,SP-00000019,WH-003,STANDARD,
SO-00000213,SO-00000213,CUST-00000090,PRD-00000398,5,19.23,96.13,2024-09-09,2024-09-16,,PROCESSING,SP-00000009,WH-002,STANDARD,
SO-00000214,SO-00000214,CUST-00000132,PRD-00000189,15,199.35,2990.25,2023-12-03,2023-12-14,,CONFIRMED,SP-00000013,WH-003,STANDARD,
SO-00000215,SO-00000215,CUST-00000232,PRD-00000229,15,177.58,2663.7,2023-10-24,2023-11-01,,SHIPPED,SP-00000012,WH-002,STANDARD,
SO-00000216,SO-00000216,CUST-00000765,PRD-00000255,1,25.31,25.31,2024-03-18,2024-03-22,,DELIVERED,SP-00000014,WH-002,STANDARD,
SO-00000217,SO-00000217,CUST-00000670,PRD-00000153,20,16.49,329.8,2024-03-01,2024-03-15,,CANCELLED,SP-00000014,WH-002,STANDARD,
SO-00000218,SO-00000218,CUST-00000447,PRD-00000363,20,22.42,448.4,2023-11-28,2023-12-07,,DELIVERED,SP-00000014,WH-001,STANDARD,
SO-00000219,SO-00000219,CUST-00000363,PRD-00000088,25,22.26,556.5,2025-01-01,2025-01-09,,SHIPPED,SP-00000014,WH-002,STANDARD,
SO-00000220,SO-00000220,CUST-00000677,PRD-00000202,1,8.82,8.82,2023-07-05,2023-07-16,,PROCESSING,SP-00000011,WH-003,STANDARD,
SO-00000221,SO-00000221,CUST-00000051,PRD-00000157,20,33.94,678.8,2024-11-26,2024-12-10,,PROCESSING,SP-00000001,WH-001,STANDARD,
SO-00000222,SO-00000222,CUST-00000309,PRD-00000307,25,82.77,2069.25,2024-09-30,2024-10-13,,PROCESSING,SP-00000016,WH-002,STANDARD,
SO-00000223,SO-00000223,CUST-00000110,PRD-00000003,50,23.3,1165.0,2025-01-24,2025-01-29,,CONFIRMED,SP-00000007,WH-003,STANDARD,
SO-00000224,SO-00000224,CUST-00000133,PRD-00000304,50,364.23,18211.5,2024-04-01,2024-04-13,,DELIVERED,SP-00000015,WH-002,STANDARD,
SO-00000225,SO-00000225,CUST-00000264,PRD-00000181,1,101.48,101.48,2024-10-18,2024-10-31,,PROCESSING,SP-00000011,WH-001,STANDARD,
SO-00000226,SO-00000226,CUST-00000315,PRD-00000429,15,199.21,2988.15,2025-02-17,2025-02-24,,SHIPPED,SP-00000017,WH-003,STANDARD,
SO-00000227,SO-00000227,CUST-00000269,PRD-00000332,20,5.66,113.2,2025-06-30,2025-07-13,,DELIVERED,SP-00000018,WH-001,STANDARD,
SO-00000228,SO-00000228,CUST-00000446,PRD-00000492,20,6.43,128.6,2024-04-13,2024-04-19,,CONFIRMED,SP-00000003,WH-002,STANDARD,
SO-00000229,SO-00000229,CUST-00000623,PRD-00000344,5,347.76,1738.8,2024-12-24,2024-12-28,,CANCELLED,SP-00000017,WH-001,STANDARD,
SO-00000230,SO-00000230,CUST-00000450,PRD-00000038,1,20.7,20.7,2024-12-16,2024-12-23,,DELIVERED,SP-00000019,WH-003,STANDARD,
SO-00000231,SO-00000231,CUST-00000310,PRD-00000255,15,25.31,379.65,2024-07-17,2024-07-22,,DELIVERED,SP-00000004,WH-001,STANDARD,
SO-00000232,SO-00000232,CUST-00000461,PRD-00000085,20,62.82,1256.4,2023-07-04,2023-07-18,,PROCESSING,SP-00000009,WH-001,STANDARD,
SO-00000233,SO-00000233,CUST-00000354,PRD-00000491,10,7.75,77.53,2024-11-13,2024-11-18,,PROCESSING,SP-00000003,WH-003,STANDARD,
SO-00000234,SO-00000234,CUST-00000426,PRD-00000204,5,39.55,197.76,2024-12-08,2024-12-17,,DELIVERED,SP-00000016,WH-002,STANDARD,
SO-00000235,SO-00000235,CUST-00000953,PRD-00000083,20,21.73,434.55,2024-01-09,2024-01-15,,SHIPPED,SP-00000019,WH-002,STANDARD,
SO-00000236,SO-00000236,CUST-00000474,PRD-00000066,10,49.52,495.2,2024-07-04,2024-07-14,,SHIPPED,SP-00000011,WH-002,STANDARD,
SO-00000237,SO-00000237,CUST-00000084,PRD-00000309,2,170.39,340.78,2024-10-14,2024-10-17,,PROCESSING,SP-00000010,WH-002,STANDARD,
SO-00000238,SO-00000238,CUST-00000746,PRD-00000020,10,7.66,76.6,2025-06-27,2025-06-30,,CONFIRMED,SP-00000009,WH-001,STANDARD,
SO-00000239,SO-00000239,CUST-00000956,PRD-00000304,50,364.23,18211.5,2023-11-15,2023-11-23,,CANCELLED,SP-00000017,WH-002,STANDARD,
SO-00000240,SO-00000240,CUST-00000212,PRD-00000157,1,33.94,33.94,2024-01-28,2024-02-08,,PROCESSING,SP-00000003,WH-001,STANDARD,
SO-00000241,SO-00000241,CUST-00000941,PRD-00000248,15,19.63,294.45,2023-08-11,2023-08-21,,PROCESSING,SP-00000012,WH-002,STANDARD,
SO-00000242,SO-00000242,CUST-00000563,PRD-00000021,1,98.25,98.25,2023-10-31,2023-11-04,,CONFIRMED,SP-00000012,WH-003,STANDARD,
SO-00000243,SO-00000243,CUST-00000608,PRD-00000234,25,37.91,947.75,2024-01-24,2024-02-04,,PROCESSING,SP-00000015,WH-002,STANDARD,
SO-00000244,SO-00000244,CUST-00000649,PRD-00000326,10,32.96,329.6,2025-05-13,2025-05-21,,SHIPPED,SP-00000017,WH-002,STANDARD,
SO-00000245,SO-00000245,CUST-00000279,PRD-00000362,2,8.29,16.58,2023-11-11,2023-11-22,,CONFIRMED,SP-00000006,WH-003,STANDARD,
SO-00000246,SO-00000246,CUST-00000630,PRD-00000017,20,3.66,73.2,2024-07-16,2024-07-30,,CONFIRMED,SP-00000011,WH-001,STANDARD,
SO-00000247,SO-00000247,CUST-00000453,PRD-00000226,10,50.22,502.2,2023-09-13,2023-09-17,,CONFIRMED,SP-00000017,WH-003,STANDARD,
SO-00000248,SO-00000248,CUST-00000679,PRD-00000076,15,35.89,538.35,2024-07-22,2024-07-29,,DELIVERED,SP-00000010,WH-003,STANDARD,
SO-00000249,SO-00000249,CUST-00000772,PRD-00000420,2,8.56,17.12,2025-02-01,2025-02-07,,PROCESSING,SP-00000019,WH-001,STANDARD,
SO-00000250,SO-00000250,CUST-00000942,PRD-00000487,20,81.91,1638.2,2024-06-23,2024-07-05,,CONFIRMED,SP-00000017,WH-003,STANDARD,
SO-00000251,SO-00000251,CUST-00000195,PRD-00000061,5,71.21,356.07,2023-10-28,2023-11-10,,PROCESSING,SP-00000018,WH-003,STANDARD,
SO-00000252,SO-00000252,CUST-00000827,PRD-00000085,15,68.46,1026.9,2025-02-09,2025-02-16,,CANCELLED,SP-00000013,WH-001,STANDARD,
SO-00000253,SO-00000253,CUST-00000864,PRD-00000284,20,41.08,821.67,2023-10-17,2023-10-25,,SHIPPED,SP-00000016,WH-003,STANDARD,
SO-00000254,SO-00000254,CUST-00000036,PRD-00000045,2,83.25,166.5,2024-05-30,2024-06-02,,PROCESSING,SP-00000009,WH-001,STANDARD,
SO-00000255,SO-00000255,CUST-00000963,PRD-00000309,5,148.21,741.03,2024-09-07,2024-09-16,,PROCESSING,SP-00000001,WH-002,STANDARD,
SO-00000256,SO-00000256,CUST-00000596,PRD-00000210,10,46.09,460.9,2024-11-03,2024-11-14,,PROCESSING,SP-00000007,WH-003,STANDARD,
SO-00000257,SO-00000257,CUST-00000558,PRD-00000260,5,8.45,42.25,2025-03-19,2025-03-22,,SHIPPED,SP-00000020,WH-002,STANDARD,
SO-00000258,SO-00000258,CUST-00000098,PRD-00000263,5,129.53,647.65,2023-09-13,2023-09-27,,CONFIRMED,SP-00000009,WH-002,STANDARD,
SO-00000259,SO-00000259,CUST-00000430,PRD-00000236,15,34.59,518.85,2024-08-19,2024-08-24,,PROCESSING,SP-00000007,WH-001,STANDARD,
SO-00000260,SO-00000260,CUST-00000741,PRD-00000383,50,132.96,6648.0,2023-08-18,2023-08-29,,SHIPPED,SP-00000002,WH-003,STANDARD,
SO-00000261,SO-00000261,CUST-00000472,PRD-00000050,25,40.68,1017.02,2024-03-06,2024-03-14,,SHIPPED,SP-00000003,WH-001,STANDARD,
SO-00000262,SO-00000262,CUST-00000853,PRD-00000271,50,135.67,6783.5,2024-02-04,2024-02-09,,CONFIRMED,SP-00000001,WH-003,STANDARD,
SO-00000263,SO-00000263,CUST-00000873,PRD-00000248,2,19.63,39.26,2024-12-24,2024-12-30,,CONFIRMED,SP-00000019,WH-002,STANDARD,
SO-00000264,SO-00000264,CUST-00000772,PRD-00000011,1,7.32,7.32,2023-11-29,2023-12-11,,CONFIRMED,SP-00000011,WH-002,STANDARD,
SO-00000265,SO-00000265,CUST-00000169,PRD-00000489,1,32.96,32.96,2024-09-04,2024-09-07,,CONFIRMED,SP-00000014,WH-002,STANDARD,
SO-00000266,SO-00000266,CUST-00000192,PRD-00000093,10,4.64,46.4,2025-03-02,2025-03-12,,CONFIRMED,SP-00000014,WH-003,STANDARD,
SO-00000267,SO-00000267,CUST-00000347,PRD-00000372,1,6.58,6.58,2025-05-24,2025-06-05,,CANCELLED,SP-00000005,WH-003,STANDARD,
SO-00000268,SO-00000268,CUST-00000768,PRD-00000462,15,78.37,1175.55,2023-08-21,2023-09-03,,CONFIRMED,SP-00000004,WH-001,STANDARD,
SO-00000269,SO-00000269,CUST-00000811,PRD-00000230,2,12.6,25.2,2024-01-03,2024-01-16,,PROCESSING,SP-00000018,WH-003,STANDARD,
SO-00000270,SO-00000270,CUST-00000075,PRD-00000060,5,8.03,40.15,2025-06-05,2025-06-11,,SHIPPED,SP-00000018,WH-001,STANDARD,
SO-00000271,SO-00000271,CUST-00000101,PRD-00000106,2,44.38,88.75,2024-03-04,2024-03-12,,CANCELLED,SP-00000019,WH-002,STANDARD,
SO-00000272,SO-00000272,CUST-00000297,PRD-00000033,20,15.15,303.0,2025-05-05,2025-05-15,,PROCESSING,SP-00000012,WH-002,STANDARD,
SO-00000273,SO-00000273,CUST-00000972,PRD-00000039,5,27.7,138.5,2024-11-13,2024-11-26,,SHIPPED,SP-00000005,WH-003,STANDARD,
SO-00000274,SO-00000274,CUST-00000636,PRD-00000374,1,11.48,11.48,2024-01-15,2024-01-18,,SHIPPED,SP-00000019,WH-003,STANDARD,
SO-00000275,SO-00000275,CUST-00000596,PRD-00000257,25,3.56,89.12,2025-06-17,2025-06-30,,SHIPPED,SP-00000013,WH-001,STANDARD,
SO-00000276,SO-00000276,CUST-00000289,PRD-00000288,20,20.63,412.6,2024-01-15,2024-01-22,,CONFIRMED,SP-00000011,WH-001,STANDARD,
SO-00000277,SO-00000277,CUST-00000552,PRD-00000275,25,46.66,1166.5,2025-06-12,2025-06-26,,PROCESSING,SP-00000011,WH-001,STANDARD,
SO-00000278,SO-00000278,CUST-00000972,PRD-00000080,10,9.35,93.46,2024-12-03,2024-12-08,,PROCESSING,SP-00000019,WH-001,STANDARD,
SO-00000279,SO-00000279,CUST-00000615,PRD-00000307,15,82.77,1241.55,2025-06-03,2025-06-07,,CONFIRMED,SP-00000001,WH-002,STANDARD,
SO-00000280,SO-00000280,CUST-00000689,PRD-00000202,1,7.72,7.72,2025-01-29,2025-02-08,,SHIPPED,SP-00000013,WH-003,STANDARD,
SO-00000281,SO-00000281,CUST-00000560,PRD-00000161,25,13.04,325.88,2024-06-11,2024-06-20,,SHIPPED,SP-00000006,WH-002,STANDARD,
SO-00000282,SO-00000282,CUST-00000364,PRD-00000071,10,133.61,1336.14,2024-10-31,2024-11-08,,DELIVERED,SP-00000020,WH-001,STANDARD,
SO-00000283,SO-00000283,CUST-00000263,PRD-00000064,25,335.5,8387.5,2025-06-09,2025-06-21,,CONFIRMED,SP-00000009,WH-002,STANDARD,
SO-00000284,SO-00000284,CUST-00000715,PRD-00000085,10,59.34,593.37,2024-07-04,2024-07-17,,DELIVERED,SP-00000003,WH-003,STANDARD,
SO-00000285,SO-00000285,CUST-00000811,PRD-00000456,15,2.69,40.35,2024-11-29,2024-12-09,,SHIPPED,SP-00000005,WH-003,STANDARD,
SO-00000286,SO-00000286,CUST-00000557,PRD-00000095,5,26.59,132.95,2025-04-20,2025-04-23,,SHIPPED,SP-00000020,WH-002,STANDARD,
SO-00000287,SO-00000287,CUST-00000326,PRD-00000447,1,103.42,103.42,2024-01-21,2024-01-31,,PROCESSING,SP-00000010,WH-001,STANDARD,
SO-00000288,SO-00000288,CUST-00000138,PRD-00000358,2,20.65,41.3,2024-09-22,2024-10-02,,SHIPPED,SP-00000003,WH-001,STANDARD,
SO-00000289,SO-00000289,CUST-00000717,PRD-00000363,1,22.42,22.42,2024-04-02,2024-04-14,,CONFIRMED,SP-00000001,WH-002,STANDARD,
SO-00000290,SO-00000290,CUST-00000390,PRD-00000079,25,25.05,626.25,2024-02-14,2024-02-23,,CONFIRMED,SP-00000015,WH-002,STANDARD,
SO-00000291,SO-00000291,CUST-00000627,PRD-00000138,5,18.38,91.9,2024-10-26,2024-11-07,,CONFIRMED,SP-00000007,WH-002,STANDARD,
SO-00000292,SO-00000292,CUST-00000255,PRD-00000200,50,7.74,387.0,2025-04-14,2025-04-26,,CANCELLED,SP-00000002,WH-003,STANDARD,
SO-00000293,SO-00000293,CUST-00000560,PRD-00000202,25,8.29,207.24,2024-03-04,2024-03-18,,SHIPPED,SP-00000010,WH-002,STANDARD,
SO-00000294,SO-00000294,CUST-00000309,PRD-00000063,10,145.5,1455.0,2025-01-03,2025-01-17,,SHIPPED,SP-00000016,WH-002,STANDARD,
SO-00000295,SO-00000295,CUST-00000210,PRD-00000315,5,55.25,276.25,2024-07-11,2024-07-24,,CONFIRMED,SP-00000001,WH-003,STANDARD,
SO-00000296,SO-00000296,CUST-00000450,PRD-00000069,15,158.83,2382.5,2024-07-31,2024-08-06,,PROCESSING,SP-00000015,WH-001,STANDARD,
SO-00000297,SO-00000297,CUST-00000584,PRD-00000404,2,56.4,112.8,2024-04-01,2024-04-09,,SHIPPED,SP-00000012,WH-003,STANDARD,
SO-00000298,SO-00000298,CUST-00000240,PRD-00000121,5,11.24,56.2,2024-09-16,2024-09-26,,SHIPPED,SP-00000016,WH-001,STANDARD,
SO-00000299,SO-00000299,CUST-00000703,PRD-00000441,2,13.57,27.14,2024-01-29,2024-02-08,,SHIPPED,SP-00000009,WH-003,STANDARD,
SO-00000300,SO-00000300,CUST-00000149,PRD-00000185,15,216.93,3253.95,2024-07-07,2024-07-12,,PROCESSING,SP-00000013,WH-003,STANDARD,
SO-00000301,SO-00000301,CUST-00000700,PRD-00000089,1,26.26,26.26,2023-09-08,2023-09-14,,DELIVERED,SP-00000007,WH-001,STANDARD,
SO-00000302,SO-00000302,CUST-00000788,PRD-00000232,10,71.53,715.3,2024-02-23,2024-03-03,,CONFIRMED,SP-00000010,WH-001,STANDARD,
SO-00000303,SO-00000303,CUST-00000862,PRD-00000349,10,173.54,1735.45,2023-10-28,2023-11-11,,PROCESSING,SP-00000010,WH-001,STANDARD,
SO-00000304,SO-00000304,CUST-00000303,PRD-00000273,10,13.05,130.46,2023-10-12,2023-10-16,,SHIPPED,SP-00000005,WH-003,STANDARD,
SO-00000305,SO-00000305,CUST-00000158,PRD-00000233,50,16.76,838.0,2025-05-19,2025-05-25,,PROCESSING,SP-00000018,WH-002,STANDARD,
SO-00000306,SO-00000306,CUST-00000376,PRD-00000018,50,20.53,1026.5,2025-05-29,2025-06-12,,SHIPPED,SP-00000010,WH-001,STANDARD,
SO-00000307,SO-00000307,CUST-00000586,PRD-00000456,25,2.69,67.25,2024-04-04,2024-04-10,,CONFIRMED,SP-00000004,WH-003,STANDARD,
SO-00000308,SO-00000308,CUST-00000520,PRD-00000411,25,8.34,208.5,2024-04-01,2024-04-10,,PROCESSING,SP-00000004,WH-003,STANDARD,
SO-00000309,SO-00000309,CUST-00000681,PRD-00000211,50,7.15,357.45,2024-08-30,2024-09-13,,SHIPPED,SP-00000009,WH-003,STANDARD,
SO-00000310,SO-00000310,CUST-00000604,PRD-00000330,20,40.31,806.16,2024-03-24,2024-04-05,,CANCELLED,SP-00000012,WH-002,STANDARD,
SO-00000311,SO-00000311,CUST-00000543,PRD-00000181,20,101.48,2029.6,2024-05-14,2024-05-23,,SHIPPED,SP-00000006,WH-001,STANDARD,
SO-00000312,SO-00000312,CUST-00000417,PRD-00000466,20,47.91,958.2,2024-02-29,2024-03-06,,SHIPPED,SP-00000003,WH-003,STANDARD,
SO-00000313,SO-00000313,CUST-00000428,PRD-00000099,10,41.05,410.45,2024-06-05,2024-06-11,,CONFIRMED,SP-00000011,WH-002,STANDARD,
SO-00000314,SO-00000314,CUST-00000577,PRD-00000078,5,22.82,114.1,2024-02-07,2024-02-13,,CONFIRMED,SP-00000002,WH-002,STANDARD,
SO-00000315,SO-00000315,CUST-00000660,PRD-00000010,1,39.5,39.5,2023-08-10,2023-08-16,,CONFIRMED,SP-00000014,WH-001,STANDARD,
SO-00000316,SO-00000316,CUST-00000230,PRD-00000214,15,13.68,205.2,2025-03-21,2025-04-02,,DELIVERED,SP-00000017,WH-002,STANDARD,
SO-00000317,SO-00000317,CUST-00000271,PRD-00000331,2,7.34,14.68,2025-06-01,2025-06-10,,DELIVERED,SP-00000005,WH-003,STANDARD,
SO-00000318,SO-00000318,CUST-00000108,PRD-00000450,15,38.55,578.19,2025-02-02,2025-02-07,,SHIPPED,SP-00000018,WH-002,STANDARD,
SO-00000319,SO-00000319,CUST-00000803,PRD-00000309,2,170.39,340.78,2023-07-01,2023-07-09,,SHIPPED,SP-00000005,WH-002,STANDARD,
SO-00000320,SO-00000320,CUST-00000109,PRD-00000368,50,15.55,777.42,2024-11-22,2024-12-03,,SHIPPED,SP-00000009,WH-001,STANDARD,
SO-00000321,SO-00000321,CUST-00000586,PRD-00000078,1,22.82,22.82,2024-08-11,2024-08-22,,SHIPPED,SP-00000004,WH-003,STANDARD,
SO-00000322,SO-00000322,CUST-00000599,PRD-00000100,10,8.49,84.89,2024-12-10,2024-12-24,,CONFIRMED,SP-00000001,WH-003,STANDARD,
SO-00000323,SO-00000323,CUST-00000674,PRD-00000482,2,8.47,16.94,2024-03-24,2024-04-01,,CONFIRMED,SP-00000004,WH-002,STANDARD,
SO-00000324,SO-00000324,CUST-00000225,PRD-00000315,2,55.25,110.5,2023-07-28,2023-08-03,,DELIVERED,SP-00000008,WH-003,STANDARD,
SO-00000325,SO-00000325,CUST-00000910,PRD-00000008,5,17.51,87.55,2025-05-03,2025-05-07,,CONFIRMED,SP-00000004,WH-002,STANDARD,
SO-00000326,SO-00000326,CUST-00000914,PRD-00000101,50,92.38,4619.0,2024-10-31,2024-11-14,,CONFIRMED,SP-00000011,WH-002,STANDARD,
SO-00000327,SO-00000327,CUST-00000825,PRD-00000017,20,3.66,73.2,2024-06-13,2024-06-20,,PROCESSING,SP-00000005,WH-002,STANDARD,
SO-00000328,SO-00000328,CUST-00000142,PRD-00000288,2,18.92,37.84,2024-11-15,2024-11-23,,CONFIRMED,SP-00000014,WH-001,STANDARD,
SO-00000329,SO-00000329,CUST-00000477,PRD-00000297,10,4.34,43.4,2025-01-12,2025-01-18,,CONFIRMED,SP-00000001,WH-003,STANDARD,
SO-00000330,SO-00000330,CUST-00000923,PRD-00000011,10,7.32,73.2,2024-12-02,2024-12-15,,CANCELLED,SP-00000001,WH-003,STANDARD,
SO-00000331,SO-00000331,CUST-00000245,PRD-00000394,10,38.28,382.8,2024-01-21,2024-01-26,,PROCESSING,SP-00000008,WH-001,STANDARD,
SO-00000332,SO-00000332,CUST-00000714,PRD-00000086,5,38.97,194.85,2024-02-03,2024-02-16,,DELIVERED,SP-00000008,WH-001,STANDARD,
SO-00000333,SO-00000333,CUST-00000637,PRD-00000018,1,20.53,20.53,2025-03-08,2025-03-12,,CONFIRMED,SP-00000004,WH-002,STANDARD,
SO-00000334,SO-00000334,CUST-00000705,PRD-00000485,10,89.82,898.2,2025-05-18,2025-05-31,,PROCESSING,SP-00000006,WH-001,STANDARD,
SO-00000335,SO-00000335,CUST-00000454,PRD-00000470,5,11.46,57.3,2023-11-26,2023-12-04,,SHIPPED,SP-00000007,WH-002,STANDARD,
SO-00000336,SO-00000336,CUST-00000385,PRD-00000469,2,186.09,372.19,2023-12-19,2024-01-01,,CONFIRMED,SP-00000015,WH-003,STANDARD,
SO-00000337,SO-00000337,CUST-00000453,PRD-00000407,50,95.65,4782.5,2025-04-23,2025-04-28,,DELIVERED,SP-00000004,WH-002,STANDARD,
SO-00000338,SO-00000338,CUST-00000253,PRD-00000014,5,11.82,59.1,2025-06-22,2025-07-01,,DELIVERED,SP-00000001,WH-001,STANDARD,
SO-00000339,SO-00000339,CUST-00000760,PRD-00000259,20,49.64,992.8,2025-01-24,2025-01-31,,DELIVERED,SP-00000014,WH-003,STANDARD,
