id,invoice_id,invoice_number,so_number,invoice_date,due_date,customer_id,customer_name,total_amount,amount_paid,amount_outstanding,days_overdue,aging_bucket,status
153,INV-00000153,INV-00000153,SO-00000163,2024-11-08,2024-11-23,CUST-00000123,"Wilson, Sweeney and Wong Co",512.5,0.0,512.5,564.2754373843782,OVER 90 DAYS,OVERDUE
154,INV-00000154,INV-00000154,SO-00000164,2024-10-26,2024-12-25,CUST-00000558,Aguilar-Bender Ltd,15.36,15.36,0.0,0.0,PAID,PAID
155,INV-00000155,INV-00000155,SO-00000165,2023-11-10,2024-01-09,CUST-00000886,Sandoval-Ferguson Inc,76.56,0.0,76.56,883.2754373843782,OVER 90 DAYS,OPEN
156,INV-00000156,INV-00000156,SO-00000166,2024-07-03,2024-08-17,CUST-00000062,"Rivera, Campos and Taylor Corp",85.52,0.0,85.52,662.2754373843782,OVER 90 DAYS,OPEN
157,INV-00000157,INV-00000157,SO-00000167,2023-10-25,2023-12-24,CUST-00000919,"Gilbert, Fitzgerald and Sanche Ltd",103.5,71.34,32.16,899.2754373843782,OVER 90 DAYS,PARTIAL
158,INV-00000158,INV-00000158,SO-00000168,2024-10-18,2024-12-02,CUST-00000419,Byrd LLC Ltd,171.0,171.0,0.0,0.0,PAID,PAID
159,INV-00000159,INV-00000159,SO-00000169,2024-12-05,2024-12-20,CUST-00000184,Kramer-Shannon LLC,119.3,0.0,119.3,537.2754373843782,OVER 90 DAYS,OPEN
160,INV-00000160,INV-00000160,SO-00000170,2025-03-06,2025-05-05,CUST-00000586,"Robinson, White and Jones LLC",945.25,945.25,0.0,0.0,PAID,PAID
161,INV-00000161,INV-00000161,SO-00000171,2024-09-26,2024-10-26,CUST-00000175,Schultz Inc Co,420.11,420.11,0.0,0.0,PAID,PAID
162,INV-00000162,INV-00000162,SO-00000172,2023-12-25,2024-02-23,CUST-00000978,"Burns, Nguyen and Ellis Inc",1255.5,1255.5,0.0,0.0,PAID,PAID
163,INV-00000163,INV-00000163,SO-00000173,2023-10-31,2023-11-15,CUST-00000346,Bell-Bennett Inc,207.0,207.0,0.0,0.0,PAID,PAID
164,INV-00000164,INV-00000164,SO-00000174,2025-04-11,2025-05-26,CUST-00000158,"Alexander, Robinson and Colema Co",29.5,15.35,14.15,380.27543738437817,OVER 90 DAYS,PARTIAL
165,INV-00000165,INV-00000165,SO-00000175,2023-10-08,2023-12-07,CUST-00000654,Williams-Juarez Ltd,31.54,31.54,0.0,0.0,PAID,PAID
166,INV-00000166,INV-00000166,SO-00000176,2024-08-18,2024-10-17,CUST-00000199,Mcneil Group Ltd,3720.13,0.0,3720.13,601.2754373843782,OVER 90 DAYS,OPEN
167,INV-00000167,INV-00000167,SO-00000177,2023-07-07,2023-08-06,CUST-00000087,"Weber, Wheeler and Gonzalez LLC",73.2,41.88,31.32,1039.2754373843782,OVER 90 DAYS,PARTIAL
168,INV-00000168,INV-00000168,SO-00000178,2024-02-02,2024-04-02,CUST-00000125,"Thompson, Moore and Castro LLC",541.69,257.56,284.13000000000005,799.2754373843782,OVER 90 DAYS,PARTIAL
169,INV-00000169,INV-00000169,SO-00000180,2025-04-14,2025-05-14,CUST-00000547,"Ochoa, Garcia and Sandoval LLC",1412.0,0.0,1412.0,392.27543738437817,OVER 90 DAYS,OPEN
170,INV-00000170,INV-00000170,SO-00000181,2023-07-17,2023-08-01,CUST-00000506,"Gregory, White and James Corp",538.0,538.0,0.0,0.0,PAID,PAID
171,INV-00000171,INV-00000171,SO-00000182,2023-08-21,2023-09-20,CUST-00000160,Cole LLC Ltd,369.7,369.7,0.0,0.0,PAID,PAID
172,INV-00000172,INV-00000172,SO-00000183,2023-11-25,2023-12-10,CUST-00000743,Porter and Sons Corp,127.4,61.91,65.49000000000001,913.2754373843782,OVER 90 DAYS,PARTIAL
173,INV-00000173,INV-00000173,SO-00000184,2024-08-11,2024-10-10,CUST-00000020,Omega Enterprises,26.95,26.95,0.0,0.0,PAID,PAID
174,INV-00000174,INV-00000174,SO-00000185,2024-08-31,2024-09-15,CUST-00000694,Kent Inc LLC,184.35,0.0,184.35,633.2754373843782,OVER 90 DAYS,OPEN
175,INV-00000175,INV-00000175,SO-00000186,2025-05-24,2025-06-23,CUST-00000604,"Parks, Johnson and Love LLC",678.35,0.0,678.35,352.27543738437817,OVER 90 DAYS,OVERDUE
176,INV-00000176,INV-00000176,SO-00000188,2024-06-07,2024-08-06,CUST-00000712,Baker LLC LLC,451.85,451.85,0.0,0.0,PAID,PAID
177,INV-00000177,INV-00000177,SO-00000189,2023-07-20,2023-09-03,CUST-00000463,"Lee, Rhodes and Sims LLC",177.5,0.0,177.5,1011.2754373843782,OVER 90 DAYS,OPEN
178,INV-00000178,INV-00000178,SO-00000190,2024-06-30,2024-08-14,CUST-00000918,Foster-Duncan Inc,2566.25,2566.25,0.0,0.0,PAID,PAID
179,INV-00000179,INV-00000179,SO-00000191,2025-04-27,2025-06-11,CUST-00000734,Olson LLC Inc,873.2,0.0,873.2,364.27543738437817,OVER 90 DAYS,OPEN
180,INV-00000180,INV-00000180,SO-00000192,2023-12-03,2023-12-18,CUST-00000123,"Wilson, Sweeney and Wong Co",46.0,19.89,26.11,905.2754373843782,OVER 90 DAYS,PARTIAL
181,INV-00000181,INV-00000181,SO-00000193,2024-04-18,2024-06-17,CUST-00000114,Griffin Group Co,221.9,0.0,221.9,723.2754373843782,OVER 90 DAYS,OPEN
182,INV-00000182,INV-00000182,SO-00000194,2024-12-23,2025-02-21,CUST-00000845,"Wilson, Mccormick and Smith Co",4838.25,0.0,4838.25,474.27543738437817,OVER 90 DAYS,OPEN
183,INV-00000183,INV-00000183,SO-00000195,2024-06-04,2024-06-19,CUST-00000727,Spears-Andrews Corp,26.86,13.75,13.11,721.2754373843782,OVER 90 DAYS,PARTIAL
184,INV-00000184,INV-00000184,SO-00000196,2024-10-26,2024-12-25,CUST-00000122,"Chavez, Jones and Williams Inc",77.1,77.1,0.0,0.0,PAID,PAID
185,INV-00000185,INV-00000185,SO-00000197,2024-02-19,2024-03-05,CUST-00000864,Warren Group Corp,136.61,0.0,136.61,827.2754373843782,OVER 90 DAYS,OVERDUE
186,INV-00000186,INV-00000186,SO-00000198,2025-05-07,2025-06-21,CUST-00000073,"Moore, Price and Ward Corp",41.46,41.46,0.0,0.0,PAID,PAID
187,INV-00000187,INV-00000187,SO-00000199,2024-10-20,2024-11-04,CUST-00000897,"Howe, Moore and Johnson Ltd",1231.25,689.35,541.9,583.2754373843782,OVER 90 DAYS,PARTIAL
188,INV-00000188,INV-00000188,SO-00000200,2023-12-09,2023-12-24,CUST-00000864,Warren Group Corp,646.6,646.6,0.0,0.0,PAID,PAID
189,INV-00000189,INV-00000189,SO-00000201,2024-10-31,2024-11-15,CUST-00000803,Dunn-Taylor Ltd,329.5,0.0,329.5,572.2754373843782,OVER 90 DAYS,OPEN
190,INV-00000190,INV-00000190,SO-00000202,2023-12-11,2024-01-25,CUST-00000503,Wilson Ltd LLC,618.8,0.0,618.8,867.2754373843782,OVER 90 DAYS,OPEN
191,INV-00000191,INV-00000191,SO-00000203,2025-05-02,2025-07-01,CUST-00000607,Andrews and Sons Corp,85.75,85.75,0.0,0.0,PAID,PAID
192,INV-00000192,INV-00000192,SO-00000204,2024-09-30,2024-10-15,CUST-00000694,Kent Inc LLC,131.4,0.0,131.4,603.2754373843782,OVER 90 DAYS,OPEN
193,INV-00000193,INV-00000193,SO-00000205,2025-05-05,2025-06-04,CUST-00000195,Rios-Padilla Co,227.0,152.81,74.19,371.27543738437817,OVER 90 DAYS,PARTIAL
194,INV-00000194,INV-00000194,SO-00000206,2024-02-10,2024-03-26,CUST-00000001,Acme Corp,216.0,0.0,216.0,806.2754373843782,OVER 90 DAYS,OPEN
195,INV-00000195,INV-00000195,SO-00000207,2025-02-26,2025-03-28,CUST-00000472,Clark Inc Co,380.01,380.01,0.0,0.0,PAID,PAID
196,INV-00000196,INV-00000196,SO-00000208,2025-04-17,2025-05-17,CUST-00000166,"Bell, Campbell and Ryan Inc",299.4,0.0,299.4,389.27543738437817,OVER 90 DAYS,OPEN
197,INV-00000197,INV-00000197,SO-00000209,2025-04-25,2025-05-25,CUST-00000166,"Bell, Campbell and Ryan Inc",206.55,72.93,133.62,381.27543738437817,OVER 90 DAYS,PARTIAL
198,INV-00000198,INV-00000198,SO-00000211,2024-08-16,2024-10-15,CUST-00000845,"Wilson, Mccormick and Smith Co",178.26,0.0,178.26,603.2754373843782,OVER 90 DAYS,OPEN
199,INV-00000199,INV-00000199,SO-00000212,2024-02-24,2024-04-24,CUST-00000453,Thomas-Huffman LLC,46.66,0.0,46.66,777.2754373843782,OVER 90 DAYS,OPEN
200,INV-00000200,INV-00000200,SO-00000213,2024-09-12,2024-11-11,CUST-00000090,Alexander-Jordan Co,96.13,0.0,96.13,576.2754373843782,OVER 90 DAYS,OPEN
201,INV-00000201,INV-00000201,SO-00000214,2023-12-06,2023-12-21,CUST-00000132,Ray PLC Inc,2990.25,0.0,2990.25,902.2754373843782,OVER 90 DAYS,OPEN
202,INV-00000202,INV-00000202,SO-00000215,2023-10-26,2023-12-25,CUST-00000232,"Ashley, Allen and Sanchez Ltd",2663.7,2663.7,0.0,0.0,PAID,PAID
203,INV-00000203,INV-00000203,SO-00000216,2024-03-20,2024-05-19,CUST-00000765,Olsen Ltd LLC,25.31,0.0,25.31,752.2754373843782,OVER 90 DAYS,OPEN
204,INV-00000204,INV-00000204,SO-00000218,2023-11-30,2023-12-15,CUST-00000447,Ruiz Ltd Co,448.4,292.33,156.07,908.2754373843782,OVER 90 DAYS,PARTIAL
205,INV-00000205,INV-00000205,SO-00000219,2025-01-03,2025-03-04,CUST-00000363,Little Inc LLC,556.5,355.15,201.35000000000002,463.27543738437817,OVER 90 DAYS,PARTIAL
206,INV-00000206,INV-00000206,SO-00000220,2023-07-07,2023-09-05,CUST-00000677,"Nicholson, Valentine and Robin Corp",8.82,0.0,8.82,1009.2754373843782,OVER 90 DAYS,OPEN
207,INV-00000207,INV-00000207,SO-00000221,2024-11-28,2025-01-27,CUST-00000051,Miller Group Co,678.8,678.8,0.0,0.0,PAID,PAID
208,INV-00000208,INV-00000208,SO-00000222,2024-10-03,2024-12-02,CUST-00000309,Nelson-Johnson Ltd,2069.25,0.0,2069.25,555.2754373843782,OVER 90 DAYS,OVERDUE
209,INV-00000209,INV-00000209,SO-00000223,2025-01-26,2025-02-25,CUST-00000110,"Terrell, Byrd and Ross Ltd",1165.0,1165.0,0.0,0.0,PAID,PAID
210,INV-00000210,INV-00000210,SO-00000224,2024-04-02,2024-06-01,CUST-00000133,Diaz and Sons LLC,18211.5,18211.5,0.0,0.0,PAID,PAID
211,INV-00000211,INV-00000211,SO-00000225,2024-10-19,2024-12-18,CUST-00000264,"Acosta, Garcia and Moreno Co",101.48,101.48,0.0,0.0,PAID,PAID
212,INV-00000212,INV-00000212,SO-00000226,2025-02-20,2025-03-07,CUST-00000315,Gallagher and Sons LLC,2988.15,2988.15,0.0,0.0,PAID,PAID
213,INV-00000213,INV-00000213,SO-00000227,2025-07-01,2025-07-31,CUST-00000269,"Miller, Davis and Anderson Corp",113.2,113.2,0.0,0.0,PAID,PAID
214,INV-00000214,INV-00000214,SO-00000228,2024-04-16,2024-05-16,CUST-00000446,Green-Carter Ltd,128.6,128.6,0.0,0.0,PAID,PAID
215,INV-00000215,INV-00000215,SO-00000230,2024-12-17,2025-01-01,CUST-00000450,Moreno-Gutierrez Inc,20.7,20.7,0.0,0.0,PAID,PAID
216,INV-00000216,INV-00000216,SO-00000231,2024-07-18,2024-09-16,CUST-00000310,"Robinson, Huang and Osborne Co",379.65,0.0,379.65,632.2754373843782,OVER 90 DAYS,OPEN
217,INV-00000217,INV-00000217,SO-00000232,2023-07-05,2023-08-04,CUST-00000461,Smith-Ferguson Co,1256.4,0.0,1256.4,1041.2754373843782,OVER 90 DAYS,OPEN
218,INV-00000218,INV-00000218,SO-00000233,2024-11-16,2024-12-31,CUST-00000354,Bush-Reynolds Corp,77.53,77.53,0.0,0.0,PAID,PAID
219,INV-00000219,INV-00000219,SO-00000234,2024-12-11,2025-02-09,CUST-00000426,Byrd-Holloway Inc,197.76,0.0,197.76,486.27543738437817,OVER 90 DAYS,OPEN
220,INV-00000220,INV-00000220,SO-00000235,2024-01-11,2024-01-26,CUST-00000953,"Taylor, Blair and Meyer Inc",434.55,0.0,434.55,866.2754373843782,OVER 90 DAYS,OPEN
221,INV-00000221,INV-00000221,SO-00000236,2024-07-07,2024-08-21,CUST-00000474,Brooks Ltd Corp,495.2,495.2,0.0,0.0,PAID,PAID
222,INV-00000222,INV-00000222,SO-00000237,2024-10-16,2024-11-30,CUST-00000084,Thomas-Jackson Corp,340.78,0.0,340.78,557.2754373843782,OVER 90 DAYS,OPEN
223,INV-00000223,INV-00000223,SO-00000238,2025-06-29,2025-08-13,CUST-00000746,"Kelly, Maxwell and Wilson Ltd",76.6,0.0,76.6,301.27543738437817,OVER 90 DAYS,OPEN
224,INV-00000224,INV-00000224,SO-00000240,2024-01-30,2024-02-14,CUST-00000212,Wright PLC Corp,33.94,33.94,0.0,0.0,PAID,PAID
225,INV-00000225,INV-00000225,SO-00000241,2023-08-14,2023-08-29,CUST-00000941,Lin-Smith Corp,294.45,294.45,0.0,0.0,PAID,PAID
226,INV-00000226,INV-00000226,SO-00000242,2023-11-02,2023-12-17,CUST-00000563,Adams and Sons LLC,98.25,0.0,98.25,906.2754373843782,OVER 90 DAYS,OPEN
227,INV-00000227,INV-00000227,SO-00000243,2024-01-26,2024-03-11,CUST-00000608,Russell-Hayes Co,947.75,0.0,947.75,821.2754373843782,OVER 90 DAYS,OPEN
228,INV-00000228,INV-00000228,SO-00000244,2025-05-16,2025-06-30,CUST-00000649,Sanders PLC LLC,329.6,0.0,329.6,345.27543738437817,OVER 90 DAYS,OVERDUE
229,INV-00000229,INV-00000229,SO-00000245,2023-11-13,2023-12-13,CUST-00000279,Baker-Wilson Co,16.58,0.0,16.58,910.2754373843782,OVER 90 DAYS,OVERDUE
230,INV-00000230,INV-00000230,SO-00000246,2024-07-17,2024-08-16,CUST-00000630,"Rios, Garcia and Harvey Corp",73.2,0.0,73.2,663.2754373843782,OVER 90 DAYS,OPEN
231,INV-00000231,INV-00000231,SO-00000247,2023-09-15,2023-11-14,CUST-00000453,Thomas-Huffman LLC,502.2,502.2,0.0,0.0,PAID,PAID
232,INV-00000232,INV-00000232,SO-00000248,2024-07-24,2024-09-07,CUST-00000679,Burke-Norton Co,538.35,538.35,0.0,0.0,PAID,PAID
233,INV-00000233,INV-00000233,SO-00000249,2025-02-02,2025-03-04,CUST-00000772,Ross Ltd Inc,17.12,17.12,0.0,0.0,PAID,PAID
234,INV-00000234,INV-00000234,SO-00000250,2024-06-24,2024-08-23,CUST-00000942,"Hughes, Whitney and Romero LLC",1638.2,1638.2,0.0,0.0,PAID,PAID
235,INV-00000235,INV-00000235,SO-00000251,2023-10-30,2023-11-29,CUST-00000195,Rios-Padilla Co,356.07,0.0,356.07,924.2754373843782,OVER 90 DAYS,OVERDUE
236,INV-00000236,INV-00000236,SO-00000253,2023-10-20,2023-11-04,CUST-00000864,Warren Group Corp,821.67,821.67,0.0,0.0,PAID,PAID
237,INV-00000237,INV-00000237,SO-00000254,2024-06-01,2024-07-16,CUST-00000036,Wagner LLC Ltd,166.5,166.5,0.0,0.0,PAID,PAID
238,INV-00000238,INV-00000238,SO-00000255,2024-09-08,2024-11-07,CUST-00000963,Acosta LLC Corp,741.03,0.0,741.03,580.2754373843782,OVER 90 DAYS,OVERDUE
239,INV-00000239,INV-00000239,SO-00000256,2024-11-04,2024-11-19,CUST-00000596,Robertson-Hicks Ltd,460.9,0.0,460.9,568.2754373843782,OVER 90 DAYS,OPEN
240,INV-00000240,INV-00000240,SO-00000257,2025-03-20,2025-05-19,CUST-00000558,Aguilar-Bender Ltd,42.25,42.25,0.0,0.0,PAID,PAID
241,INV-00000241,INV-00000241,SO-00000258,2023-09-15,2023-10-30,CUST-00000098,Maldonado PLC Corp,647.65,0.0,647.65,954.2754373843782,OVER 90 DAYS,OPEN
242,INV-00000242,INV-00000242,SO-00000259,2024-08-21,2024-10-20,CUST-00000430,Rogers LLC Ltd,518.85,0.0,518.85,598.2754373843782,OVER 90 DAYS,OPEN
243,INV-00000243,INV-00000243,SO-00000260,2023-08-19,2023-10-18,CUST-00000741,Shannon LLC LLC,6648.0,2057.12,4590.88,966.2754373843782,OVER 90 DAYS,PARTIAL
244,INV-00000244,INV-00000244,SO-00000261,2024-03-08,2024-04-07,CUST-00000472,Clark Inc Co,1017.02,681.42,335.6,794.2754373843782,OVER 90 DAYS,PARTIAL
245,INV-00000245,INV-00000245,SO-00000262,2024-02-07,2024-02-22,CUST-00000853,Quinn-Smith Corp,6783.5,0.0,6783.5,839.2754373843782,OVER 90 DAYS,OPEN
246,INV-00000246,INV-00000246,SO-00000263,2024-12-26,2025-02-09,CUST-00000873,"Jones, Conrad and Clark Inc",39.26,0.0,39.26,486.27543738437817,OVER 90 DAYS,OPEN
247,INV-00000247,INV-00000247,SO-00000264,2023-12-02,2024-01-01,CUST-00000772,Ross Ltd Inc,7.32,0.0,7.32,891.2754373843782,OVER 90 DAYS,OPEN
248,INV-00000248,INV-00000248,SO-00000265,2024-09-05,2024-11-04,CUST-00000169,"Ochoa, Taylor and Brady Corp",32.96,0.0,32.96,583.2754373843782,OVER 90 DAYS,OPEN
249,INV-00000249,INV-00000249,SO-00000266,2025-03-03,2025-04-02,CUST-00000192,Watson Ltd LLC,46.4,24.46,21.939999999999998,434.27543738437817,OVER 90 DAYS,PARTIAL
250,INV-00000250,INV-00000250,SO-00000268,2023-08-23,2023-09-07,CUST-00000768,"Hernandez, Shaffer and Thompso Co",1175.55,0.0,1175.55,1007.2754373843782,OVER 90 DAYS,OPEN
251,INV-00000251,INV-00000251,SO-00000269,2024-01-04,2024-03-04,CUST-00000811,"Smith, Weeks and Arroyo Inc",25.2,0.0,25.2,828.2754373843782,OVER 90 DAYS,OPEN
252,INV-00000252,INV-00000252,SO-00000270,2025-06-06,2025-08-05,CUST-00000075,Ward-Nelson LLC,40.15,0.0,40.15,309.27543738437817,OVER 90 DAYS,OPEN
253,INV-00000253,INV-00000253,SO-00000272,2025-05-06,2025-05-21,CUST-00000297,Reyes Group Ltd,303.0,0.0,303.0,385.27543738437817,OVER 90 DAYS,OVERDUE
254,INV-00000254,INV-00000254,SO-00000273,2024-11-15,2025-01-14,CUST-00000972,Joseph-Brooks Inc,138.5,138.5,0.0,0.0,PAID,PAID
255,INV-00000255,INV-00000255,SO-00000274,2024-01-18,2024-03-03,CUST-00000636,Hill-Ward Inc,11.48,0.0,11.48,829.2754373843782,OVER 90 DAYS,OPEN
256,INV-00000256,INV-00000256,SO-00000275,2025-06-19,2025-07-04,CUST-00000596,Robertson-Hicks Ltd,89.12,89.12,0.0,0.0,PAID,PAID
257,INV-00000257,INV-00000257,SO-00000276,2024-01-17,2024-02-16,CUST-00000289,Parks-Pace Co,412.6,0.0,412.6,845.2754373843782,OVER 90 DAYS,OPEN
258,INV-00000258,INV-00000258,SO-00000277,2025-06-14,2025-06-29,CUST-00000552,"Tanner, Hunt and Cameron Co",1166.5,1166.5,0.0,0.0,PAID,PAID
259,INV-00000259,INV-00000259,SO-00000278,2024-12-05,2025-02-03,CUST-00000972,Joseph-Brooks Inc,93.46,0.0,93.46,492.27543738437817,OVER 90 DAYS,OPEN
260,INV-00000260,INV-00000260,SO-00000279,2025-06-04,2025-07-04,CUST-00000615,James-Short LLC,1241.55,1241.55,0.0,0.0,PAID,PAID
261,INV-00000261,INV-00000261,SO-00000280,2025-01-31,2025-03-17,CUST-00000689,Prince Ltd LLC,7.72,0.0,7.72,450.27543738437817,OVER 90 DAYS,OPEN
262,INV-00000262,INV-00000262,SO-00000281,2024-06-12,2024-07-27,CUST-00000560,Rich-Henderson Ltd,325.88,194.04,131.84,683.2754373843782,OVER 90 DAYS,PARTIAL
263,INV-00000263,INV-00000263,SO-00000282,2024-11-02,2024-12-02,CUST-00000364,Anthony-Parker LLC,1336.14,1336.14,0.0,0.0,PAID,PAID
264,INV-00000264,INV-00000264,SO-00000283,2025-06-12,2025-08-11,CUST-00000263,Blake Group Corp,8387.5,8387.5,0.0,0.0,PAID,PAID
265,INV-00000265,INV-00000265,SO-00000284,2024-07-07,2024-09-05,CUST-00000715,"Meyer, Dawson and Harper Inc",593.37,593.37,0.0,0.0,PAID,PAID
266,INV-00000266,INV-00000266,SO-00000285,2024-12-02,2025-01-31,CUST-00000811,"Smith, Weeks and Arroyo Inc",40.35,19.0,21.35,495.27543738437817,OVER 90 DAYS,PARTIAL
267,INV-00000267,INV-00000267,SO-00000286,2025-04-21,2025-05-21,CUST-00000557,"Morris, Wilson and Bell Co",132.95,0.0,132.95,385.27543738437817,OVER 90 DAYS,OPEN
268,INV-00000268,INV-00000268,SO-00000287,2024-01-23,2024-03-23,CUST-00000326,"Stark, Schroeder and Mathis Co",103.42,0.0,103.42,809.2754373843782,OVER 90 DAYS,OPEN
269,INV-00000269,INV-00000269,SO-00000288,2024-09-23,2024-11-22,CUST-00000138,"Mccarthy, Evans and Mendez LLC",41.3,16.95,24.349999999999998,565.2754373843782,OVER 90 DAYS,PARTIAL
270,INV-00000270,INV-00000270,SO-00000289,2024-04-03,2024-05-18,CUST-00000717,Harris Ltd Inc,22.42,0.0,22.42,753.2754373843782,OVER 90 DAYS,OPEN
271,INV-00000271,INV-00000271,SO-00000290,2024-02-16,2024-03-17,CUST-00000390,"Chang, Ayers and Buckley Co",626.25,0.0,626.25,815.2754373843782,OVER 90 DAYS,OPEN
272,INV-00000272,INV-00000272,SO-00000291,2024-10-28,2024-12-27,CUST-00000627,"Murray, Dunn and Roberts Corp",91.9,0.0,91.9,530.2754373843782,OVER 90 DAYS,OPEN
273,INV-00000273,INV-00000273,SO-00000293,2024-03-06,2024-04-20,CUST-00000560,Rich-Henderson Ltd,207.24,0.0,207.24,781.2754373843782,OVER 90 DAYS,OPEN
274,INV-00000274,INV-00000274,SO-00000294,2025-01-06,2025-03-07,CUST-00000309,Nelson-Johnson Ltd,1455.0,1455.0,0.0,0.0,PAID,PAID
275,INV-00000275,INV-00000275,SO-00000295,2024-07-12,2024-08-26,CUST-00000210,"Cruz, Richmond and Edwards Ltd",276.25,276.25,0.0,0.0,PAID,PAID
276,INV-00000276,INV-00000276,SO-00000296,2024-08-01,2024-08-16,CUST-00000450,Moreno-Gutierrez Inc,2382.5,0.0,2382.5,663.2754373843782,OVER 90 DAYS,OPEN
277,INV-00000277,INV-00000277,SO-00000297,2024-04-02,2024-05-02,CUST-00000584,"Turner, Tyler and Pierce Corp",112.8,112.8,0.0,0.0,PAID,PAID
278,INV-00000278,INV-00000278,SO-00000298,2024-09-18,2024-10-18,CUST-00000240,Nelson-Brown LLC,56.2,0.0,56.2,600.2754373843782,OVER 90 DAYS,OPEN
279,INV-00000279,INV-00000279,SO-00000299,2024-01-30,2024-03-15,CUST-00000703,"Olson, Wood and Peters Ltd",27.14,0.0,27.14,817.2754373843782,OVER 90 DAYS,OPEN
280,INV-00000280,INV-00000280,SO-00000300,2024-07-10,2024-08-24,CUST-00000149,"Wagner, Simpson and Cohen Corp",3253.95,0.0,3253.95,655.2754373843782,OVER 90 DAYS,OPEN
281,INV-00000281,INV-00000281,SO-00000301,2023-09-10,2023-10-10,CUST-00000700,Pearson-King Ltd,26.26,0.0,26.26,974.2754373843782,OVER 90 DAYS,OPEN
282,INV-00000282,INV-00000282,SO-00000302,2024-02-25,2024-04-10,CUST-00000788,Nelson-Wallace LLC,715.3,715.3,0.0,0.0,PAID,PAID
283,INV-00000283,INV-00000283,SO-00000303,2023-10-31,2023-12-15,CUST-00000862,"Vincent, Parsons and Allen Corp",1735.45,1735.45,0.0,0.0,PAID,PAID
284,INV-00000284,INV-00000284,SO-00000304,2023-10-15,2023-11-29,CUST-00000303,Ramirez and Sons Ltd,130.46,0.0,130.46,924.2754373843782,OVER 90 DAYS,OPEN
285,INV-00000285,INV-00000285,SO-00000305,2025-05-21,2025-07-05,CUST-00000158,"Alexander, Robinson and Colema Co",838.0,838.0,0.0,0.0,PAID,PAID
286,INV-00000286,INV-00000286,SO-00000306,2025-05-30,2025-06-29,CUST-00000376,Miller-Orr Inc,1026.5,386.46,640.04,346.27543738437817,OVER 90 DAYS,PARTIAL
287,INV-00000287,INV-00000287,SO-00000307,2024-04-07,2024-06-06,CUST-00000586,"Robinson, White and Jones LLC",67.25,0.0,67.25,734.2754373843782,OVER 90 DAYS,OPEN
288,INV-00000288,INV-00000288,SO-00000308,2024-04-04,2024-04-19,CUST-00000520,Rivera LLC Inc,208.5,0.0,208.5,782.2754373843782,OVER 90 DAYS,OPEN
289,INV-00000289,INV-00000289,SO-00000309,2024-09-02,2024-10-17,CUST-00000681,Jackson-Jennings Co,357.45,0.0,357.45,601.2754373843782,OVER 90 DAYS,OVERDUE
290,INV-00000290,INV-00000290,SO-00000311,2024-05-15,2024-06-29,CUST-00000543,"Taylor, Porter and Moreno Inc",2029.6,0.0,2029.6,711.2754373843782,OVER 90 DAYS,OPEN
291,INV-00000291,INV-00000291,SO-00000312,2024-03-02,2024-04-01,CUST-00000417,Johnson-Williams LLC,958.2,958.2,0.0,0.0,PAID,PAID
292,INV-00000292,INV-00000292,SO-00000313,2024-06-08,2024-06-23,CUST-00000428,"Levy, Franco and Hoffman Corp",410.45,410.45,0.0,0.0,PAID,PAID
293,INV-00000293,INV-00000293,SO-00000314,2024-02-10,2024-03-26,CUST-00000577,Cole-Lucero Ltd,114.1,0.0,114.1,806.2754373843782,OVER 90 DAYS,OPEN
294,INV-00000294,INV-00000294,SO-00000315,2023-08-11,2023-09-25,CUST-00000660,Davenport-Baker Ltd,39.5,39.5,0.0,0.0,PAID,PAID
295,INV-00000295,INV-00000295,SO-00000316,2025-03-22,2025-04-21,CUST-00000230,"Walters, Davenport and Becker Co",205.2,0.0,205.2,415.27543738437817,OVER 90 DAYS,OPEN
296,INV-00000296,INV-00000296,SO-00000317,2025-06-03,2025-08-02,CUST-00000271,Bates-Anderson Corp,14.68,14.68,0.0,0.0,PAID,PAID
297,INV-00000297,INV-00000297,SO-00000318,2025-02-04,2025-03-06,CUST-00000108,Rodriguez and Sons Ltd,578.19,0.0,578.19,461.27543738437817,OVER 90 DAYS,OPEN
298,INV-00000298,INV-00000298,SO-00000319,2023-07-02,2023-07-17,CUST-00000803,Dunn-Taylor Ltd,340.78,110.73,230.04999999999995,1059.2754373843782,OVER 90 DAYS,PARTIAL
299,INV-00000299,INV-00000299,SO-00000320,2024-11-25,2024-12-10,CUST-00000109,"Ortega, Jackson and Salazar Ltd",777.42,777.42,0.0,0.0,PAID,PAID
300,INV-00000300,INV-00000300,SO-00000321,2024-08-14,2024-10-13,CUST-00000586,"Robinson, White and Jones LLC",22.82,0.0,22.82,605.2754373843782,OVER 90 DAYS,OPEN
301,INV-00000301,INV-00000301,SO-00000322,2024-12-12,2025-01-26,CUST-00000599,Jackson PLC Inc,84.89,42.2,42.69,500.27543738437817,OVER 90 DAYS,PARTIAL
302,INV-00000302,INV-00000302,SO-00000323,2024-03-27,2024-05-11,CUST-00000674,"Thomas, Jackson and Nielsen Inc",16.94,16.94,0.0,0.0,PAID,PAID
303,INV-00000303,INV-00000303,SO-00000324,2023-07-30,2023-08-14,CUST-00000225,Hunter-Fuller LLC,110.5,110.5,0.0,0.0,PAID,PAID
304,INV-00000304,INV-00000304,SO-00000325,2025-05-06,2025-07-05,CUST-00000910,Williams Ltd LLC,87.55,87.55,0.0,0.0,PAID,PAID
