id,product_id,product_name,sku,category,warehouse_id,warehouse_name,quantity_on_hand,average_cost,total_value,last_receipt_date,days_since_last_receipt,turns_per_year,last_updated
668,PRD-00000298,Desk Organizer Pro,SKU-00298,Office Supplies,WH-002,East Coast Hub,115,10.4,1196.0,2024-11-20,567.275385289453,,2025-06-30
669,PRD-00000299,Whiteboard 24x36 Basic,SKU-00299,Office Supplies,WH-001,Main Distribution Center,281,30.58,8592.98,2025-04-27,409.27538528945297,,2025-06-30
670,PRD-00000299,Whiteboard 24x36 Basic,SKU-00299,Office Supplies,WH-002,East Coast Hub,75,31.27,2345.25,2025-04-27,409.27538528945297,,2025-06-30
671,PRD-00000299,Whiteboard 24x36 Basic,SKU-00299,Office Supplies,WH-003,West Coast Center,239,29.44,7036.16,2025-04-27,409.27538528945297,,2025-06-30
672,PRD-00000300,Dry Erase Markers Plus,SKU-00300,Office Supplies,WH-002,East Coast Hub,32,5.46,174.72,2025-04-10,426.27538528945297,,2025-06-30
673,PRD-00000301,SSD 500GB Lite,SKU-00301,Computer Hardware,WH-002,East Coast Hub,498,47.19,23500.62,2025-05-31,375.27538528945297,,2025-06-30
674,PRD-00000301,SSD 500GB Lite,SKU-00301,Computer Hardware,WH-003,West Coast Center,7,45.06,315.42,2025-05-31,375.27538528945297,,2025-06-30
675,PRD-00000302,RAM 16GB DDR4 Basic,SKU-00302,Computer Hardware,WH-001,Main Distribution Center,76,48.34,3673.84,2025-02-26,469.27538528945297,,2025-06-30
676,PRD-00000302,RAM 16GB DDR4 Basic,SKU-00302,Computer Hardware,WH-002,East Coast Hub,102,45.48,4638.96,2025-02-26,469.27538528945297,,2025-06-30
677,PRD-00000302,RAM 16GB DDR4 Basic,SKU-00302,Computer Hardware,WH-003,West Coast Center,54,45.55,2459.7,2025-02-26,469.27538528945297,,2025-06-30
678,PRD-00000303,Mechanical Keyboard Plus,SKU-00303,Computer Hardware,WH-001,Main Distribution Center,130,76.21,9907.3,2025-05-11,395.27538528945297,,2025-06-30
679,PRD-00000303,Mechanical Keyboard Plus,SKU-00303,Computer Hardware,WH-002,East Coast Hub,330,76.62,25284.600000000002,2025-05-11,395.27538528945297,,2025-06-30
680,PRD-00000304,Monitor 27 inch Lite,SKU-00304,Computer Hardware,WH-001,Main Distribution Center,309,226.59,70016.31,2025-06-03,372.27538528945297,,2025-06-30
681,PRD-00000304,Monitor 27 inch Lite,SKU-00304,Computer Hardware,WH-002,East Coast Hub,480,225.14,108067.2,2025-06-03,372.27538528945297,,2025-06-30
682,PRD-00000304,Monitor 27 inch Lite,SKU-00304,Computer Hardware,WH-003,West Coast Center,97,205.06,19890.82,2025-06-03,372.27538528945297,,2025-06-30
683,PRD-00000305,Graphics Card Entry Premium,SKU-00305,Computer Hardware,WH-001,Main Distribution Center,161,128.62,20707.82,2025-05-31,375.27538528945297,,2025-06-30
684,PRD-00000305,Graphics Card Entry Premium,SKU-00305,Computer Hardware,WH-002,East Coast Hub,7,130.8,915.6000000000001,2025-05-31,375.27538528945297,,2025-06-30
685,PRD-00000305,Graphics Card Entry Premium,SKU-00305,Computer Hardware,WH-003,West Coast Center,76,128.37,9756.12,2025-05-31,375.27538528945297,,2025-06-30
686,PRD-00000306,CPU Cooler Basic,SKU-00306,Computer Hardware,WH-001,Main Distribution Center,33,24.78,817.74,2025-05-13,393.27538528945297,,2025-06-30
687,PRD-00000306,CPU Cooler Basic,SKU-00306,Computer Hardware,WH-003,West Coast Center,7,26.61,186.26999999999998,2025-05-13,393.27538528945297,,2025-06-30
688,PRD-00000307,PC Case Mid Tower Max,SKU-00307,Computer Hardware,WH-003,West Coast Center,145,47.25,6851.25,2025-05-07,399.27538528945297,,2025-06-30
689,PRD-00000308,Power Supply 650W Premium,SKU-00308,Computer Hardware,WH-001,Main Distribution Center,254,50.23,12758.42,2025-04-17,419.27538528945297,,2025-06-30
690,PRD-00000308,Power Supply 650W Premium,SKU-00308,Computer Hardware,WH-003,West Coast Center,250,50.45,12612.5,2025-04-17,419.27538528945297,,2025-06-30
691,PRD-00000309,Motherboard B550 Max,SKU-00309,Computer Hardware,WH-001,Main Distribution Center,174,104.33,18153.42,2025-06-07,368.27538528945297,,2025-06-30
692,PRD-00000309,Motherboard B550 Max,SKU-00309,Computer Hardware,WH-003,West Coast Center,121,100.65,12178.650000000001,2025-06-07,368.27538528945297,,2025-06-30
693,PRD-00000310,NVMe Cable HD,SKU-00310,Computer Hardware,WH-001,Main Distribution Center,96,8.96,860.1600000000001,2025-06-30,345.27538528945297,,2025-06-30
694,PRD-00000310,NVMe Cable HD,SKU-00310,Computer Hardware,WH-003,West Coast Center,80,8.16,652.8,2025-06-30,345.27538528945297,,2025-06-30
695,PRD-00000311,Drill Driver Cordless Plus,SKU-00311,Tools,WH-001,Main Distribution Center,357,78.34,27967.38,2025-05-18,388.27538528945297,,2025-06-30
696,PRD-00000311,Drill Driver Cordless Plus,SKU-00311,Tools,WH-002,East Coast Hub,8,83.74,669.92,2025-05-18,388.27538528945297,,2025-06-30
697,PRD-00000312,Socket Set 40-Piece Premium,SKU-00312,Tools,WH-002,East Coast Hub,46,46.83,2154.18,2025-05-14,392.27538528945297,,2025-06-30
698,PRD-00000313,Measuring Tape 25ft Premium,SKU-00313,Tools,WH-001,Main Distribution Center,219,10.08,2207.52,2025-07-02,343.27538528945297,,2025-06-30
699,PRD-00000313,Measuring Tape 25ft Premium,SKU-00313,Tools,WH-003,West Coast Center,196,8.48,1662.0800000000002,2025-07-02,343.27538528945297,,2025-06-30
700,PRD-00000314,Level 24 inch Basic,SKU-00314,Tools,WH-001,Main Distribution Center,116,20.84,2417.44,2025-05-16,390.27538528945297,,2025-06-30
701,PRD-00000314,Level 24 inch Basic,SKU-00314,Tools,WH-003,West Coast Center,40,19.63,785.1999999999999,2025-05-16,390.27538528945297,,2025-06-30
702,PRD-00000315,Screwdriver Set 100pc Premium,SKU-00315,Tools,WH-001,Main Distribution Center,234,31.41,7349.94,2025-04-16,420.27538528945297,,2025-06-30
703,PRD-00000315,Screwdriver Set 100pc Premium,SKU-00315,Tools,WH-002,East Coast Hub,383,33.04,12654.32,2025-04-16,420.27538528945297,,2025-06-30
704,PRD-00000315,Screwdriver Set 100pc Premium,SKU-00315,Tools,WH-003,West Coast Center,95,30.3,2878.5,2025-04-16,420.27538528945297,,2025-06-30
705,PRD-00000316,Wrench Set Adjustable XL,SKU-00316,Tools,WH-001,Main Distribution Center,134,23.52,3151.68,2025-02-05,490.27538528945297,,2025-06-30
706,PRD-00000316,Wrench Set Adjustable XL,SKU-00316,Tools,WH-003,West Coast Center,243,25.31,6150.33,2025-02-05,490.27538528945297,,2025-06-30
707,PRD-00000317,Pliers Set 5-Piece Lite,SKU-00317,Tools,WH-001,Main Distribution Center,283,19.09,5402.47,2024-12-11,546.275385289453,,2025-06-30
708,PRD-00000317,Pliers Set 5-Piece Lite,SKU-00317,Tools,WH-002,East Coast Hub,302,19.56,5907.12,2024-12-11,546.275385289453,,2025-06-30
709,PRD-00000317,Pliers Set 5-Piece Lite,SKU-00317,Tools,WH-003,West Coast Center,185,19.98,3696.3,2024-12-11,546.275385289453,,2025-06-30
710,PRD-00000318,Hammer 16oz Lite,SKU-00318,Tools,WH-001,Main Distribution Center,131,10.59,1387.29,2025-03-18,449.27538528945297,,2025-06-30
711,PRD-00000318,Hammer 16oz Lite,SKU-00318,Tools,WH-003,West Coast Center,353,11.17,3943.0099999999998,2025-03-18,449.27538528945297,,2025-06-30
712,PRD-00000319,Tape Measure Digital Max,SKU-00319,Tools,WH-001,Main Distribution Center,29,15.22,441.38,2025-06-16,359.27538528945297,,2025-06-30
713,PRD-00000319,Tape Measure Digital Max,SKU-00319,Tools,WH-002,East Coast Hub,665,15.3,10174.5,2025-06-16,359.27538528945297,,2025-06-30
714,PRD-00000320,Utility Knife HD,SKU-00320,Tools,WH-001,Main Distribution Center,157,4.6,722.1999999999999,2025-05-11,395.27538528945297,,2025-06-30
715,PRD-00000320,Utility Knife HD,SKU-00320,Tools,WH-002,East Coast Hub,428,4.53,1938.8400000000001,2025-05-11,395.27538528945297,,2025-06-30
716,PRD-00000320,Utility Knife HD,SKU-00320,Tools,WH-003,West Coast Center,474,4.81,2279.9399999999996,2025-05-11,395.27538528945297,,2025-06-30
717,PRD-00000321,USB-C Cable Basic,SKU-00321,Electronics,WH-001,Main Distribution Center,344,7.59,2610.96,2025-05-07,399.27538528945297,,2025-06-30
718,PRD-00000321,USB-C Cable Basic,SKU-00321,Electronics,WH-002,East Coast Hub,195,8.15,1589.25,2025-05-07,399.27538528945297,,2025-06-30
719,PRD-00000322,HDMI Cable 6ft HD,SKU-00322,Electronics,WH-001,Main Distribution Center,344,5.85,2012.3999999999999,2025-04-05,431.27538528945297,,2025-06-30
720,PRD-00000322,HDMI Cable 6ft HD,SKU-00322,Electronics,WH-002,East Coast Hub,378,5.47,2067.66,2025-04-05,431.27538528945297,,2025-06-30
721,PRD-00000322,HDMI Cable 6ft HD,SKU-00322,Electronics,WH-003,West Coast Center,9,5.68,51.12,2025-04-05,431.27538528945297,,2025-06-30
722,PRD-00000323,Wireless Mouse Premium,SKU-00323,Electronics,WH-001,Main Distribution Center,171,15.21,2600.9100000000003,2025-03-24,443.27538528945297,,2025-06-30
723,PRD-00000323,Wireless Mouse Premium,SKU-00323,Electronics,WH-002,East Coast Hub,270,15.46,4174.2,2025-03-24,443.27538528945297,,2025-06-30
724,PRD-00000323,Wireless Mouse Premium,SKU-00323,Electronics,WH-003,West Coast Center,72,14.79,1064.8799999999999,2025-03-24,443.27538528945297,,2025-06-30
725,PRD-00000324,Bluetooth Keyboard Pro,SKU-00324,Electronics,WH-002,East Coast Hub,25,26.35,658.75,2025-03-22,445.27538528945297,,2025-06-30
726,PRD-00000325,Webcam HD HD,SKU-00325,Electronics,WH-001,Main Distribution Center,256,47.52,12165.12,2024-12-10,547.275385289453,,2025-06-30
727,PRD-00000325,Webcam HD HD,SKU-00325,Electronics,WH-002,East Coast Hub,78,48.94,3817.3199999999997,2024-12-10,547.275385289453,,2025-06-30
728,PRD-00000326,USB Hub 7-Port HD,SKU-00326,Electronics,WH-001,Main Distribution Center,57,17.0,969.0,2025-03-19,448.27538528945297,,2025-06-30
729,PRD-00000326,USB Hub 7-Port HD,SKU-00326,Electronics,WH-002,East Coast Hub,399,19.84,7916.16,2025-03-19,448.27538528945297,,2025-06-30
730,PRD-00000326,USB Hub 7-Port HD,SKU-00326,Electronics,WH-003,West Coast Center,64,18.59,1189.76,2025-03-19,448.27538528945297,,2025-06-30
731,PRD-00000327,Ethernet Switch 8-Port Lite,SKU-00327,Electronics,WH-001,Main Distribution Center,201,56.65,11386.65,2025-05-10,396.27538528945297,,2025-06-30
732,PRD-00000327,Ethernet Switch 8-Port Lite,SKU-00327,Electronics,WH-002,East Coast Hub,371,55.31,20520.010000000002,2025-05-10,396.27538528945297,,2025-06-30
733,PRD-00000327,Ethernet Switch 8-Port Lite,SKU-00327,Electronics,WH-003,West Coast Center,252,54.74,13794.480000000001,2025-05-10,396.27538528945297,,2025-06-30
734,PRD-00000328,Power Strip 6-Outlet Lite,SKU-00328,Electronics,WH-001,Main Distribution Center,667,11.23,7490.41,2025-07-10,335.27538528945297,,2025-06-30
735,PRD-00000328,Power Strip 6-Outlet Lite,SKU-00328,Electronics,WH-002,East Coast Hub,152,11.39,1731.2800000000002,2025-07-10,335.27538528945297,,2025-06-30
736,PRD-00000328,Power Strip 6-Outlet Lite,SKU-00328,Electronics,WH-003,West Coast Center,43,11.3,485.90000000000003,2025-07-10,335.27538528945297,,2025-06-30
737,PRD-00000329,Surge Protector Lite,SKU-00329,Electronics,WH-001,Main Distribution Center,176,17.07,3004.32,2025-05-10,396.27538528945297,,2025-06-30
738,PRD-00000329,Surge Protector Lite,SKU-00329,Electronics,WH-002,East Coast Hub,340,16.14,5487.6,2025-05-10,396.27538528945297,,2025-06-30
739,PRD-00000329,Surge Protector Lite,SKU-00329,Electronics,WH-003,West Coast Center,243,17.8,4325.400000000001,2025-05-10,396.27538528945297,,2025-06-30
740,PRD-00000330,Laptop Stand Premium,SKU-00330,Electronics,WH-001,Main Distribution Center,217,24.02,5212.34,2025-04-16,420.27538528945297,,2025-06-30
741,PRD-00000330,Laptop Stand Premium,SKU-00330,Electronics,WH-002,East Coast Hub,82,22.86,1874.52,2025-04-16,420.27538528945297,,2025-06-30
742,PRD-00000331,A4 Paper Ream Max,SKU-00331,Office Supplies,WH-001,Main Distribution Center,210,4.74,995.4000000000001,2025-04-03,433.27538528945297,,2025-06-30
743,PRD-00000331,A4 Paper Ream Max,SKU-00331,Office Supplies,WH-002,East Coast Hub,380,4.0,1520.0,2025-04-03,433.27538528945297,,2025-06-30
744,PRD-00000331,A4 Paper Ream Max,SKU-00331,Office Supplies,WH-003,West Coast Center,168,4.26,715.68,2025-04-03,433.27538528945297,,2025-06-30
745,PRD-00000332,Ballpoint Pens 12-Pack HD,SKU-00332,Office Supplies,WH-002,East Coast Hub,95,3.21,304.95,2024-12-09,548.275385289453,,2025-06-30
746,PRD-00000332,Ballpoint Pens 12-Pack HD,SKU-00332,Office Supplies,WH-003,West Coast Center,32,3.29,105.28,2024-12-09,548.275385289453,,2025-06-30
747,PRD-00000333,Sticky Notes 3x3 XL,SKU-00333,Office Supplies,WH-001,Main Distribution Center,141,2.66,375.06,2025-06-16,359.27538528945297,,2025-06-30
748,PRD-00000333,Sticky Notes 3x3 XL,SKU-00333,Office Supplies,WH-002,East Coast Hub,178,2.87,510.86,2025-06-16,359.27538528945297,,2025-06-30
749,PRD-00000333,Sticky Notes 3x3 XL,SKU-00333,Office Supplies,WH-003,West Coast Center,225,2.59,582.75,2025-06-16,359.27538528945297,,2025-06-30
750,PRD-00000334,File Folders 100-Pack Premium,SKU-00334,Office Supplies,WH-001,Main Distribution Center,423,7.2,3045.6,2025-03-03,464.27538528945297,,2025-06-30
751,PRD-00000334,File Folders 100-Pack Premium,SKU-00334,Office Supplies,WH-002,East Coast Hub,426,6.89,2935.14,2025-03-03,464.27538528945297,,2025-06-30
752,PRD-00000334,File Folders 100-Pack Premium,SKU-00334,Office Supplies,WH-003,West Coast Center,524,7.02,3678.4799999999996,2025-03-03,464.27538528945297,,2025-06-30
753,PRD-00000335,Stapler Heavy Duty Max,SKU-00335,Office Supplies,WH-001,Main Distribution Center,370,15.67,5797.9,2025-05-24,382.27538528945297,,2025-06-30
754,PRD-00000335,Stapler Heavy Duty Max,SKU-00335,Office Supplies,WH-002,East Coast Hub,323,16.53,5339.1900000000005,2025-05-24,382.27538528945297,,2025-06-30
755,PRD-00000336,Paper Clips Box HD,SKU-00336,Office Supplies,WH-001,Main Distribution Center,179,1.54,275.66,2025-01-21,505.27538528945297,,2025-06-30
756,PRD-00000336,Paper Clips Box HD,SKU-00336,Office Supplies,WH-002,East Coast Hub,108,1.73,186.84,2025-01-21,505.27538528945297,,2025-06-30
757,PRD-00000337,Binder Clips Assorted Lite,SKU-00337,Office Supplies,WH-002,East Coast Hub,75,2.35,176.25,2025-06-01,374.27538528945297,,2025-06-30
758,PRD-00000337,Binder Clips Assorted Lite,SKU-00337,Office Supplies,WH-003,West Coast Center,70,2.06,144.20000000000002,2025-06-01,374.27538528945297,,2025-06-30
759,PRD-00000338,Desk Organizer Pro,SKU-00338,Office Supplies,WH-001,Main Distribution Center,495,12.65,6261.75,2025-05-07,399.27538528945297,,2025-06-30
760,PRD-00000338,Desk Organizer Pro,SKU-00338,Office Supplies,WH-002,East Coast Hub,206,13.02,2682.12,2025-05-07,399.27538528945297,,2025-06-30
761,PRD-00000338,Desk Organizer Pro,SKU-00338,Office Supplies,WH-003,West Coast Center,140,13.15,1841.0,2025-05-07,399.27538528945297,,2025-06-30
762,PRD-00000339,Whiteboard 24x36 XL,SKU-00339,Office Supplies,WH-001,Main Distribution Center,464,27.71,12857.44,2025-05-14,392.27538528945297,,2025-06-30
763,PRD-00000339,Whiteboard 24x36 XL,SKU-00339,Office Supplies,WH-002,East Coast Hub,328,29.67,9731.76,2025-05-14,392.27538528945297,,2025-06-30
764,PRD-00000339,Whiteboard 24x36 XL,SKU-00339,Office Supplies,WH-003,West Coast Center,416,27.67,11510.720000000001,2025-05-14,392.27538528945297,,2025-06-30
765,PRD-00000340,Dry Erase Markers Pro,SKU-00340,Office Supplies,WH-001,Main Distribution Center,141,5.18,730.38,2024-11-19,568.275385289453,,2025-06-30
766,PRD-00000340,Dry Erase Markers Pro,SKU-00340,Office Supplies,WH-002,East Coast Hub,81,5.25,425.25,2024-11-19,568.275385289453,,2025-06-30
767,PRD-00000341,SSD 500GB XL,SKU-00341,Computer Hardware,WH-001,Main Distribution Center,396,57.95,22948.2,2025-05-30,376.27538528945297,,2025-06-30
768,PRD-00000341,SSD 500GB XL,SKU-00341,Computer Hardware,WH-003,West Coast Center,308,57.06,17574.48,2025-05-30,376.27538528945297,,2025-06-30
769,PRD-00000342,RAM 16GB DDR4 Premium,SKU-00342,Computer Hardware,WH-001,Main Distribution Center,62,34.43,2134.66,2025-06-23,352.27538528945297,,2025-06-30
770,PRD-00000342,RAM 16GB DDR4 Premium,SKU-00342,Computer Hardware,WH-003,West Coast Center,148,38.06,5632.88,2025-06-23,352.27538528945297,,2025-06-30
771,PRD-00000343,Mechanical Keyboard Pro,SKU-00343,Computer Hardware,WH-001,Main Distribution Center,144,70.65,10173.6,2025-05-21,385.27538528945297,,2025-06-30
772,PRD-00000343,Mechanical Keyboard Pro,SKU-00343,Computer Hardware,WH-002,East Coast Hub,603,82.02,49458.06,2025-05-21,385.27538528945297,,2025-06-30
773,PRD-00000343,Mechanical Keyboard Pro,SKU-00343,Computer Hardware,WH-003,West Coast Center,365,85.75,31298.75,2025-05-21,385.27538528945297,,2025-06-30
774,PRD-00000344,Monitor 27 inch Premium,SKU-00344,Computer Hardware,WH-001,Main Distribution Center,197,205.44,40471.68,2025-05-06,400.27538528945297,,2025-06-30
775,PRD-00000344,Monitor 27 inch Premium,SKU-00344,Computer Hardware,WH-003,West Coast Center,438,205.43,89978.34,2025-05-06,400.27538528945297,,2025-06-30
776,PRD-00000345,Graphics Card Entry Lite,SKU-00345,Computer Hardware,WH-001,Main Distribution Center,36,108.73,3914.28,2025-04-28,408.27538528945297,,2025-06-30
777,PRD-00000345,Graphics Card Entry Lite,SKU-00345,Computer Hardware,WH-003,West Coast Center,31,123.39,3825.09,2025-04-28,408.27538528945297,,2025-06-30
778,PRD-00000346,CPU Cooler Pro,SKU-00346,Computer Hardware,WH-001,Main Distribution Center,203,26.56,5391.679999999999,2025-05-25,381.27538528945297,,2025-06-30
779,PRD-00000346,CPU Cooler Pro,SKU-00346,Computer Hardware,WH-002,East Coast Hub,279,24.97,6966.63,2025-05-25,381.27538528945297,,2025-06-30
780,PRD-00000347,PC Case Mid Tower Premium,SKU-00347,Computer Hardware,WH-001,Main Distribution Center,73,42.94,3134.62,2024-12-07,550.275385289453,,2025-06-30
781,PRD-00000347,PC Case Mid Tower Premium,SKU-00347,Computer Hardware,WH-003,West Coast Center,276,39.85,10998.6,2024-12-07,550.275385289453,,2025-06-30
782,PRD-00000348,Power Supply 650W Plus,SKU-00348,Computer Hardware,WH-002,East Coast Hub,280,48.02,13445.6,2025-05-11,395.27538528945297,,2025-06-30
783,PRD-00000348,Power Supply 650W Plus,SKU-00348,Computer Hardware,WH-003,West Coast Center,734,51.29,37646.86,2025-05-11,395.27538528945297,,2025-06-30
784,PRD-00000349,Motherboard B550 Plus,SKU-00349,Computer Hardware,WH-001,Main Distribution Center,453,110.76,50174.28,2025-05-17,389.27538528945297,,2025-06-30
785,PRD-00000349,Motherboard B550 Plus,SKU-00349,Computer Hardware,WH-002,East Coast Hub,90,118.21,10638.9,2025-05-17,389.27538528945297,,2025-06-30
786,PRD-00000349,Motherboard B550 Plus,SKU-00349,Computer Hardware,WH-003,West Coast Center,120,111.4,13368.0,2025-05-17,389.27538528945297,,2025-06-30
787,PRD-00000350,NVMe Cable Pro,SKU-00350,Computer Hardware,WH-001,Main Distribution Center,128,6.96,890.88,2025-05-27,379.27538528945297,,2025-06-30
788,PRD-00000350,NVMe Cable Pro,SKU-00350,Computer Hardware,WH-002,East Coast Hub,4,6.77,27.08,2025-05-27,379.27538528945297,,2025-06-30
789,PRD-00000351,Drill Driver Cordless Max,SKU-00351,Tools,WH-001,Main Distribution Center,74,73.35,5427.9,2025-04-30,406.27538528945297,,2025-06-30
790,PRD-00000351,Drill Driver Cordless Max,SKU-00351,Tools,WH-002,East Coast Hub,522,80.0,41760.0,2025-04-30,406.27538528945297,,2025-06-30
791,PRD-00000351,Drill Driver Cordless Max,SKU-00351,Tools,WH-003,West Coast Center,110,76.18,8379.800000000001,2025-04-30,406.27538528945297,,2025-06-30
792,PRD-00000352,Socket Set 40-Piece HD,SKU-00352,Tools,WH-001,Main Distribution Center,143,40.99,5861.570000000001,2025-06-04,371.27538528945297,,2025-06-30
793,PRD-00000352,Socket Set 40-Piece HD,SKU-00352,Tools,WH-002,East Coast Hub,49,42.8,2097.2,2025-06-04,371.27538528945297,,2025-06-30
794,PRD-00000352,Socket Set 40-Piece HD,SKU-00352,Tools,WH-003,West Coast Center,122,44.62,5443.639999999999,2025-06-04,371.27538528945297,,2025-06-30
795,PRD-00000353,Measuring Tape 25ft Basic,SKU-00353,Tools,WH-002,East Coast Hub,153,9.66,1477.98,2025-01-03,523.275385289453,,2025-06-30
796,PRD-00000353,Measuring Tape 25ft Basic,SKU-00353,Tools,WH-003,West Coast Center,83,10.04,833.3199999999999,2025-01-03,523.275385289453,,2025-06-30
797,PRD-00000354,Level 24 inch HD,SKU-00354,Tools,WH-001,Main Distribution Center,13,22.35,290.55,2025-06-14,361.27538528945297,,2025-06-30
798,PRD-00000354,Level 24 inch HD,SKU-00354,Tools,WH-002,East Coast Hub,565,21.55,12175.75,2025-06-14,361.27538528945297,,2025-06-30
799,PRD-00000354,Level 24 inch HD,SKU-00354,Tools,WH-003,West Coast Center,125,22.63,2828.75,2025-06-14,361.27538528945297,,2025-06-30
800,PRD-00000355,Screwdriver Set 100pc Basic,SKU-00355,Tools,WH-001,Main Distribution Center,342,28.58,9774.359999999999,2025-05-03,403.27538528945297,,2025-06-30
801,PRD-00000355,Screwdriver Set 100pc Basic,SKU-00355,Tools,WH-002,East Coast Hub,61,27.68,1688.48,2025-05-03,403.27538528945297,,2025-06-30
802,PRD-00000356,Wrench Set Adjustable Premium,SKU-00356,Tools,WH-001,Main Distribution Center,4,19.71,78.84,2025-04-22,414.27538528945297,,2025-06-30
803,PRD-00000356,Wrench Set Adjustable Premium,SKU-00356,Tools,WH-002,East Coast Hub,716,22.14,15852.24,2025-04-22,414.27538528945297,,2025-06-30
804,PRD-00000356,Wrench Set Adjustable Premium,SKU-00356,Tools,WH-003,West Coast Center,154,20.91,3220.14,2025-04-22,414.27538528945297,,2025-06-30
805,PRD-00000357,Pliers Set 5-Piece Basic,SKU-00357,Tools,WH-001,Main Distribution Center,73,16.87,1231.51,2025-05-20,386.27538528945297,,2025-06-30
806,PRD-00000357,Pliers Set 5-Piece Basic,SKU-00357,Tools,WH-003,West Coast Center,137,16.48,2257.76,2025-05-20,386.27538528945297,,2025-06-30
807,PRD-00000358,Hammer 16oz Pro,SKU-00358,Tools,WH-001,Main Distribution Center,157,12.68,1990.76,2024-12-17,540.275385289453,,2025-06-30
808,PRD-00000358,Hammer 16oz Pro,SKU-00358,Tools,WH-002,East Coast Hub,317,12.08,3829.36,2024-12-17,540.275385289453,,2025-06-30
809,PRD-00000358,Hammer 16oz Pro,SKU-00358,Tools,WH-003,West Coast Center,415,12.51,5191.65,2024-12-17,540.275385289453,,2025-06-30
810,PRD-00000359,Tape Measure Digital Plus,SKU-00359,Tools,WH-001,Main Distribution Center,343,17.58,6029.94,2025-04-13,423.27538528945297,,2025-06-30
811,PRD-00000359,Tape Measure Digital Plus,SKU-00359,Tools,WH-002,East Coast Hub,14,18.35,256.90000000000003,2025-04-13,423.27538528945297,,2025-06-30
812,PRD-00000359,Tape Measure Digital Plus,SKU-00359,Tools,WH-003,West Coast Center,257,18.52,4759.64,2025-04-13,423.27538528945297,,2025-06-30
813,PRD-00000360,Utility Knife HD,SKU-00360,Tools,WH-001,Main Distribution Center,28,5.77,161.56,2024-12-09,548.275385289453,,2025-06-30
814,PRD-00000360,Utility Knife HD,SKU-00360,Tools,WH-002,East Coast Hub,39,6.05,235.95,2024-12-09,548.275385289453,,2025-06-30
815,PRD-00000360,Utility Knife HD,SKU-00360,Tools,WH-003,West Coast Center,319,6.18,1971.4199999999998,2024-12-09,548.275385289453,,2025-06-30
816,PRD-00000361,USB-C Cable Max,SKU-00361,Electronics,WH-001,Main Distribution Center,474,7.84,3716.16,2025-04-19,417.27538528945297,,2025-06-30
817,PRD-00000361,USB-C Cable Max,SKU-00361,Electronics,WH-002,East Coast Hub,103,7.71,794.13,2025-04-19,417.27538528945297,,2025-06-30
818,PRD-00000362,HDMI Cable 6ft XL,SKU-00362,Electronics,WH-001,Main Distribution Center,153,4.99,763.47,2025-03-05,462.27538528945297,,2025-06-30
819,PRD-00000362,HDMI Cable 6ft XL,SKU-00362,Electronics,WH-002,East Coast Hub,45,4.96,223.2,2025-03-05,462.27538528945297,,2025-06-30
820,PRD-00000362,HDMI Cable 6ft XL,SKU-00362,Electronics,WH-003,West Coast Center,386,4.89,1887.54,2025-03-05,462.27538528945297,,2025-06-30
821,PRD-00000363,Wireless Mouse Plus,SKU-00363,Electronics,WH-001,Main Distribution Center,303,13.31,4032.9300000000003,2025-02-25,470.27538528945297,,2025-06-30
822,PRD-00000363,Wireless Mouse Plus,SKU-00363,Electronics,WH-002,East Coast Hub,2,15.46,30.92,2025-02-25,470.27538528945297,,2025-06-30
823,PRD-00000363,Wireless Mouse Plus,SKU-00363,Electronics,WH-003,West Coast Center,153,13.63,2085.3900000000003,2025-02-25,470.27538528945297,,2025-06-30
824,PRD-00000364,Bluetooth Keyboard Basic,SKU-00364,Electronics,WH-002,East Coast Hub,154,30.65,4720.099999999999,2024-08-12,667.275385289453,,2025-06-30
825,PRD-00000364,Bluetooth Keyboard Basic,SKU-00364,Electronics,WH-003,West Coast Center,178,30.81,5484.179999999999,2024-08-12,667.275385289453,,2025-06-30
826,PRD-00000365,Webcam HD Premium,SKU-00365,Electronics,WH-001,Main Distribution Center,257,43.97,11300.289999999999,2025-03-29,438.27538528945297,,2025-06-30
827,PRD-00000365,Webcam HD Premium,SKU-00365,Electronics,WH-002,East Coast Hub,263,44.62,11735.06,2025-03-29,438.27538528945297,,2025-06-30
828,PRD-00000365,Webcam HD Premium,SKU-00365,Electronics,WH-003,West Coast Center,94,48.05,4516.7,2025-03-29,438.27538528945297,,2025-06-30
829,PRD-00000366,USB Hub 7-Port HD,SKU-00366,Electronics,WH-001,Main Distribution Center,250,20.91,5227.5,2025-06-11,364.27538528945297,,2025-06-30
830,PRD-00000366,USB Hub 7-Port HD,SKU-00366,Electronics,WH-002,East Coast Hub,192,18.91,3630.7200000000003,2025-06-11,364.27538528945297,,2025-06-30
831,PRD-00000366,USB Hub 7-Port HD,SKU-00366,Electronics,WH-003,West Coast Center,164,19.16,3142.2400000000002,2025-06-11,364.27538528945297,,2025-06-30
832,PRD-00000367,Ethernet Switch 8-Port Max,SKU-00367,Electronics,WH-003,West Coast Center,521,60.33,31431.93,2025-06-01,374.27538528945297,,2025-06-30
833,PRD-00000368,Power Strip 6-Outlet Premium,SKU-00368,Electronics,WH-002,East Coast Hub,18,11.11,199.98,2025-03-05,462.27538528945297,,2025-06-30
