id,customer_id,customer_name,industry,region,total_orders,total_revenue,total_profit,avg_margin_pct,total_invoices,open_invoices,overdue_invoices,avg_days_to_pay,last_order_date
816,CUST-00000816,"Price, Gray and Baker Ltd",Retail,West,4,14959.64,5338.569999999999,32.71,4,2,0,40.0,2025-03-20
817,CUST-00000817,Garrett-Black Ltd,Agriculture,West,12,8986.26,1653.1000000000001,37.269999999999996,12,5,0,55.57142857142857,2025-05-01
818,CUST-00000818,"Aguirre, Cohen and Mitchell Ltd",Consulting,North,17,14248.33,109.79,38.8075,17,8,1,60.666666666666664,2025-06-22
819,CUST-00000819,"Patel, Adams and Lopez Co",Energy,East,8,4663.25,945.2299999999998,36.693333333333335,8,5,0,29.333333333333332,2024-09-26
820,CUST-00000820,White LLC Co,Construction,Central,19,12600.94,851.69,34.44625,19,5,2,29.285714285714285,2025-06-04
821,CUST-00000821,Walsh PLC Co,Media,West,7,7223.03,1785.43,36.072,7,4,0,20.0,2025-02-02
822,CUST-00000822,Nelson-Dean Inc,Consulting,Central,25,18923.87,2776.04,35.06923076923077,25,11,6,30.357142857142858,2025-05-30
823,CUST-00000823,Flores and Sons Co,Transportation,East,5,9584.3,750.5999999999999,40.144999999999996,5,2,1,37.333333333333336,2025-06-30
824,CUST-00000824,Booker Inc Co,Government,South,5,9218.050000000001,3687.2200000000007,40.0,5,2,2,39.666666666666664,2025-05-02
825,CUST-00000825,Compton LLC Corp,Real Estate,South,10,10263.0,349.77,41.769999999999996,10,2,2,19.375,2025-03-25
826,CUST-00000826,Martinez-Gonzales LLC,Real Estate,West,7,8066.67,531.3,45.14,7,2,1,27.6,2025-05-29
827,CUST-00000827,Hall and Sons Ltd,Real Estate,West,8,12685.78,3687.89,36.96,8,2,0,26.166666666666668,2025-01-16
828,CUST-00000828,Snyder LLC Co,Agriculture,West,5,9676.27,116.54999999999998,36.86,5,0,1,41.4,2025-06-15
829,CUST-00000829,Collins-Lloyd Ltd,Media,South,9,5178.17,1975.3999999999999,39.7325,9,3,1,32.666666666666664,2025-03-02
830,CUST-00000830,Ford-Moody LLC,Transportation,East,15,4343.09,546.25,41.376666666666665,15,5,1,42.7,2025-06-24
831,CUST-00000831,Miller-Christensen Inc,Retail,South,7,7137.33,1249.71,34.807500000000005,7,3,0,52.75,2025-06-03
832,CUST-00000832,Brown Group LLC,Technology,West,13,10179.11,77.56,34.76333333333333,13,4,3,18.11111111111111,2025-05-13
833,CUST-00000833,Daniels and Sons Ltd,Energy,West,12,6880.88,1483.95,44.305,12,4,1,60.5,2025-01-22
834,CUST-00000834,Huang LLC Co,Transportation,West,22,6851.04,1148.66,38.871111111111105,22,6,1,16.3125,2025-06-09
835,CUST-00000835,Clayton-Martinez Inc,Energy,Central,15,27912.55,919.8100000000001,38.796,15,6,0,32.55555555555556,2025-02-21
836,CUST-00000836,"Wright, Wise and Ramos LLC",Healthcare,South,9,2334.4900000000002,268.41999999999996,38.355,9,5,0,15.0,2025-04-30
837,CUST-00000837,"Vang, Gonzalez and Moss Inc",Media,North,2,2143.0,857.2,40.0,2,0,1,38.5,2024-08-11
838,CUST-00000838,Boyd and Sons Corp,Energy,North,29,28922.56,5986.950000000001,39.38214285714286,29,15,2,63.57142857142857,2025-06-27
839,CUST-00000839,Price-Ali Inc,Healthcare,East,13,9979.64,769.95,34.69,13,6,0,30.857142857142858,2024-10-14
840,CUST-00000840,Moore-Chandler Co,Real Estate,Central,18,11754.4,1811.3400000000001,38.300000000000004,18,4,3,18.357142857142858,2025-06-25
841,CUST-00000841,"Pineda, Meyer and King Corp",Hospitality,East,25,23330.18,2567.5000000000005,33.75333333333334,25,12,1,58.38461538461539,2025-06-23
842,CUST-00000842,"Evans, Ward and Williams Ltd",Retail,East,6,7079.55,12.659999999999997,25.24,6,3,0,19.333333333333332,2024-10-23
843,CUST-00000843,"Robinson, Rodriguez and Chen Corp",Hospitality,Central,4,2205.9900000000002,99.92,36.445,4,3,0,45.0,2025-05-14
844,CUST-00000844,Smith-Bauer Inc,Government,North,7,6250.05,565.55,38.68333333333334,7,2,1,17.6,2024-12-31
845,CUST-00000845,"Wilson, Mccormick and Smith Co",Real Estate,Central,11,11687.13,1127.56,38.57333333333333,11,4,1,58.0,2025-02-17
846,CUST-00000846,Perkins Ltd Ltd,Media,East,18,15875.93,4724.32,37.958333333333336,18,5,2,51.07692307692308,2025-05-27
847,CUST-00000847,Barker-Moore Inc,Government,Central,8,8341.43,3367.8700000000003,39.85333333333333,8,4,0,54.5,2025-01-04
848,CUST-00000848,Wright Group Co,Consulting,South,25,9863.06,1771.25,38.35272727272727,25,12,2,49.07692307692308,2025-06-21
849,CUST-00000849,Parks LLC Inc,Manufacturing,North,17,12489.0,2647.17,39.26875,17,8,1,19.0,2025-04-09
850,CUST-00000850,"Brown, Kelly and Moore Inc",Consulting,Central,5,11666.05,4453.18,42.32666666666666,5,3,0,16.0,2025-06-12
851,CUST-00000851,"Moody, Martinez and Hall Corp",Hospitality,Central,13,13932.539999999999,139.64,33.96,13,6,0,14.714285714285714,2025-04-28
852,CUST-00000852,"Kramer, Sherman and Trujillo Inc",Real Estate,East,9,7057.05,38.38999999999999,46.87,9,3,2,44.833333333333336,2025-06-25
853,CUST-00000853,Quinn-Smith Corp,Agriculture,Central,17,20548.49,4112.639999999999,40.09875,17,7,2,18.2,2025-03-09
854,CUST-00000854,Howard-Taylor Corp,Hospitality,West,14,16190.61,1184.2600000000002,34.312,14,7,2,23.571428571428573,2025-01-02
855,CUST-00000855,Washington Group Inc,Education,East,10,9042.68,184.93,35.46,10,4,2,61.833333333333336,2025-02-26
856,CUST-00000856,"Phillips, Terry and Lopez LLC",Finance,South,12,11206.88,1164.77,36.6725,12,6,0,59.333333333333336,2025-04-23
857,CUST-00000857,Stephens LLC Ltd,Energy,East,4,6036.63,277.16,41.31,4,2,0,27.5,2024-09-01
858,CUST-00000858,"Mcdonald, Dillon and George Ltd",Construction,Central,19,24116.82,5870.89,36.281666666666666,19,5,5,14.642857142857142,2025-06-19
859,CUST-00000859,"Martin, Schmidt and Cole Inc",Government,East,13,10752.52,802.58,39.3675,13,4,1,30.444444444444443,2025-05-23
860,CUST-00000860,Weaver-Gibson Corp,Media,North,8,1266.94,121.44000000000001,35.9525,8,5,0,31.333333333333332,2025-02-16
861,CUST-00000861,"Hunter, Gross and Andrade Ltd",Government,West,6,668.61,83.74999999999997,33.195,6,2,3,13.0,2025-06-19
862,CUST-00000862,"Vincent, Parsons and Allen Corp",Real Estate,East,10,14209.1,3091.18,38.97,10,5,0,50.6,2025-06-17
863,CUST-00000863,"Brown, Coffey and Fuentes Co",Retail,West,5,2681.81,1072.724,40.0,5,1,1,55.5,2025-04-06
864,CUST-00000864,Warren Group Corp,Education,Central,14,5326.46,1166.03,34.107142857142854,14,4,2,20.5,2025-04-28
865,CUST-00000865,"Moore, Campbell and Ortiz Corp",Consulting,North,10,8079.26,2033.0700000000002,33.84285714285714,10,5,0,63.0,2025-06-23
866,CUST-00000866,Rodriguez-Mills Ltd,Manufacturing,West,9,9358.61,3479.6200000000003,37.39333333333334,9,4,2,34.2,2025-06-15
867,CUST-00000867,Williams and Sons Corp,Energy,West,4,4435.4,1031.1,34.11666666666667,4,4,0,0.0,2024-08-17
868,CUST-00000868,Russo and Sons Corp,Healthcare,North,4,304.8,4.500000000000002,22.59,4,1,1,45.666666666666664,2024-12-23
869,CUST-00000869,Washington Inc LLC,Technology,West,13,7183.12,1670.4800000000002,41.86,13,9,0,9.0,2025-06-24
870,CUST-00000870,Duncan Group LLC,Construction,North,15,15854.77,165.91000000000003,34.08,15,5,2,17.0,2025-06-21
871,CUST-00000871,"Burns, Hanson and Garza Corp",Technology,North,7,3472.7,495.09,36.615,7,2,3,43.4,2025-05-04
872,CUST-00000872,Diaz PLC LLC,Government,East,8,7026.92,131.42000000000002,44.150000000000006,8,5,1,49.333333333333336,2025-05-26
873,CUST-00000873,"Jones, Conrad and Clark Inc",Education,East,31,28303.1,6723.59,41.14588235294118,31,16,3,44.6,2025-06-17
874,CUST-00000874,Hebert-Collier Co,Finance,North,8,21656.01,7160.75,43.394999999999996,8,2,2,36.0,2025-04-23
875,CUST-00000875,Owen-Brown Corp,Retail,North,11,24377.600000000002,3729.06,37.395,11,4,1,11.714285714285714,2025-05-09
876,CUST-00000876,"Paul, Zamora and Short Inc",Agriculture,East,5,9236.53,2647.95,35.405,5,3,2,43.5,2025-06-24
877,CUST-00000877,"Brown, Jensen and Rice Inc",Real Estate,East,9,6606.07,845.2,47.56,9,6,0,29.333333333333332,2025-03-02
878,CUST-00000878,"Jones, Torres and Blackburn LLC",Construction,Central,5,3330.75,375.25,31.225,5,0,3,55.6,2025-05-03
879,CUST-00000879,"Davis, Hardy and Schmidt LLC",Healthcare,North,21,14562.98,1936.29,37.32666666666667,21,8,1,10.692307692307692,2025-06-30
880,CUST-00000880,Lee Ltd Co,Manufacturing,North,10,9149.8,2394.21,42.083333333333336,10,5,0,31.6,2025-02-27
881,CUST-00000881,Hudson and Sons Ltd,Energy,Central,8,1871.78,54.35000000000001,31.02,8,4,1,55.0,2025-04-18
882,CUST-00000882,"Curry, Perry and Garcia Corp",Hospitality,South,8,6831.47,1407.2000000000005,35.852,8,4,1,12.5,2025-06-24
883,CUST-00000883,"Ray, Craig and Park Co",Government,South,6,986.63,281.7300000000001,35.65,6,3,1,18.333333333333332,2024-11-12
884,CUST-00000884,Andrade-Jackson Co,Construction,West,24,17314.54,4891.26,36.660769230769226,24,9,1,34.8,2025-05-11
885,CUST-00000885,Pierce PLC Inc,Media,Central,6,4446.41,1778.564,40.0,6,1,0,58.0,2025-06-07
886,CUST-00000886,Sandoval-Ferguson Inc,Real Estate,East,14,18665.29,3711.0299999999997,38.69142857142857,14,7,2,54.857142857142854,2025-06-06
887,CUST-00000887,"Ramos, Gomez and Edwards LLC",Retail,West,6,5880.8,1963.58,35.379999999999995,6,4,1,53.0,2025-02-26
888,CUST-00000888,Kirk-Gutierrez Co,Media,South,7,7923.27,1597.0799999999997,39.97,7,3,0,39.0,2025-06-12
889,CUST-00000889,"Jordan, Swanson and Franklin Ltd",Retail,West,13,4797.44,1446.08,36.792,13,4,2,43.111111111111114,2025-06-19
890,CUST-00000890,"Gardner, Brooks and Pierce Ltd",Finance,North,14,20249.76,5649.63,38.151666666666664,14,3,3,63.45454545454545,2025-06-19
891,CUST-00000891,"King, Nixon and West Co",Government,West,5,2966.68,569.5699999999999,41.669999999999995,5,1,0,35.75,2025-05-04
892,CUST-00000892,Smith-Johnson Ltd,Healthcare,West,2,1107.23,442.89200000000005,40.0,2,0,1,52.0,2025-05-16
893,CUST-00000893,Larson-Holmes Inc,Media,Central,11,17034.33,4045.5,39.152,11,4,1,44.285714285714285,2025-02-20
894,CUST-00000894,Smith-Joyce Ltd,Real Estate,South,4,5373.87,60.349999999999994,36.36,4,2,1,58.0,2024-12-26
895,CUST-00000895,Foley Inc LLC,Government,Central,15,14093.28,4304.88,35.202,15,7,1,14.0,2025-04-12
896,CUST-00000896,"Short, Ellison and Dixon Co",Healthcare,East,13,24928.54,8368.359999999999,39.46333333333334,13,3,0,17.5,2025-04-24
897,CUST-00000897,"Howe, Moore and Johnson Ltd",Consulting,West,21,19206.34,2021.2999999999997,34.79,21,7,1,15.214285714285714,2025-04-26
898,CUST-00000898,Moore-Baker LLC,Education,South,12,9019.16,87.93000000000002,33.339999999999996,12,6,0,28.666666666666668,2025-06-14
899,CUST-00000899,"Wright, Scott and Evans Inc",Technology,Central,16,5255.71,985.12,37.888888888888886,16,9,1,57.57142857142857,2025-06-20
900,CUST-00000900,"Ross, Hardin and Navarro Inc",Education,East,15,11064.15,2073.95,36.18666666666667,15,8,2,48.142857142857146,2025-03-02
901,CUST-00000901,"Nguyen, Olson and Freeman Co",Real Estate,East,6,4850.62,1959.71,41.589999999999996,6,2,0,25.25,2025-04-03
902,CUST-00000902,"Warner, Weiss and Davis Ltd",Agriculture,West,11,5537.49,1440.5,41.098,11,6,1,21.2,2025-06-01
903,CUST-00000903,"Evans, Cross and Johnston Corp",Energy,Central,6,8845.7,1023.9100000000001,45.040000000000006,6,4,0,50.5,2025-03-06
904,CUST-00000904,Deleon LLC LLC,Media,East,6,3196.67,1311.44,45.21,6,2,1,59.25,2025-06-04
905,CUST-00000905,Hobbs-Hamilton Ltd,Transportation,East,11,9904.16,2518.26,40.05833333333333,11,2,1,64.66666666666667,2025-06-03
906,CUST-00000906,Kane and Sons Co,Transportation,Central,17,9719.66,1380.63,36.48428571428571,17,7,2,65.9,2025-06-16
907,CUST-00000907,"Delgado, Guzman and Smith Inc",Education,Central,18,5055.16,1029.05,37.528888888888886,18,4,1,57.642857142857146,2025-06-04
908,CUST-00000908,"Reyes, Torres and Williams Inc",Construction,South,2,4551.28,1820.512,40.0,2,1,0,38.0,2024-02-18
909,CUST-00000909,"Cunningham, Murphy and Wolfe LLC",Healthcare,West,7,12775.9,287.56,40.71666666666667,7,1,1,23.166666666666668,2025-04-22
910,CUST-00000910,Williams Ltd LLC,Healthcare,West,5,3510.62,33.599999999999994,36.78,5,1,2,56.75,2025-05-03
911,CUST-00000911,Maddox-Mullins Ltd,Healthcare,West,5,3365.06,334.48,36.446666666666665,5,1,0,67.25,2024-04-09
912,CUST-00000912,"Wagner, Walker and Roberts Co",Hospitality,South,9,4661.02,1716.8000000000002,44.64000000000001,9,1,0,15.25,2025-03-20
913,CUST-00000913,Hernandez-Rogers Ltd,Technology,South,9,3994.96,487.41999999999996,36.00666666666667,9,4,1,48.2,2025-02-27
914,CUST-00000914,Duncan-Williams Co,Energy,Central,24,30454.989999999998,1539.8999999999999,36.23,24,9,4,15.4,2025-05-07
915,CUST-00000915,Baker-Ross LLC,Government,West,15,4561.13,67.83,39.554,15,6,1,15.0,2025-03-26
916,CUST-00000916,Ayala-Anderson Ltd,Technology,North,4,1492.41,73.87000000000002,46.870000000000005,4,2,0,44.0,2024-12-20
917,CUST-00000917,Castillo and Sons Co,Agriculture,North,4,5949.39,1763.5000000000005,37.94,4,2,0,27.5,2024-11-17
918,CUST-00000918,Foster-Duncan Inc,Technology,North,2,4030.75,1612.3000000000002,40.0,2,0,1,48.0,2024-06-27
919,CUST-00000919,"Gilbert, Fitzgerald and Sanche Ltd",Manufacturing,East,9,5162.33,456.81000000000006,35.31,9,4,1,63.6,2025-06-13
920,CUST-00000920,Adams Group Co,Agriculture,West,9,4352.16,205.42000000000002,34.224000000000004,9,4,1,69.0,2024-10-21
921,CUST-00000921,Cohen-Johnston Corp,Consulting,East,2,1583.26,410.93000000000006,35.15,2,0,0,22.5,2024-11-16
922,CUST-00000922,Powers Group Ltd,Real Estate,East,10,4470.43,161.66,37.69,10,3,0,43.857142857142854,2025-05-01
923,CUST-00000923,Bailey-Flores LLC,Finance,West,2,645.37,194.17000000000007,31.07,2,2,0,0.0,2025-03-16
924,CUST-00000924,"Rios, Carrillo and Jackson Corp",Consulting,Central,4,8619.47,1107.7700000000002,32.36,4,0,0,54.25,2025-03-29
925,CUST-00000925,Jensen-Branch LLC,Healthcare,Central,9,12400.02,271.08,29.574,9,4,0,47.0,2025-06-07
926,CUST-00000926,Hanson-Alexander Inc,Government,East,10,13480.9,388.19000000000005,38.47,10,3,1,13.285714285714286,2025-05-11
927,CUST-00000927,Gonzalez LLC LLC,Government,South,10,9875.89,911.92,40.42666666666667,10,4,0,63.333333333333336,2024-11-10
928,CUST-00000928,Todd Inc Corp,Consulting,South,3,3495.9199999999996,17.550000000000004,47.82,3,2,1,56.0,2025-06-21
929,CUST-00000929,Singh and Sons Inc,Consulting,Central,4,1076.8,320.2,43.7,4,3,0,13.0,2025-01-13
930,CUST-00000930,"Mcintosh, Melton and Wilkins Inc",Government,South,4,439.68,62.16,33.04,4,1,2,55.666666666666664,2025-02-12
931,CUST-00000931,Cooper Inc Inc,Finance,West,17,21305.69,6638.319999999999,35.485,17,7,1,32.6,2025-06-21
932,CUST-00000932,Cole-Johnson Ltd,Real Estate,East,5,547.0799999999999,144.39,38.97,5,2,0,20.0,2025-06-11
933,CUST-00000933,Singh and Sons LLC,Healthcare,West,10,2516.69,377.44,33.45666666666667,10,5,0,51.0,2025-06-12
934,CUST-00000934,Payne LLC Co,Real Estate,Central,11,10801.98,2102.5499999999997,36.33833333333333,11,6,1,67.2,2025-04-30
935,CUST-00000935,"Webb, Blair and Thomas Co",Construction,South,5,285.19,63.879999999999995,39.985,5,3,0,26.5,2024-12-15
936,CUST-00000936,"Barnett, Bennett and Escobar Corp",Energy,West,6,673.4399999999999,26.509999999999998,37.335,6,3,0,23.0,2025-05-10
937,CUST-00000937,"Williams, Jackson and Campbell LLC",Energy,Central,9,5635.81,283.1700000000001,44.035,9,3,0,59.333333333333336,2025-04-25
938,CUST-00000938,"Williamson, Brown and Pena Ltd",Energy,East,17,15899.05,2728.7200000000003,40.36,17,10,1,43.142857142857146,2025-06-20
939,CUST-00000939,Jones Ltd LLC,Construction,Central,20,17513.81,4522.0199999999995,36.77181818181818,20,11,1,34.22222222222222,2025-05-09
940,CUST-00000940,Alvarado-Durham Ltd,Consulting,South,11,7054.45,153.63000000000002,40.39333333333334,11,7,2,25.25,2025-06-22
941,CUST-00000941,Lin-Smith Corp,Agriculture,North,11,24868.64,9088.91,35.838,11,5,0,16.0,2025-06-03
942,CUST-00000942,"Hughes, Whitney and Romero LLC",Transportation,North,15,7790.9800000000005,1225.19,34.2525,15,5,2,65.8,2025-06-10
943,CUST-00000943,"Garcia, Stewart and Delacruz Corp",Education,East,6,10841.68,263.8399999999999,36.905,6,4,0,18.5,2025-05-26
944,CUST-00000944,"Miller, Gonzalez and Rasmussen LLC",Government,North,6,7567.06,155.46000000000004,30.57,6,4,0,35.0,2025-02-07
945,CUST-00000945,"House, Smith and Wright Ltd",Finance,North,5,2615.33,63.969999999999985,34.085,5,1,0,7.75,2024-08-23
946,CUST-00000946,"Torres, Burns and Garner Ltd",Healthcare,West,3,1943.68,82.0,41.68,3,2,1,26.0,2025-04-29
947,CUST-00000947,Reed LLC LLC,Real Estate,South,13,12904.449999999999,13.719999999999999,30.49,13,6,0,66.14285714285714,2025-06-26
948,CUST-00000948,Garrett-Young LLC,Finance,West,28,17083.52,2918.18,35.92,28,14,2,47.214285714285715,2025-06-11
949,CUST-00000949,"Hill, Brown and Scott Corp",Healthcare,North,9,13784.39,1674.37,43.936,9,0,1,57.333333333333336,2025-02-23
950,CUST-00000950,Zamora-Briggs Co,Hospitality,North,6,4057.12,1359.2,35.13,6,4,1,37.0,2025-02-05
951,CUST-00000951,Raymond LLC Co,Retail,West,7,6714.98,1158.88,32.04,7,2,0,64.2,2025-05-04
952,CUST-00000952,Hernandez Group Inc,Finance,West,13,14366.83,1870.2599999999998,38.022000000000006,13,4,0,66.44444444444444,2025-04-02
953,CUST-00000953,"Taylor, Blair and Meyer Inc",Government,North,4,6596.650000000001,2019.3899999999999,35.86333333333334,4,2,1,12.5,2024-11-07
954,CUST-00000954,"Salazar, Garrett and Perez LLC",Retail,North,6,4733.67,186.67,41.55,6,4,0,53.0,2025-04-13
955,CUST-00000955,Berry Group LLC,Energy,West,8,4777.44,1050.05,38.556666666666665,8,3,0,10.8,2025-04-14
956,CUST-00000956,Browning-Murphy Co,Construction,South,21,7507.19,885.3599999999999,32.644444444444446,21,12,2,59.666666666666664,2025-02-08
957,CUST-00000957,"Anderson, Delgado and Carpente Ltd",Manufacturing,Central,1,134.52,33.72000000000001,25.07,1,0,1,70.0,2023-07-18
958,CUST-00000958,"Mcbride, Huffman and Parker Co",Transportation,North,8,3243.49,105.04999999999997,34.37,8,2,1,16.166666666666668,2025-06-27
959,CUST-00000959,"Roach, Browning and Jordan Co",Real Estate,West,9,10621.82,3463.44,42.68,9,3,0,39.333333333333336,2024-12-15
960,CUST-00000960,Douglas PLC Corp,Finance,East,6,4118.38,1632.12,35.3275,6,5,0,40.0,2025-05-21
961,CUST-00000961,Stewart PLC Corp,Agriculture,East,3,1756.3300000000002,599.5,40.315,3,2,0,40.0,2024-11-27
962,CUST-00000962,"Fry, Wilson and Stewart Inc",Healthcare,Central,8,25265.03,1642.9799999999998,30.145,8,3,0,27.6,2025-03-31
963,CUST-00000963,Acosta LLC Corp,Real Estate,West,21,13595.83,1778.7500000000002,34.85,21,4,4,58.411764705882355,2025-04-28
964,CUST-00000964,Ali-Turner LLC,Energy,West,8,1048.33,38.17,33.65,8,2,0,25.666666666666668,2025-03-08
965,CUST-00000965,"Peck, Shannon and Mahoney LLC",Education,North,8,4451.13,1538.7999999999997,37.552,8,4,0,33.25,2025-05-13
966,CUST-00000966,Hernandez-Lopez Co,Transportation,North,12,25132.53,5408.249999999999,33.52,12,7,0,58.8,2025-03-29
967,CUST-00000967,Lopez PLC Ltd,Media,West,4,2631.96,779.7700000000002,34.25333333333333,4,1,3,40.333333333333336,2024-03-16
968,CUST-00000968,"Adams, Bradley and Hall LLC",Hospitality,North,4,3659.86,1420.7800000000002,36.49,4,1,0,31.333333333333332,2025-02-06
969,CUST-00000969,Hall Inc Ltd,Technology,Central,12,13623.39,4840.17,36.371428571428574,12,6,2,30.833333333333332,2025-05-23
970,CUST-00000970,Miller-Chan LLC,Manufacturing,South,9,12816.83,4277.14,37.5,9,3,1,59.833333333333336,2025-02-05
971,CUST-00000971,Shaw PLC Ltd,Manufacturing,South,13,9210.48,1079.95,41.64833333333333,13,4,1,15.11111111111111,2025-05-28
972,CUST-00000972,Joseph-Brooks Inc,Finance,North,16,8688.61,936.9800000000001,40.87375,16,8,0,58.25,2025-03-20
973,CUST-00000973,Henry-Taylor Ltd,Healthcare,Central,8,6301.73,661.54,37.166666666666664,8,6,0,12.5,2025-05-06
974,CUST-00000974,Perez Group Co,Government,Central,10,9073.34,1370.6499999999999,36.525,10,3,1,24.714285714285715,2025-06-08
975,CUST-00000975,Schaefer Group Co,Hospitality,West,13,6772.78,784.1200000000001,35.286249999999995,13,6,1,27.0,2025-04-28
976,CUST-00000976,Newton and Sons Corp,Media,South,28,27602.64,3100.4100000000003,40.491,28,5,7,28.434782608695652,2025-06-19
977,CUST-00000977,Jones Group Corp,Retail,North,15,7083.59,1257.85,37.419999999999995,15,3,2,57.0,2025-06-27
978,CUST-00000978,"Burns, Nguyen and Ellis Inc",Real Estate,East,8,5163.37,803.4499999999999,37.03,8,1,1,66.14285714285714,2025-05-11
979,CUST-00000979,Patterson Inc Inc,Energy,Central,22,6366.83,1480.17,43.18333333333334,22,9,3,16.076923076923077,2025-06-27
980,CUST-00000980,"Moss, James and Edwards Ltd",Transportation,South,5,1737.49,25.80000000000001,30.94,5,1,2,20.75,2025-05-21
981,CUST-00000981,"Crosby, Armstrong and Herrera LLC",Manufacturing,South,6,1071.51,827.3800000000001,48.571999999999996,6,2,1,40.5,2025-05-15
982,CUST-00000982,"Liu, Buchanan and Meyer Co",Real Estate,West,5,1823.87,237.68,38.31,5,2,1,37.666666666666664,2025-03-02
983,CUST-00000983,Bryant-Rich Inc,Finance,East,7,10118.05,2247.89,38.14833333333333,7,2,3,69.6,2025-06-05
984,CUST-00000984,Stone Group Inc,Healthcare,Central,6,2677.17,345.4,39.37,6,2,0,32.5,2025-06-20
985,CUST-00000985,"Williams, Hughes and Hubbard Co",Government,North,12,6738.67,553.89,35.63142857142857,12,4,2,44.25,2025-06-30
986,CUST-00000986,Lee Group Co,Manufacturing,Central,23,7778.14,1217.32,35.93875,23,9,4,15.428571428571429,2025-06-24
987,CUST-00000987,Wilkerson-Ayala Ltd,Retail,Central,5,6414.84,2239.19,41.5,5,0,2,23.4,2024-12-02
988,CUST-00000988,Murray-Henderson Co,Consulting,South,12,19852.47,2552.13,36.596000000000004,12,8,0,22.75,2025-06-29
989,CUST-00000989,"Ellison, Vaughn and Mckee LLC",Consulting,South,8,7397.58,1210.4099999999999,33.635,8,1,3,63.57142857142857,2025-05-15
990,CUST-00000990,Gallegos-Hayes Inc,Healthcare,North,10,21577.1,2611.8599999999997,36.49,10,5,0,54.2,2025-06-05
991,CUST-00000991,"Mason, White and Richards Inc",Transportation,East,22,12811.48,1735.6,40.24857142857143,22,9,2,62.61538461538461,2025-05-27
992,CUST-00000992,"Payne, Long and Morris LLC",Retail,North,10,2673.45,527.3499999999999,39.2575,10,3,0,35.142857142857146,2025-01-08
993,CUST-00000993,White PLC LLC,Technology,Central,17,16108.66,3058.92,35.325,17,9,1,32.25,2025-06-20
994,CUST-00000994,"Huang, Khan and Davis Co",Government,Central,15,25665.05,3177.74,34.20625,15,6,0,28.555555555555557,2025-03-31
995,CUST-00000995,Holt-Meadows Corp,Education,North,8,4132.14,183.20000000000005,34.05,8,4,1,23.25,2025-05-22
996,CUST-00000996,Higgins Inc Inc,Real Estate,West,6,5506.92,1604.9599999999996,37.44,6,2,1,31.0,2025-01-18
997,CUST-00000997,Wilson Group LLC,Technology,Central,19,22052.15,7655.120000000001,37.68,19,7,2,67.66666666666667,2025-06-24
998,CUST-00000998,"Cox, Mills and Cruz Inc",Education,Central,5,1330.48,21.330000000000005,28.7,5,1,0,60.75,2024-12-29
999,CUST-00000999,"Salazar, Moore and Pierce Corp",Healthcare,West,11,6940.6,1194.52,38.42333333333333,11,5,1,41.5,2025-03-11
1000,CUST-00001000,Tate LLC Corp,Education,East,5,1510.27,187.19000000000003,33.35,5,2,0,21.666666666666668,2024-09-08
